gene_id	gene_short_name	78h_WT_rep1	78h_WT_rep2	78h_WT_rep3	84h_WT_rep1	84h_WT_rep2	84h_WT_rep3	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
ENSMUSG00000030699	Tbx6	35.7069312515306	508.244012899226	382.692406112241	281.639996425483	4882.67755193022	3872.06470208453	1660.50426678387	3.0889425321808	0.14817082405269	20.8471711750916	1.6170418389578e-96	2.12107378016094e-92
ENSMUSG00000026640	Plxna2	176.604551865678	1885.26459851721	1597.90864306515	594.685891732945	8175.59774197053	6510.40372944676	3156.74419276638	1.85513867433537	0.106000714015907	17.5011903604439	1.40305979888423e-68	9.20196769098223e-65
ENSMUSG00000019880	Rspo3	140.897620614148	727.867620767726	613.842455919383	745.636825068906	3321.01145232501	2674.80895862513	1370.67748888672	2.1419333086024	0.135000914333615	15.8660651979678	1.08854841464163e-56	4.75949651828476e-53
ENSMUSG00000087166	L1td1	7320.88595875976	7745.13342792894	7955.97370601763	3596.48196874268	2393.99979692978	3303.1337743832	5385.934772127	-1.15198416245534	0.080578402043821	-14.2964384157042	2.30297690174926e-46	7.55203700506126e-43
ENSMUSG00000036943	Rab8b	579.996369788375	1197.24019864598	1251.66313277312	1705.03638123773	3452.10400965363	2982.19837926963	1861.37307856141	1.39455758787699	0.104556200397999	13.3378755403174	1.39375054501669e-40	3.65636517979678e-37
ENSMUSG00000029231	Pdgfra	28.9515658796194	483.949366011118	419.139301932454	116.505753917017	2158.86552743559	1784.94263581023	832.059025164337	1.98820618420827	0.157664820440737	12.6103348778151	1.8520439267344e-36	4.04887669782919e-33
ENSMUSG00000021994	Wnt5a	223.892109469057	699.68583037752	560.131241026437	642.301286812074	2553.1836165431	2270.51372062492	1158.28463414218	1.72496865951061	0.140114453717894	12.3111400268788	7.89007432660241e-35	1.47848721345777e-31
ENSMUSG00000037736	Limch1	119.666472302427	472.287935504826	375.978504250622	396.119563317856	2095.40008301459	1595.29899324312	842.458591938906	1.8463503627398	0.151136722920334	12.2164244868075	2.54012934643081e-34	4.16485957964162e-31
ENSMUSG00000002944	Cd36	33.776826859556	125.360377942639	104.54504327377	147.911652798995	771.989504268533	791.918507423101	329.250318761099	2.57619734708945	0.235126584137779	10.9566400436449	6.17495622587039e-28	8.09969008147419e-25
ENSMUSG00000019966	Kitl	248.983466564727	216.708250241926	220.599632596028	990.805455050801	698.119888630978	686.676705778716	510.315566477196	1.79861622832081	0.164041932003909	10.9643687217604	5.6694818150536e-28	8.09969008147419e-25
ENSMUSG00000024619	Cdx1	2507.20560517504	1478.08631667251	1401.28723140347	5406.88007526189	3073.39217737095	2676.8929546973	2757.29072676353	0.989165626168271	0.0914055030555825	10.8217294703446	2.71603132252286e-27	3.2387438961393e-24
ENSMUSG00000042515	Pwwp3b	371.545095455116	1404.23059013266	1297.70131696707	826.684306054656	3029.69465826141	2880.08257173349	1634.98975643407	1.11519671910996	0.103722019480876	10.751783706984	5.81265330440521e-27	6.35371444949026e-24
ENSMUSG00000024304	Cdh2	854.071193448772	3286.5798310233	2730.63980000388	1720.23278392256	6624.33581358188	6181.13235004452	3566.16529533748	1.02737840343762	0.097778942780783	10.5071539353925	8.00736187745013e-26	8.07942813434718e-23
ENSMUSG00000047250	Ptgs1	61.7633405431881	589.87402644327	511.215670320362	244.155536469574	1520.04941473899	1611.97096182044	756.504825055971	1.68290827321887	0.160959514346358	10.455475589952	1.38303155054589e-25	1.2958017748936e-22
ENSMUSG00000037171	Nodal	856.966350036734	2007.70961883327	1897.15684032584	399.158843854822	687.715717414421	797.128497603517	1107.63931134477	-1.21523318860159	0.119046122344842	-10.2080871234211	1.82425705796844e-24	1.5952519886248e-21
ENSMUSG00000058806	Col13a1	72.3789146990485	357.617202192955	282.943007025341	257.325752129758	1182.95426732254	1059.71200269644	535.488524344347	1.76162055164598	0.175660657360997	10.0285435458989	1.14188482800568e-23	9.36131455559404e-21
ENSMUSG00000028645	Slc2a1	11127.0518197337	5325.38659787335	5197.51916972991	19435.185940383	8923.65765244098	8075.48477964347	9680.71432663407	0.699615825934331	0.0724297496583726	9.65923297034974	4.49214674925099e-22	3.46608758293678e-19
ENSMUSG00000002265	Peg3	13166.2071098549	27745.4585320952	25976.086302601	21555.5906616727	43550.8202953862	40300.3160435472	28715.7464908595	0.639063410576305	0.0664628648465531	9.61534553245259	6.88777016533877e-22	5.01927118104159e-19
ENSMUSG00000000184	Ccnd2	4213.41788768061	2818.17903902057	2671.17381208669	6724.91473479266	5802.40628747387	4793.19096598193	4503.88045450605	0.748233011095702	0.0782718871260575	9.55940936866217	1.18430635043592e-21	8.1760770519305e-19
ENSMUSG00000029646	Cdx2	1333.70213485447	1059.24660432152	973.515769934647	3338.1431231006	2042.33880981015	1922.48637657319	1778.2388030991	1.09650106790843	0.116282925931702	9.42959647018558	4.11669656155591e-21	2.69993543989645e-18
ENSMUSG00000039316	Rftn1	331.977955419636	875.579073847424	779.771744785092	714.230926186927	2075.63215770313	1817.2445749288	1099.07273881184	1.12331554186479	0.119758693968668	9.37982458424833	6.60825775049609e-21	4.12764366253606e-18
