gene_id	gene_short_name	78h_WT_rep1	78h_WT_rep2	78h_WT_rep3	90h_WT_rep1	90h_WT_rep2	90h_WT_rep3	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
ENSMUSG00000021136	Smoc1	183.457273642923	181.56749287768	152.001843156761	1641.79800517204	1770.95382512226	1628.08418253879	926.310437085076	3.28608466642718	0.120296131661562	27.3166279001569	2.69191467911571e-164	3.87447279765124e-160
ENSMUSG00000087166	L1td1	7363.52845426039	7780.06945287693	7980.09676572994	219.124434953241	369.720803550686	367.304805195602	4013.30745276113	-4.59435924312816	0.184120526064767	-24.9529986760522	1.98119715608611e-137	1.42576853337737e-133
ENSMUSG00000023781	Hes7	84.4485862800757	125.92584183452	72.1527736503611	2798.46977375607	2372.74281801383	1954.82772090297	1234.7612524063	4.65716518080396	0.222940742717503	20.8896997652207	6.64357168503975e-97	3.18736424209257e-93
ENSMUSG00000012396	Nanog	2846.0144249791	2965.60238366877	3430.62387782917	231.11631945317	271.775674209096	352.657681062035	1682.96506020022	-3.43476614572961	0.166197850743351	-20.6667302276593	6.90378913042638e-95	2.48415592385567e-91
ENSMUSG00000026494	Kif26b	11.6480808662173	21.4757249640267	11.5444437840578	1613.45355089949	1213.28425986204	999.384546651836	645.131767837943	6.42185214335329	0.311128239278963	20.6405312427952	1.18750217737518e-94	3.4183437677922e-91
ENSMUSG00000000958	Slc7a7	2073.35839418669	1835.19831510773	1978.91007198391	431.70784199743	452.665327497618	501.382326110561	1212.20371281399	-2.08783733992064	0.105676972163152	-19.7567861491838	7.01302759888219e-87	1.68230843717852e-83
ENSMUSG00000027478	Dnmt3b	12046.0569624798	10917.4776362579	11972.5502410499	4553.64559601835	4567.24314839702	4778.34257311211	8139.21935955251	-1.32983784731434	0.070072123498126	-18.9781296887614	2.58640308412753e-80	5.31801422712108e-77
ENSMUSG00000075254	Heg1	132.982256555981	154.234752014373	159.698139012799	1062.91703522095	970.627407889629	872.067236875447	558.754471261529	2.70084805112971	0.147922607354174	18.2585211242458	1.77021207467914e-74	3.1848327988571e-71
ENSMUSG00000009628	Tex15	1615.20054678214	1741.48606071925	1734.55267855468	560.348057542119	516.197303286757	511.522642818415	1113.21788161723	-1.68128954437593	0.0927707652224182	-18.1230535324899	2.09631102737282e-73	3.35246717966411e-70
ENSMUSG00000023903	Mmp25	530.958352818407	641.34324097116	629.172186231149	64.3201077723444	55.5904788154969	52.9549872521266	329.056558976781	-3.38269073968513	0.187608753945323	-18.0305591746054	1.12151736015416e-72	1.61419993646988e-69
ENSMUSG00000022425	Enpp2	1016.29505557746	678.437674999933	812.921249794069	15.2623984544546	24.7068794735542	34.927757549275	430.425169308125	-5.06910928795198	0.28759993017818	-17.6255581314344	1.56813478534755e-69	2.05183308777339e-66
ENSMUSG00000034324	Tmem132c	39.7976096262426	24.4042329136667	23.0888875681156	2213.04777589592	1191.22454604636	1175.15003625464	777.785514717491	5.71315885657791	0.325949099983612	17.5277638651714	8.79613111244731e-69	1.05502262584545e-65
ENSMUSG00000032291	Crabp1	123.2755225008	75.1650373740933	48.1018491002408	1957.94768744289	2399.21447459264	2222.98276273289	1137.78122229059	4.73859912014921	0.275415972536212	17.2052444036308	2.42551280079818e-66	2.6854158262991e-63
ENSMUSG00000031155	Pim2	14165.0370067258	8411.65100068262	9026.79300215118	907.022536721873	580.611667628523	660.24728786694	5625.22708362949	-3.87972220460351	0.23148890776665	-16.7598622414963	4.79734443130411e-63	4.93201274284e-60
ENSMUSG00000029313	Aff1	1819.04196194094	1789.31835723004	1852.88322734127	676.996388586879	679.43918552274	742.496523386201	1260.02927400135	-1.3806164296154	0.0839475990757606	-16.4461693343895	8.93432174502104e-61	8.57277952507252e-58
ENSMUSG00000018924	Alox15	3759.41809957164	3971.05677971184	4072.30254482638	1466.28042294582	1503.5900936763	1651.74492152378	2737.39881037596	-1.35312928935468	0.0825099327531753	-16.3995926817988	1.92524532244189e-60	1.73187849536914e-57
