gene_id	gene_short_name	84h_WT_rep1	84h_WT_rep2	84h_WT_rep3	90h_WT_rep1	90h_WT_rep2	90h_WT_rep3	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
ENSMUSG00000013584	Aldh1a2	223.510521158511	3513.19712159629	1640.72056932931	794.503777681552	16725.8285956059	17394.6243873425	6715.39749545234	2.27971408542847	0.0986672511360139	23.1050734583236	4.11699334803451e-118	5.13883109701668e-114
ENSMUSG00000042942	Greb1l	3798.69423184818	2945.6728955724	1682.29630687103	5386.73561268092	11165.0513561306	10225.9769410393	5867.40455735708	1.86053581457414	0.107359468322711	17.3299648707421	2.79499178315385e-67	1.74435437186632e-63
ENSMUSG00000062327	T	14789.1102546292	20167.3066155216	23759.012941524	9482.13775203677	7309.18112612017	7517.43369882204	13837.3637314423	-1.44396779597668	0.0844350949263651	-17.1015120813917	1.44603390003126e-65	6.01646504673005e-62
ENSMUSG00000087166	L1td1	3495.42885512209	2323.6178720302	3214.51434164025	212.927012418656	357.356696831313	355.325994753659	1659.86179546603	-2.70489995667597	0.159629114977754	-16.9449035475322	2.09878044979355e-64	6.54924439358077e-61
ENSMUSG00000036913	Trim67	1539.95795194675	2278.17554076494	2929.56843312261	129.239281169533	318.124219374892	368.405479223119	1260.57848426697	-2.73348075077782	0.182078685299309	-15.0126344897779	6.06885702171558e-51	1.51502946690108e-47
ENSMUSG00000051323	Pcdh19	108.309063116459	1705.60216682269	852.809640794778	1079.46579927667	6689.99028626448	6069.97075086849	2751.02461785726	1.9035137950449	0.132858295658814	14.3273988696439	1.47544029947054e-46	3.06940763633187e-43
ENSMUSG00000031155	Pim2	9805.9087234256	2195.36951490381	3330.11517285381	881.369524041402	561.195003615761	638.714824925289	2902.11212729428	-1.8742408368966	0.137495644804548	-13.6312742091639	2.60983318764157e-42	4.65370540687744e-39
ENSMUSG00000020427	Igfbp3	2482.24680105994	3902.99134089384	4608.82261285644	1262.73133732855	923.668980115303	1093.22691023902	2378.94799708218	-1.95436972285741	0.147253021988779	-13.2721875345032	3.35637713939315e-40	5.23678743173816e-37
ENSMUSG00000032291	Crabp1	253.049356553909	443.315187232185	316.381222268693	1902.57171295476	2318.98056965236	2150.48523818702	1230.79721447482	2.3340064974056	0.181639513990316	12.8496627530618	8.63860254270298e-38	1.19807818820021e-34
ENSMUSG00000021209	Ppp4r4	1959.4094145614	2298.37213243839	2916.38588219475	375.005783065693	509.169326988768	551.518261795556	1434.97680017409	-2.11692667036223	0.166500131500968	-12.7142642547998	4.92725259053128e-37	6.15019668350114e-34
ENSMUSG00000014773	Dll1	685.300981173232	4599.7737536278	3780.34998915926	4531.84954789557	11317.7168662328	10516.9954704848	5905.33110142891	1.24715811800375	0.104203375936131	11.9685001258325	5.19594060590238e-33	5.8959755129885e-30
ENSMUSG00000021136	Smoc1	181.171523758441	342.332228864945	259.594849040979	1595.36358558456	1711.73004902254	1574.98792153079	944.196692967042	2.26354832675474	0.203606455302324	11.117271912591	1.0338507166862e-28	1.07537705380643e-25
ENSMUSG00000024406	Pou5f1	13021.7032701379	9319.71722771261	11404.9346373589	2023.33628716235	4037.53365823254	4474.27364559439	7380.24978769979	-1.13141488866232	0.102907608649933	-10.9944726488702	4.06281426274571e-28	3.900926740584e-25
ENSMUSG00000024619	Cdx1	5254.95881684129	2983.03659016828	2605.07487182139	5737.37661323105	6371.86606688959	6600.77982892073	4925.51546464539	1.1204867787556	0.106616731048151	10.5094835279612	7.81201869640087e-26	6.75522855942452e-23
ENSMUSG00000034324	Tmem132c	105.355179576919	232.260804244653	133.853594036755	2150.4568915914	1151.38792535149	1136.82519180388	818.356597767516	2.30047686633272	0.218970832810433	10.5058597841854	8.11796413967055e-26	6.75522855942452e-23
ENSMUSG00000055653	Gpc3	936.381082034115	4458.39761191366	3559.2887505228	3881.41578856694	9442.23386782689	9157.81904270013	5239.25602392742	1.06079363713504	0.10340706365137	10.2584252920229	1.084609597133e-24	8.46131061963385e-22
ENSMUSG00000001493	Meox1	49.2313923256632	20.1965916734481	19.2668052022602	48.7295650311352	600.427481072182	615.825727103734	225.61292706807	4.91209962963694	0.479874847600426	10.2362098247063	1.36478585147327e-24	1.00207394106408e-21
ENSMUSG00000026497	Mixl1	385.9741158332	2883.06346138471	3727.61978544781	336.869601736978	808.530187580154	949.35258107496	1515.23495550964	-1.71538905961745	0.168559485956952	-10.1767577771063	2.51811856421235e-24	1.74617532880547e-21
ENSMUSG00000019987	Arg1	868.441760624699	773.529461093061	498.908850500631	1450.23422886139	2446.05968141338	2469.84265064967	1417.8361055238	1.66788627184249	0.164496907429686	10.1393168899265	3.69675566131957e-24	2.42857390339952e-21
ENSMUSG00000038793	Lefty1	804.440950601337	1243.10021750073	1057.64620136618	165.256785757763	197.01526722681	251.780076037102	619.873249748319	-2.47397363083706	0.250447369894413	-9.87821765459173	5.17450540947361e-23	3.07562745338331e-20
ENSMUSG00000030554	Synm	214.648870539892	338.292910530255	203.822518192331	344.284970328673	1466.10062494756	1437.65333460146	667.467204856695	2.10165002387474	0.228767823431416	9.18682528141817	4.04606208855965e-20	2.29558849951825e-17
ENSMUSG00000006445	Epha2	5213.60444728774	2618.48811046254	2764.2795253348	2503.21656888201	1169.29840419029	1150.99463331247	2569.98028157831	-1.17422731306078	0.131274685827233	-8.94481145135737	3.72585263001642e-19	2.02200402295065e-16
ENSMUSG00000056758	Hmga2	907.82687448523	3355.6637065434	2760.22335581853	4271.25230881603	6573.99861378463	7367.01962742325	4205.99741447851	1.05435058743751	0.118989848836093	8.86084483467042	7.94103297983283e-19	4.12999890226139e-16
ENSMUSG00000026494	Kif26b	41.3543695535571	238.319781746687	105.460407422898	1567.82078795826	1172.70992396911	966.791893700906	682.07619405857	2.16720168957729	0.245799958478927	8.81693269188689	1.1763790955713e-18	5.8734255483684e-16
ENSMUSG00000035357	Pdzrn3	312.127027344705	943.180831150025	605.383300302595	738.358844058723	2719.83414366362	2571.20865528798	1315.01546696794	1.48815497474189	0.168985444474203	8.80640921099611	1.29218673324961e-18	6.20349030939293e-16
ENSMUSG00000046982	Tshz1	896.011340327071	426.148084309754	294.072289929234	896.200261224791	1525.80222107689	1388.60526784099	904.473244118122	1.77422494107022	0.204741131559196	8.66569861931848	4.48752620078944e-18	2.07456674215755e-15
ENSMUSG00000032494	Tdgf1	676.439330554613	3837.35241795513	4597.66814668671	74.1536859169449	448.614850914727	591.846672243058	1704.34585071186	-2.88411537296025	0.334415654967153	-8.6243431792795	6.44615460338682e-18	2.87360363426694e-15
ENSMUSG00000027210	Meis2	1953.50164748232	1758.11330517365	1132.68533741708	961.879240179799	3862.69326956806	4032.84104475012	2283.61897409517	1.16684455563577	0.135767038694818	8.594461268752	8.36563387237462e-18	3.60068420672345e-15
ENSMUSG00000060985	Tdrd5	1213.06150690434	828.060258611371	1136.74150693335	274.368637892696	185.074948000942	212.541622628722	641.641413495237	-2.06119665290389	0.240566385442613	-8.56809919270947	1.05207157380198e-17	4.37731912806543e-15
ENSMUSG00000056648	Hoxb8	526.775897884597	131.277845877412	75.039136050908	4039.25720573301	631.131159081555	483.940925370014	981.237028332916	2.08909047251121	0.244898407508125	8.53043714643957	1.457957295782e-17	5.87039450514548e-15
ENSMUSG00000032327	Stra6	345.604374126156	113.100913371309	62.8706275021121	952.345194847621	634.542678860374	616.915684142856	454.229912141738	2.46810018179376	0.291380203260289	8.47037703377881	2.44600008250362e-17	9.54092907181569e-15
ENSMUSG00000073139	Tmem185a	1676.82122261209	2644.74367963803	2852.50121231357	868.657463598497	977.400416631706	1140.09506292125	1693.36984295252	-1.32219279320704	0.16166268750366	-8.17871342870697	2.86890491679515e-16	1.08514155064961e-13
ENSMUSG00000007379	Dennd2c	519.883502959004	1784.36887434914	2022.00050385825	193.858921754299	548.401804445189	623.455426377586	948.661505623911	-1.60803446563712	0.197365744220675	-8.14748512710075	3.71570572615144e-16	1.36410114334771e-13
ENSMUSG00000018899	Irf1	792.625416443178	866.433782790922	1066.77258277777	246.825840266402	221.748785623249	224.531150059061	569.822926326764	-1.95736326955523	0.245567167756132	-7.97078570169059	1.57668710276231e-15	5.62291669047974e-13
ENSMUSG00000047250	Ptgs1	237.295311009697	1475.36102174538	1568.7235604156	106.993175394449	408.529493513601	462.141784587581	709.840724444385	-1.76230675740046	0.222106635460085	-7.93450746642449	2.11332308412123e-15	7.32736076000035e-13
ENSMUSG00000032446	Eomes	35.4466024744775	1048.20310785195	1272.62318572824	10.5933837024207	204.691186729153	257.22986123271	471.464554619825	-2.18537338149227	0.276301690852961	-7.90937389758958	2.58686584855737e-15	8.72682689775488e-13
ENSMUSG00000023088	Abcc1	1708.32931370051	3741.41860750626	3618.10320850864	1014.8461586919	1826.86884155769	1815.86842717667	2287.57242619028	-1.03851430738651	0.133617417080751	-7.77229743004905	7.70752050576751e-15	2.53171765665763e-12
ENSMUSG00000038692	Hoxb4	410.589811996031	213.074042154877	136.895721173954	1032.85491098602	838.380985644823	762.969927385157	565.794233223477	1.91040317553059	0.255714143653069	7.47085455751116	7.96756810454832e-14	2.42563866051152e-11
ENSMUSG00000025085	Ablim1	673.485447015073	1188.56941998242	1723.87204441275	453.396822463606	423.881332518288	397.834319279403	810.173230945257	-1.53163357769766	0.208667153250569	-7.34007990159557	2.13466377976899e-13	6.34401745216109e-11
ENSMUSG00000079277	Hoxd3	48.24676447915	146.425289632499	53.7442460905152	512.719771197162	852.879944704804	645.254567160019	376.545097210691	2.35598643637372	0.324188175528813	7.26734228517327	3.66628990431312e-13	1.04005978603719e-10
ENSMUSG00000101174	Hoxd4	80.7394834140877	99.973128783568	46.6459494370509	1115.4833038649	571.429562952219	441.43260084427	392.617338216016	2.342247189229	0.327847939074739	7.14430963281134	9.04493114526159e-13	2.50886290122567e-10
ENSMUSG00000067786	Nnat	674.470074861586	618.015705207511	600.313088407264	1976.7253988717	1499.36294279105	1518.31015549646	1147.86622760593	1.28764824841523	0.180460023737735	7.13536561585845	9.65302278412375e-13	2.61932674763984e-10
ENSMUSG00000070327	Rnf213	487.390784024066	2449.84656998925	1300.00232996303	1772.27309341498	7796.17557454662	6420.93691746566	3371.10421156727	1.53702266368482	0.216111465035236	7.11217548515629	1.14227888878405e-12	3.03360108293669e-10
ENSMUSG00000058297	Spock2	232.37217177713	453.413483068909	357.956959810412	292.377390186811	1379.10687058767	1342.82707219788	676.342324604801	1.58584352376124	0.224381199599373	7.0676310073782	1.5760093835054e-12	4.01464267855395e-10
ENSMUSG00000075316	Scn9a	323.942561502864	540.258827264736	660.141588772177	91.103099840818	91.258154083414	117.715360225139	304.069931948191	-2.37524561240497	0.341661773309335	-6.95203794500728	3.60046521898158e-12	8.47943525723171e-10
