gene_id	gene_short_name	48h_WT_rep1	48h_WT_rep2	48h_WT_rep3	54h_WT_rep1	54h_WT_rep2	54h_WT_rep3	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
ENSMUSG00000031665	Sall1	5606.03936673191	5509.51637129694	5899.52835459353	1687.31570361072	1876.85862318162	1999.30078468541	3763.09320068336	-1.65924101953007	0.0574488562213481	-28.8820549035315	2.00635020893224e-183	2.51796951220996e-179
ENSMUSG00000050917	Fgf4	2769.37396949969	2188.27077333149	2089.80852358138	446.305146903828	401.705769527576	441.940102959162	1389.56738096719	-2.44855365633646	0.0943993442220727	-25.9382485812219	2.467568276905e-148	1.54839909375789e-144
ENSMUSG00000005892	Trh	915.542523797638	1007.93078044359	985.654258604889	5665.25288253614	5905.07481205537	5195.56462727161	3279.16998078487	2.55265380266768	0.104463809667033	24.4357716878599	7.12960642648961e-132	2.98255202174815e-128
ENSMUSG00000021765	Fst	308.971907617008	263.350335491841	287.943940716035	1641.4503525455	1697.20687625401	1642.92994995297	973.642227096228	2.47671982934558	0.103983157252712	23.8184711330351	2.14973668422385e-125	6.74479884675234e-122
ENSMUSG00000037171	Nodal	667.227677798693	447.127188317083	437.453294549361	2711.34786873986	2248.43645999463	2278.15592937719	1464.95806979613	2.20455623917078	0.0929326777610067	23.7220780922745	2.13419662583079e-124	5.35683353083528e-121
ENSMUSG00000060548	Tnfrsf19	75.8213270225787	99.4668533332493	93.0280423851806	961.408320405479	907.185529516443	929.181583214822	511.015275979626	3.46987901594929	0.163590874490034	21.2107125581793	7.60523970395173e-100	1.59076263807657e-96
ENSMUSG00000012396	Nanog	743.049004821271	807.102467046937	808.457987395022	2343.54303423611	2808.59283861364	2553.99098224919	1677.4560523937	1.69724721883284	0.0802307847748029	21.1545633461867	2.50497765676928e-99	4.49106708463636e-96
ENSMUSG00000032515	Csrnp1	1446.29181295569	1632.20369803037	1523.88793240486	397.793717892542	419.559359284358	370.464596558022	965.033519520974	-1.91246143461192	0.0991639103585158	-19.2858614358553	7.06040706208132e-83	1.10760135786401e-79
ENSMUSG00000015647	Lama5	7718.61109089851	7134.14164240667	7304.9162806268	13831.0494241086	12066.7949768645	12350.1621482984	10067.6125938672	0.784951072008876	0.0411823970343841	19.0603541448426	5.39086987707229e-81	7.51726855080636e-78
ENSMUSG00000027070	Lrp2	4502.83905855339	4348.12244571061	4360.13574845781	2194.48064327416	1919.26089885398	1910.71142463893	3205.92503658148	-1.12203946482781	0.059075182495469	-18.9934151267984	1.93336420882496e-80	2.42637208207532e-77
ENSMUSG00000047146	Tet1	7938.49293926399	6813.00580164504	7371.3648823305	4511.56289804957	3768.22328804063	3736.8602783244	5689.91834794235	-0.905246723174685	0.0502360525630185	-18.0198617723616	1.36083074067478e-72	1.55258416322441e-69
ENSMUSG00000029405	G3bp2	22489.5533614846	22543.9254821397	22940.2722615075	14658.3897952465	14742.6017416621	14080.6747610246	18575.9029005108	-0.647907850333704	0.0362666267831923	-17.8651258140714	2.2043452211057e-71	2.30537771040637e-68
ENSMUSG00000000142	Axin2	223.672914716607	223.563594158541	256.934593254308	1198.67330956977	1058.94104244908	1164.74874515661	687.755699884153	2.25211596266647	0.126148808387977	17.8528516554827	2.74647318673346e-71	2.65140296103884e-68
ENSMUSG00000037016	Frem2	404.696332983014	487.861233015461	503.901896253061	1465.04515614083	1568.88419987715	1629.84288540065	1010.03861727836	1.74952155427881	0.0984425570204042	17.7720043772957	1.16454388066986e-70	1.04393040731477e-67
ENSMUSG00000031353	Rbbp7	4843.08726356721	4537.58311872633	4571.66379721459	8137.57171014766	7896.86591929627	7911.63387051494	6316.40094657783	0.771717362827013	0.043834274486022	17.6053412968681	2.24152380959816e-69	1.87540825403046e-66
ENSMUSG00000027478	Dnmt3b	65380.7302915696	69213.7730661003	72540.8310032347	45383.7648790308	51679.4472497227	51318.4068987454	59252.8255647339	-0.508172685173379	0.0289385086912897	-17.5604310019726	4.94979644000591e-69	3.88249658262963e-66
ENSMUSG00000028645	Slc2a1	6341.50623885093	7643.79085281894	7626.08452219468	3526.33987612946	4202.28868900237	3854.64385929529	5532.44233971528	-0.889523170080177	0.0512742710284246	-17.348333818087	2.03048521545881e-67	1.49897585023577e-64
ENSMUSG00000049532	Sall2	4658.27277894968	5200.69547428132	5333.60776341702	2523.47633456888	2863.26945724378	2751.30364780727	3888.43757604466	-0.908416485626476	0.0523734810351359	-17.3449705399006	2.15288547185128e-67	1.50103959287409e-64
ENSMUSG00000036030	Prtg	1637.7406636877	1789.45605663341	1837.30383710732	4124.3534919413	3821.78405731097	3872.76441021389	2847.23375281577	1.18230956566677	0.0683773530469365	17.2909525300752	5.50352925233997e-67	3.63522590088772e-64
ENSMUSG00000090125	Pou3f1	3702.92405846519	3647.11795555248	2992.40203005664	1773.75424984901	1231.8976932179	1298.63948249959	2441.12257827347	-1.16207878812463	0.0674176796235595	-17.2370036259529	1.40113341392306e-66	8.79211217236717e-64
ENSMUSG00000036098	Myrf	4262.10634525671	3798.68649396505	3744.37870600352	2213.88521487867	1799.8650173555	1848.29619369709	2944.53632852609	-0.99685494802877	0.0586732983123858	-16.989925173822	9.75134910350132e-65	5.82759196423531e-62
ENSMUSG00000032280	Tle3	1480.41141011585	1360.32763225282	1444.14961036042	3295.24906883933	2982.66533874226	3063.37980251647	2271.03047713786	1.10538435396946	0.0655686307329988	16.8584327842789	9.09693456491323e-64	5.18938767225732e-61
ENSMUSG00000067261	Foxd3	805.601599614899	938.777634792858	696.602841193793	151.708468908021	150.639663572841	133.890737342981	479.536824237565	-2.34342604827507	0.140068183160958	-16.7306093032002	7.84318159573665e-63	4.27964908810848e-60
ENSMUSG00000003153	Slc2a3	1423.54541484892	1574.41819276058	1527.21036249005	3396.68205677202	3273.90202164975	3120.76154709204	2386.08659926889	1.14877967550776	0.0689364366373313	16.6643321231034	2.38133694600598e-62	1.24524077801563e-59
ENSMUSG00000022462	Slc38a2	10988.4058187472	8193.22680456451	8349.26680406996	6087.74332792534	5179.77272818614	4982.14480534145	7296.7600481391	-0.776065598455528	0.0466206536183743	-16.6463903489689	3.21413544434255e-62	1.61349599305996e-59
ENSMUSG00000021209	Ppp4r4	90.9855924270945	107.992583618956	111.855146201229	859.093306490768	659.466971641105	795.290845871841	437.447407708499	2.9439472327402	0.176997284026565	16.6327254620379	4.03800794324436e-62	1.94911537260449e-59
ENSMUSG00000051375	Pcdh1	3251.78716268084	3395.13526044158	3499.62635639489	1467.6912340869	1755.23104296355	1746.61976909828	2519.34847094434	-1.06245718313069	0.063947662690033	-16.614480317766	5.47472070364006e-62	2.54473129002529e-59
ENSMUSG00000054667	Irs4	1118.36457358304	1070.45280253878	1031.06080310242	231.972833272148	277.846490589907	288.922117424327	669.769936751769	-2.03446343490804	0.124329219497158	-16.3635181105158	3.48405560763438e-60	1.56160349556469e-57
ENSMUSG00000034573	Ptpn13	2952.29292094166	3413.13402437807	3454.21981189736	1506.50037729593	1683.81668393642	1668.09738178436	2446.3435333723	-1.01253255074535	0.0621981834328104	-16.2791338084517	1.38819968363173e-59	6.00755380330285e-57
ENSMUSG00000025001	Hells	11717.2383247518	9970.3679174519	10671.6454336143	7486.63653541441	6858.01016532357	6990.50586548616	8949.06737367368	-0.633630244602517	0.039302841096106	-16.1217415059924	1.79479270265655e-58	7.50821613944657e-56
ENSMUSG00000037169	Mycn	3358.88478710024	3138.41604850529	2821.85061901714	1689.96178155679	1410.43359078571	1346.96095161585	2294.41796309684	-1.01495915685505	0.0642091795503712	-15.8070725083604	2.78092285858128e-56	1.12582522178049e-53
ENSMUSG00000028532	Cachd1	846.355562889535	916.042354030973	897.056122999955	2070.11497980886	2012.99224507708	2050.64234562144	1465.53393507131	1.22877185042483	0.079443709498827	15.4672013451609	5.77643093913806e-54	2.26544400894321e-51
