gene_id	gene_short_name	66h_WT_rep1	66h_WT_rep2	66h_WT_rep3	72h_WT_rep1	72h_WT_rep2	72h_WT_rep3	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
ENSMUSG00000026497	Mixl1	310.015668551685	2053.49892914496	2081.05183079958	356.553004897786	7210.33175809958	5208.72422140539	2870.02923548316	1.80219737855163	0.0987962470679701	18.2415570635163	2.41480409328533e-74	2.99025190871522e-70
ENSMUSG00000018698	Lhx1	11.7592150140294	39.1338812976471	43.3031993603753	10.4310719517969	1537.66232658271	878.899324149209	420.198169725961	5.21707394930808	0.287600896083751	18.1399780749948	1.540926252488e-73	9.54064489227945e-70
ENSMUSG00000002265	Peg3	6698.47647980986	6399.41943114682	6595.4103641187	7306.49176259958	13684.9808453446	12087.2511394754	8795.33833708249	1.07441297055616	0.064089632048149	16.764224356117	4.4579372091094e-63	1.84008788201339e-59
ENSMUSG00000062327	T	7512.00035487135	14125.2714704876	15191.0954371532	13639.1007166087	34311.8975906717	32775.8415031035	19592.5345121493	1.22684967648679	0.0844238720297252	14.5320233127287	7.59436935797558e-48	2.35102689399529e-44
ENSMUSG00000026193	Fn1	2816.86650563342	3166.75486816486	3404.29767279258	3166.30447700454	7779.20266056273	5685.81070616672	4336.53948172081	1.24288242365457	0.0873269854396165	14.2325126351004	5.75753132798205e-46	1.42591020868803e-42
ENSMUSG00000044338	Aplnr	5.34509773364974	60.7604999095047	58.292768369736	39.8277292704974	1090.69233179024	652.018195840487	317.822770485685	4.19682012491315	0.304333686194627	13.7901925264665	2.91979662562816e-43	5.16512023073621e-40
ENSMUSG00000005892	Trh	4218.35113139638	2939.1604532496	2942.95204883781	3860.44490143321	1039.36563382364	1084.57660869076	2680.80846290523	-1.50064021145863	0.109243652006665	-13.7366353457963	6.12571110476802e-43	9.4818350762928e-40
ENSMUSG00000018973	Hoxb1	1590.70108553416	232.743609822849	253.989919325278	2440.87083672048	1214.73185187619	705.027805258413	1073.0108514229	2.3171798543751	0.1705862616994	13.5836252655465	5.0084763926541e-42	6.89110701891508e-39
ENSMUSG00000020427	Igfbp3	305.739590364765	421.204143440465	507.147084816703	782.33039638477	3133.06718837784	2445.86337854309	1265.89196365461	2.75315847594037	0.222043937882315	12.399160734573	2.64074918253126e-35	2.97276337520769e-32
ENSMUSG00000061353	Cxcl12	1873.9912654176	1922.70937849229	1812.90509629879	1220.43541836024	522.890735534732	717.750111518715	1345.11366760373	-1.83641165501303	0.151859212084244	-12.09285646757	1.15210185485646e-33	1.18887310572396e-30
