gene_id	gene_short_name	54h_WT_rep1	54h_WT_rep2	54h_WT_rep3	60h_WT_rep1	60h_WT_rep2	60h_WT_rep3	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
ENSMUSG00000027478	Dnmt3b	51211.5614722247	58232.4888479708	57847.1820546966	28728.1380332881	32768.2758494741	33586.7414853374	43729.064623832	-0.789139073566889	0.0358330883307318	-22.0226363489327	1.7479357512059e-107	1.69322536219316e-103
ENSMUSG00000062327	T	185.123613982077	138.307504712976	149.789670463541	1007.73898415596	2462.15330855611	1309.87228584792	875.49756128643	3.18337986199912	0.195363299795509	16.2946667328574	1.07689066767693e-59	5.21591994889322e-56
ENSMUSG00000023067	Cdkn1a	2364.80487538395	1797.99756126869	1965.42203971859	5241.00041609532	5002.98605594069	4561.16242393471	3488.89556205699	1.27671218677347	0.0962843189744067	13.2598142706169	3.95874986271996e-40	1.27828033067228e-36
ENSMUSG00000018707	Dync1h1	16755.6776418724	14769.9841623939	14320.8003124992	12034.5250265783	10423.3152221889	8947.95873189616	12875.3768495715	-0.700828004926889	0.0538755911120089	-13.0082657185115	1.09805883285359e-38	2.65922397846318e-35
ENSMUSG00000030536	Iqgap1	10073.3123500678	10093.9331621434	10016.6168271339	6163.11947152224	6629.59793259012	5727.50162651195	8117.3468949949	-0.811947052455146	0.0629377618101024	-12.9007932456349	4.45487664072928e-38	8.63087800374892e-35
ENSMUSG00000020661	Dnmt3a	12591.3916155229	9257.80142910587	9183.69547773819	6197.21590331699	5285.20578217324	5297.96558472416	7968.87929876356	-0.799414626853174	0.0637068938306809	-12.5483221482724	4.06022206610386e-36	6.55522852572468e-33
ENSMUSG00000070047	Fat1	10176.8223277782	8953.52491873732	9257.45554273918	8075.55044596558	6522.69652113839	5338.3674896448	8054.06954100057	-0.770463088606931	0.064710277447917	-11.9063480948146	1.09676352404505e-32	1.51776403677491e-29
ENSMUSG00000025261	Huwe1	20989.633845527	18389.8687630181	18755.4823744046	18798.4993961725	18221.1317791235	12629.848119795	17964.0773796734	-0.556411131312203	0.0472471548395548	-11.7766060877465	5.15262498716953e-32	6.2391847813389e-29
ENSMUSG00000058006	Mdn1	12146.4977690176	9932.99352029558	9820.30157720824	8768.08686064118	7311.20133200631	6030.51591341671	9001.59949543093	-0.711695360476284	0.0607236624332771	-11.7202311579657	1.00397674142003e-31	1.08061363268176e-28
ENSMUSG00000040481	Bptf	7501.48751926299	7554.10443923238	7621.11686994806	5838.82452022994	5829.97537493122	4349.5840271135	6449.18212511968	-0.802802655085607	0.069600116394896	-11.5345016167887	8.83976298644227e-31	8.56307840496663e-28
ENSMUSG00000026193	Fn1	7453.71368339664	4551.57424600886	4736.53094329411	4877.30514361798	3401.17530674805	2402.85013475348	4570.52490963652	-0.950815968087766	0.0837904343359877	-11.3475479107213	7.62717319786774e-30	6.71676606979498e-27
ENSMUSG00000031353	Rbbp7	9182.52936880991	8898.20191685213	8918.15924373464	12848.2931987463	14349.5902619878	13638.8325347866	11305.9344208196	0.614506236711242	0.0545834007891963	11.2581156143879	2.11227070610469e-29	1.70513052750301e-26
