 ,Label,Area,Date,Version,Thresholding_method,BaseImage,ROI,Mean_channel1,Std_channel1,Median_channel1,Mode_channel1,Mean_channel2,Std_channel2,Median_channel2,Mode_channel2,Mean_channel4,Std_channel4,Median_channel4,Mode_channel4
16,IF2_WT_72h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 8.tif:ROI_16_10,41.403,2024-08-15_12-21,AllFluoNuclei_v20240729,Moments,IF2_WT_72h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 8.tif,ROI_16_10,2.514,1.510,2,2,1.667,1.986,0,0,1.778,1.201,2,2
17,IF2_WT_72h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 8.tif:ROI_17_10,29.327,2024-08-15_12-21,AllFluoNuclei_v20240729,Moments,IF2_WT_72h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 8.tif,ROI_17_10,2.196,1.200,2,2,1.961,2.020,0,0,1.863,0.693,2,2
18,IF2_WT_72h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 8.tif:ROI_18_10,30.477,2024-08-15_12-21,AllFluoNuclei_v20240729,Moments,IF2_WT_72h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 8.tif,ROI_18_10,2.245,1.036,2,2,0.830,1.638,0,0,1.321,0.956,2,2
19,IF2_WT_72h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 8.tif:ROI_19_10,74.181,2024-08-15_12-21,AllFluoNuclei_v20240729,Moments,IF2_WT_72h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 8.tif,ROI_19_10,1.636,0.661,2,2,1.023,1.752,0,0,0.868,0.995,0,0
20,IF2_WT_72h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 8.tif:ROI_20_10,113.859,2024-08-15_12-21,AllFluoNuclei_v20240729,Moments,IF2_WT_72h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 8.tif,ROI_20_10,1.919,0.931,2,2,2.889,2.443,4,4,1.591,0.895,2,2
21,IF2_WT_72h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 8.tif:ROI_21_10,31.627,2024-08-15_12-21,AllFluoNuclei_v20240729,Moments,IF2_WT_72h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 8.tif,ROI_21_10,1.418,0.567,1,1,2.509,2.340,4,4,1.545,0.939,2,2
22,IF2_WT_72h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 8.tif:ROI_22_10,89.707,2024-08-15_12-21,AllFluoNuclei_v20240729,Moments,IF2_WT_72h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 8.tif,ROI_22_10,1.397,0.576,1,1,0.821,1.620,0,0,0.782,0.979,0,0
23,IF2_WT_72h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 8.tif:ROI_23_10,60.380,2024-08-15_12-21,AllFluoNuclei_v20240729,Moments,IF2_WT_72h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 8.tif,ROI_23_10,1.733,0.697,2,2,0.610,1.444,0,0,1.533,1.152,2,2
24,IF2_WT_72h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 8.tif:ROI_24_10,34.503,2024-08-15_12-21,AllFluoNuclei_v20240729,Moments,IF2_WT_72h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 8.tif,ROI_24_10,1.850,1.039,2,1,1.133,1.818,0,0,1.367,0.938,2,2
25,IF2_WT_72h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 8.tif:ROI_25_10,32.203,2024-08-15_12-21,AllFluoNuclei_v20240729,Moments,IF2_WT_72h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 8.tif,ROI_25_10,2.232,1.062,2,2,2.018,2.211,0,0,1.500,1.062,2,2
26,IF2_WT_72h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 8.tif:ROI_26_10,43.703,2024-08-15_12-21,AllFluoNuclei_v20240729,Moments,IF2_WT_72h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 8.tif,ROI_26_10,1.763,0.513,2,2,1.368,1.910,0,0,1.908,1.035,2,2
27,IF2_WT_72h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 8.tif:ROI_27_10,83.957,2024-08-15_12-21,AllFluoNuclei_v20240729,Moments,IF2_WT_72h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 8.tif,ROI_27_10,2.158,1.149,2,2,2.425,2.113,4,4,1.507,0.970,2,2
28,IF2_WT_72h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 8.tif:ROI_28_10,36.803,2024-08-15_12-21,AllFluoNuclei_v20240729,Moments,IF2_WT_72h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 8.tif,ROI_28_10,1.672,0.874,2,1,2.375,1.980,4,4,1.844,0.912,2,2
29,IF2_WT_72h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 8.tif:ROI_29_10,71.881,2024-08-15_12-21,AllFluoNuclei_v20240729,Moments,IF2_WT_72h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 8.tif,ROI_29_10,1.776,0.812,2,2,2.600,2.008,4,4,2.088,0.967,2,2
30,IF2_WT_72h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 8.tif:ROI_30_10,57.505,2024-08-15_12-21,AllFluoNuclei_v20240729,Moments,IF2_WT_72h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 8.tif,ROI_30_10,1.900,0.835,2,2,1.560,1.961,0,0,1.920,0.918,2,2
31,IF2_WT_72h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 8.tif:ROI_31_10,102.358,2024-08-15_12-21,AllFluoNuclei_v20240729,Moments,IF2_WT_72h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 8.tif,ROI_31_10,1.640,0.770,2,2,1.303,1.880,0,0,1.303,1.040,2,2
32,IF2_WT_72h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 8.tif:ROI_32_10,101.208,2024-08-15_12-21,AllFluoNuclei_v20240729,Moments,IF2_WT_72h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 8.tif,ROI_32_10,1.824,0.854,2,2,2.222,2.178,4,4,1.739,0.881,2,2
33,IF2_WT_72h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 8.tif:ROI_33_10,31.627,2024-08-15_12-21,AllFluoNuclei_v20240729,Moments,IF2_WT_72h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 8.tif,ROI_33_10,1.073,0.604,1,1,0.436,1.259,0,0,0.327,0.747,0,0
34,IF2_WT_72h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 8.tif:ROI_34_10,28.752,2024-08-15_12-21,AllFluoNuclei_v20240729,Moments,IF2_WT_72h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 8.tif,ROI_34_10,1.620,0.490,2,2,0.800,1.616,0,0,1.320,0.957,2,2
35,IF2_WT_72h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 8.tif:ROI_35_10,70.731,2024-08-15_12-21,AllFluoNuclei_v20240729,Moments,IF2_WT_72h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 8.tif,ROI_35_10,1.789,0.861,2,2,1.301,1.881,0,0,1.707,0.827,2,2
36,IF2_WT_72h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 8.tif:ROI_36_10,59.805,2024-08-15_12-21,AllFluoNuclei_v20240729,Moments,IF2_WT_72h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 8.tif,ROI_36_10,2.096,0.971,2,2,2.433,2.070,4,4,1.923,1.252,2,2
37,IF2_WT_72h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 8.tif:ROI_37_10,44.278,2024-08-15_12-21,AllFluoNuclei_v20240729,Moments,IF2_WT_72h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 8.tif,ROI_37_10,2.013,0.939,2,2,2.403,2.117,4,4,2.169,0.894,2,2
38,IF2_WT_72h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 8.tif:ROI_38_10,28.177,2024-08-15_12-21,AllFluoNuclei_v20240729,Moments,IF2_WT_72h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 8.tif,ROI_38_10,1.367,0.636,1,1,0.082,0.571,0,0,0.082,0.400,0,0
39,IF2_WT_72h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 8.tif:ROI_39_10,29.327,2024-08-15_12-21,AllFluoNuclei_v20240729,Moments,IF2_WT_72h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 8.tif,ROI_39_10,1.725,0.750,2,2,2.529,2.167,4,4,1.784,0.757,2,2
40,IF2_WT_72h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 8.tif:ROI_40_10,36.228,2024-08-15_12-21,AllFluoNuclei_v20240729,Moments,IF2_WT_72h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 8.tif,ROI_40_10,2.476,1.318,2,2,3.825,2.685,4,4,2.111,0.882,2,2
41,IF2_WT_72h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 8.tif:ROI_41_10,25.877,2024-08-15_12-21,AllFluoNuclei_v20240729,Moments,IF2_WT_72h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 8.tif,ROI_41_10,2.311,1.164,2,2,1.067,1.789,0,0,2.378,0.716,2,2
42,IF2_WT_72h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 8.tif:ROI_42_10,31.052,2024-08-15_12-21,AllFluoNuclei_v20240729,Moments,IF2_WT_72h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 8.tif,ROI_42_10,1.444,0.839,1,1,0.667,1.505,0,0,0.796,1.016,0,0
43,IF2_WT_72h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 8.tif:ROI_43_10,65.555,2024-08-15_12-21,AllFluoNuclei_v20240729,Moments,IF2_WT_72h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 8.tif,ROI_43_10,1.842,1.018,2,1,2.526,1.938,4,4,2.640,0.979,2,2
44,IF2_WT_72h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 8.tif:ROI_44_10,43.128,2024-08-15_12-21,AllFluoNuclei_v20240729,Moments,IF2_WT_72h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 8.tif,ROI_44_10,2.173,1.143,2,2,2.893,1.963,4,4,2.080,0.539,2,2
45,IF2_WT_72h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 8.tif:ROI_45_10,48.879,2024-08-15_12-21,AllFluoNuclei_v20240729,Moments,IF2_WT_72h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 8.tif,ROI_45_10,1.941,0.792,2,2,2.129,2.137,4,4,1.800,0.737,2,2
46,IF2_WT_72h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 8.tif:ROI_46_10,115.009,2024-08-15_12-21,AllFluoNuclei_v20240729,Moments,IF2_WT_72h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 8.tif,ROI_46_10,1.605,0.890,1,1,1.145,1.874,0,0,1.660,0.932,2,2
47,IF2_WT_72h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 8.tif:ROI_47_10,37.953,2024-08-15_12-21,AllFluoNuclei_v20240729,Moments,IF2_WT_72h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 8.tif,ROI_47_10,1.712,0.760,2,2,2.121,2.012,4,4,1.818,0.840,2,2
48,IF2_WT_72h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 8.tif:ROI_48_10,29.902,2024-08-15_12-21,AllFluoNuclei_v20240729,Moments,IF2_WT_72h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 8.tif,ROI_48_10,1.827,0.985,2,2,3.462,1.379,4,4,1.769,0.831,2,2
49,IF2_WT_72h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 8.tif:ROI_49_10,46.004,2024-08-15_12-21,AllFluoNuclei_v20240729,Moments,IF2_WT_72h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 8.tif,ROI_49_10,1.962,1.130,2,2,0.500,1.331,0,0,1.475,1.043,2,2
50,IF2_WT_72h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 8.tif:ROI_50_10,35.078,2024-08-15_12-21,AllFluoNuclei_v20240729,Moments,IF2_WT_72h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 8.tif,ROI_50_10,1.836,0.879,2,2,1.639,1.984,0,0,2.115,0.580,2,2
51,IF2_WT_72h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 8.tif:ROI_51_10,39.103,2024-08-15_12-21,AllFluoNuclei_v20240729,Moments,IF2_WT_72h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 8.tif,ROI_51_10,1.750,0.887,2,2,3.147,2.017,4,4,2.118,0.368,2,2
52,IF2_WT_72h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 8.tif:ROI_52_10,29.327,2024-08-15_12-21,AllFluoNuclei_v20240729,Moments,IF2_WT_72h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 8.tif,ROI_52_10,1.784,0.730,2,2,3.412,1.961,4,4,1.941,0.925,2,2
53,IF2_WT_72h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 8.tif:ROI_53_10,41.403,2024-08-15_12-21,AllFluoNuclei_v20240729,Moments,IF2_WT_72h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 8.tif,ROI_53_10,1.694,0.988,2,1,2.889,1.804,4,4,1.500,0.872,2,2
54,IF2_WT_72h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 8.tif:ROI_54_10,36.228,2024-08-15_12-21,AllFluoNuclei_v20240729,Moments,IF2_WT_72h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 8.tif,ROI_54_10,1.714,0.728,2,2,1.841,2.010,0,0,1.825,0.976,2,2
55,IF2_WT_72h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 8.tif:ROI_55_10,51.179,2024-08-15_12-21,AllFluoNuclei_v20240729,Moments,IF2_WT_72h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 8.tif,ROI_55_10,1.640,0.711,2,2,1.663,1.983,0,0,2.360,0.980,2,2
56,IF2_WT_72h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 8.tif:ROI_56_10,51.754,2024-08-15_12-21,AllFluoNuclei_v20240729,Moments,IF2_WT_72h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 8.tif,ROI_56_10,1.978,0.793,2,2,2.400,1.971,4,4,1.833,0.877,2,2
57,IF2_WT_72h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 8.tif:ROI_57_10,26.452,2024-08-15_12-21,AllFluoNuclei_v20240729,Moments,IF2_WT_72h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 8.tif,ROI_57_10,1.630,0.488,2,2,2.478,2.420,4,4,1.826,0.996,2,2
58,IF2_WT_72h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 8.tif:ROI_58_10,109.259,2024-08-15_12-21,AllFluoNuclei_v20240729,Moments,IF2_WT_72h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 8.tif,ROI_58_10,1.758,0.875,2,2,2.247,2.162,4,4,1.600,0.942,2,2
59,IF2_WT_72h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 8.tif:ROI_59_10,59.230,2024-08-15_12-21,AllFluoNuclei_v20240729,Moments,IF2_WT_72h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 8.tif,ROI_59_10,1.641,0.608,2,2,2.058,2.009,4,4,1.563,0.893,2,2
60,IF2_WT_72h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 8.tif:ROI_60_10,29.327,2024-08-15_12-21,AllFluoNuclei_v20240729,Moments,IF2_WT_72h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 8.tif,ROI_60_10,1.902,0.831,2,2,2.980,1.761,4,4,2.824,0.767,3,2
61,IF2_WT_72h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 8.tif:ROI_61_10,40.253,2024-08-15_12-21,AllFluoNuclei_v20240729,Moments,IF2_WT_72h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 8.tif,ROI_61_10,1.743,0.879,2,2,2.543,2.250,4,4,1.614,0.822,2,2
62,IF2_WT_72h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 8.tif:ROI_62_10,32.203,2024-08-15_12-21,AllFluoNuclei_v20240729,Moments,IF2_WT_72h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 8.tif,ROI_62_10,2.214,1.074,2,2,1.929,2.017,0,0,1.786,0.706,2,2
63,IF2_WT_72h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 8.tif:ROI_63_10,31.052,2024-08-15_12-21,AllFluoNuclei_v20240729,Moments,IF2_WT_72h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 8.tif,ROI_63_10,1.741,0.650,2,2,2.537,2.152,4,4,2.185,1.029,2,2
64,IF2_WT_72h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 8.tif:ROI_64_10,29.902,2024-08-15_12-21,AllFluoNuclei_v20240729,Moments,IF2_WT_72h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 8.tif,ROI_64_10,1.750,0.556,2,2,2.096,2.225,4,0,1.731,0.972,2,2
65,IF2_WT_72h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 8.tif:ROI_65_10,38.528,2024-08-15_12-21,AllFluoNuclei_v20240729,Moments,IF2_WT_72h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 8.tif,ROI_65_10,1.642,0.569,2,2,1.194,1.844,0,0,1.284,1.012,2,2
66,IF2_WT_72h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 8.tif:ROI_66_10,35.078,2024-08-15_12-21,AllFluoNuclei_v20240729,Moments,IF2_WT_72h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 8.tif,ROI_66_10,1.852,0.573,2,2,0.525,1.361,0,0,2.377,0.734,2,2
67,IF2_WT_72h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 8.tif:ROI_67_10,66.130,2024-08-15_12-21,AllFluoNuclei_v20240729,Moments,IF2_WT_72h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 8.tif,ROI_67_10,1.957,1.003,2,2,0.287,1.212,0,0,1.357,1.053,2,2
68,IF2_WT_72h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 8.tif:ROI_68_10,37.378,2024-08-15_12-21,AllFluoNuclei_v20240729,Moments,IF2_WT_72h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 8.tif,ROI_68_10,2.338,1.189,2,2,2.108,2.180,4,0,1.908,0.522,2,2
