 ,Label,Area,Date,Version,Thresholding_method,BaseImage,ROI,Mean_channel1,Std_channel1,Median_channel1,Mode_channel1,Mean_channel2,Std_channel2,Median_channel2,Mode_channel2,Mean_channel4,Std_channel4,Median_channel4,Mode_channel4
1,IF2_WT_78h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 12.tif:ROI_1_3,30.477,2024-08-15_12-32,AllFluoNuclei_v20240729,Moments,IF2_WT_78h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 12.tif,ROI_1_3,1.283,0.533,1,1,0.453,1.280,0,0,0.340,0.758,0,0
2,IF2_WT_78h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 12.tif:ROI_2_3,35.653,2024-08-15_12-32,AllFluoNuclei_v20240729,Moments,IF2_WT_78h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 12.tif,ROI_2_3,1.194,0.538,1,1,0.710,1.541,0,0,0.581,0.915,0,0
3,IF2_WT_78h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 12.tif:ROI_3_3,37.953,2024-08-15_12-32,AllFluoNuclei_v20240729,Moments,IF2_WT_78h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 12.tif,ROI_3_3,1.333,0.536,1,1,1.152,1.825,0,0,1.333,0.950,2,2
4,IF2_WT_78h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 12.tif:ROI_4_3,39.678,2024-08-15_12-32,AllFluoNuclei_v20240729,Moments,IF2_WT_78h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 12.tif,ROI_4_3,1.246,0.467,1,1,0.406,1.217,0,0,1.116,1.022,2,2
5,IF2_WT_78h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 12.tif:ROI_5_3,28.177,2024-08-15_12-32,AllFluoNuclei_v20240729,Moments,IF2_WT_78h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 12.tif,ROI_5_3,1.286,0.577,1,1,0.408,1.223,0,0,0.531,0.892,0,0
6,IF2_WT_78h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 12.tif:ROI_6_3,33.928,2024-08-15_12-32,AllFluoNuclei_v20240729,Moments,IF2_WT_78h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 12.tif,ROI_6_3,1.356,0.905,1,1,0.814,1.624,0,0,0.847,0.997,0,0
7,IF2_WT_78h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 12.tif:ROI_7_3,32.778,2024-08-15_12-32,AllFluoNuclei_v20240729,Moments,IF2_WT_78h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 12.tif,ROI_7_3,1.386,0.648,1,1,0.000,0.000,0,0,0.316,0.736,0,0
8,IF2_WT_78h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 12.tif:ROI_8_3,33.353,2024-08-15_12-32,AllFluoNuclei_v20240729,Moments,IF2_WT_78h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 12.tif,ROI_8_3,1.414,0.531,1,1,0.552,1.391,0,0,0.569,0.939,0,0
9,IF2_WT_78h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 12.tif:ROI_9_3,27.602,2024-08-15_12-32,AllFluoNuclei_v20240729,Moments,IF2_WT_78h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 12.tif,ROI_9_3,1.292,0.544,1,1,0.333,1.117,0,0,0.875,1.003,0,0
10,IF2_WT_78h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 12.tif:ROI_10_4,43.703,2024-08-15_12-32,AllFluoNuclei_v20240729,Moments,IF2_WT_78h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 12.tif,ROI_10_4,1.382,0.516,1,1,0.684,1.516,0,0,0.842,0.994,0,0
11,IF2_WT_78h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 12.tif:ROI_11_4,75.906,2024-08-15_12-32,AllFluoNuclei_v20240729,Moments,IF2_WT_78h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 12.tif,ROI_11_4,1.606,0.696,2,2,1.636,1.974,0,0,2.258,0.930,2,2
12,IF2_WT_78h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 12.tif:ROI_12_4,124.785,2024-08-15_12-32,AllFluoNuclei_v20240729,Moments,IF2_WT_78h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 12.tif,ROI_12_4,1.447,0.637,1,1,1.756,2.041,0,0,1.728,0.884,2,2
13,IF2_WT_78h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 12.tif:ROI_13_4,64.405,2024-08-15_12-32,AllFluoNuclei_v20240729,Moments,IF2_WT_78h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 12.tif,ROI_13_4,1.509,0.710,1,1,2.732,2.075,4,4,2.098,0.722,2,2
14,IF2_WT_78h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 12.tif:ROI_14_4,70.156,2024-08-15_12-32,AllFluoNuclei_v20240729,Moments,IF2_WT_78h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 12.tif,ROI_14_4,1.607,0.650,2,2,2.082,2.184,4,0,2.156,1.171,2,2
15,IF2_WT_78h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 12.tif:ROI_15_4,91.432,2024-08-15_12-32,AllFluoNuclei_v20240729,Moments,IF2_WT_78h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 12.tif,ROI_15_4,1.635,0.815,2,2,1.283,1.873,0,0,1.082,1.000,2,2
16,IF2_WT_78h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 12.tif:ROI_16_4,33.353,2024-08-15_12-32,AllFluoNuclei_v20240729,Moments,IF2_WT_78h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 12.tif,ROI_16_4,1.724,0.790,2,2,2.172,2.370,4,0,2.362,0.742,2,2
17,IF2_WT_78h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 12.tif:ROI_17_4,38.528,2024-08-15_12-32,AllFluoNuclei_v20240729,Moments,IF2_WT_78h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 12.tif,ROI_17_4,1.701,0.697,2,2,1.970,2.015,0,0,1.746,0.766,2,2
18,IF2_WT_78h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 12.tif:ROI_18_4,44.854,2024-08-15_12-32,AllFluoNuclei_v20240729,Moments,IF2_WT_78h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 12.tif,ROI_18_4,1.692,0.690,2,2,1.590,1.970,0,0,1.564,1.014,2,2
19,IF2_WT_78h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 12.tif:ROI_19_4,76.481,2024-08-15_12-32,AllFluoNuclei_v20240729,Moments,IF2_WT_78h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 12.tif,ROI_19_4,1.526,0.516,2,2,2.135,2.319,0,0,2.316,0.882,2,2
20,IF2_WT_78h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 12.tif:ROI_20_4,36.228,2024-08-15_12-32,AllFluoNuclei_v20240729,Moments,IF2_WT_78h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 12.tif,ROI_20_4,1.889,0.825,2,2,4.302,2.582,4,4,2.063,0.564,2,2
21,IF2_WT_78h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 12.tif:ROI_21_4,102.933,2024-08-15_12-32,AllFluoNuclei_v20240729,Moments,IF2_WT_78h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 12.tif,ROI_21_4,1.899,0.978,2,2,3.352,2.284,4,4,2.363,0.701,2,2
22,IF2_WT_78h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 12.tif:ROI_22_4,56.929,2024-08-15_12-32,AllFluoNuclei_v20240729,Moments,IF2_WT_78h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 12.tif,ROI_22_4,1.758,0.797,2,2,3.222,1.977,4,4,2.141,0.926,2,2
23,IF2_WT_78h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 12.tif:ROI_23_4,64.980,2024-08-15_12-32,AllFluoNuclei_v20240729,Moments,IF2_WT_78h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 12.tif,ROI_23_4,1.575,0.531,2,2,2.159,2.003,4,4,2.133,0.911,2,2
24,IF2_WT_78h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 12.tif:ROI_24_4,28.177,2024-08-15_12-32,AllFluoNuclei_v20240729,Moments,IF2_WT_78h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 12.tif,ROI_24_4,1.388,0.533,1,1,3.694,2.417,4,4,1.918,0.534,2,2
25,IF2_WT_78h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 12.tif:ROI_25_4,61.530,2024-08-15_12-32,AllFluoNuclei_v20240729,Moments,IF2_WT_78h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 12.tif,ROI_25_4,1.710,0.659,2,2,6.589,2.946,4,4,1.533,0.883,2,2
26,IF2_WT_78h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 12.tif:ROI_26_4,27.602,2024-08-15_12-32,AllFluoNuclei_v20240729,Moments,IF2_WT_78h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 12.tif,ROI_26_4,1.729,0.494,2,2,2.417,1.977,4,4,2.104,0.309,2,2
27,IF2_WT_78h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 12.tif:ROI_27_4,37.953,2024-08-15_12-32,AllFluoNuclei_v20240729,Moments,IF2_WT_78h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 12.tif,ROI_27_4,1.833,0.776,2,2,3.136,2.197,4,4,2.621,1.064,2,2
28,IF2_WT_78h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 12.tif:ROI_28_4,60.380,2024-08-15_12-32,AllFluoNuclei_v20240729,Moments,IF2_WT_78h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 12.tif,ROI_28_4,1.590,0.532,2,2,1.600,1.969,0,0,1.400,1.106,2,2
29,IF2_WT_78h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 12.tif:ROI_29_4,65.555,2024-08-15_12-32,AllFluoNuclei_v20240729,Moments,IF2_WT_78h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 12.tif,ROI_29_4,1.719,0.698,2,2,1.509,1.947,0,0,1.982,0.728,2,2
30,IF2_WT_78h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 12.tif:ROI_30_4,78.781,2024-08-15_12-32,AllFluoNuclei_v20240729,Moments,IF2_WT_78h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 12.tif,ROI_30_4,1.474,0.570,2,2,3.007,2.081,4,4,1.752,0.864,2,2
31,IF2_WT_78h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 12.tif:ROI_31_4,69.580,2024-08-15_12-32,AllFluoNuclei_v20240729,Moments,IF2_WT_78h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 12.tif,ROI_31_4,1.388,0.675,1,1,3.562,2.370,4,4,2.165,0.789,2,2
32,IF2_WT_78h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 12.tif:ROI_32_4,74.756,2024-08-15_12-32,AllFluoNuclei_v20240729,Moments,IF2_WT_78h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 12.tif,ROI_32_4,1.808,0.890,2,2,1.846,2.002,0,0,1.623,1.036,2,2
33,IF2_WT_78h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 12.tif:ROI_33_4,55.779,2024-08-15_12-32,AllFluoNuclei_v20240729,Moments,IF2_WT_78h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 12.tif,ROI_33_4,1.526,0.542,2,2,3.041,2.495,4,4,2.062,0.659,2,2
34,IF2_WT_78h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 12.tif:ROI_34_4,92.582,2024-08-15_12-32,AllFluoNuclei_v20240729,Moments,IF2_WT_78h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 12.tif,ROI_34_4,1.497,0.634,1,1,1.547,2.025,0,0,1.410,1.009,2,2
35,IF2_WT_78h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 12.tif:ROI_35_4,40.828,2024-08-15_12-32,AllFluoNuclei_v20240729,Moments,IF2_WT_78h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 12.tif,ROI_35_4,1.775,0.831,2,2,3.761,1.686,4,4,1.986,0.837,2,2
36,IF2_WT_78h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 12.tif:ROI_36_4,59.805,2024-08-15_12-32,AllFluoNuclei_v20240729,Moments,IF2_WT_78h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 12.tif,ROI_36_4,1.942,0.901,2,2,3.240,2.161,4,4,2.577,0.878,2,2
37,IF2_WT_78h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 12.tif:ROI_37_4,73.031,2024-08-15_12-32,AllFluoNuclei_v20240729,Moments,IF2_WT_78h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 12.tif,ROI_37_4,1.661,0.828,2,1,3.213,1.995,4,4,2.189,1.361,2,2
38,IF2_WT_78h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 12.tif:ROI_38_4,31.627,2024-08-15_12-32,AllFluoNuclei_v20240729,Moments,IF2_WT_78h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 12.tif,ROI_38_4,1.455,0.603,1,1,0.945,1.715,0,0,1.273,0.971,2,2
39,IF2_WT_78h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 12.tif:ROI_39_4,98.333,2024-08-15_12-32,AllFluoNuclei_v20240729,Moments,IF2_WT_78h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 12.tif,ROI_39_4,1.626,0.901,2,1,3.135,2.201,4,4,2.731,1.255,2,2
40,IF2_WT_78h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 12.tif:ROI_40_4,39.103,2024-08-15_12-32,AllFluoNuclei_v20240729,Moments,IF2_WT_78h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 12.tif,ROI_40_4,1.824,0.880,2,2,5.647,3.180,4,4,1.824,1.021,2,2
41,IF2_WT_78h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 12.tif:ROI_41_4,62.680,2024-08-15_12-32,AllFluoNuclei_v20240729,Moments,IF2_WT_78h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 12.tif,ROI_41_4,2.174,1.008,2,2,4.009,1.927,4,4,2.110,1.021,2,2
42,IF2_WT_78h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 12.tif:ROI_42_4,36.803,2024-08-15_12-32,AllFluoNuclei_v20240729,Moments,IF2_WT_78h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 12.tif,ROI_42_4,2.266,0.996,2,2,3.812,1.893,4,4,2.609,1.163,2,2
43,IF2_WT_78h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 12.tif:ROI_43_4,39.103,2024-08-15_12-32,AllFluoNuclei_v20240729,Moments,IF2_WT_78h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 12.tif,ROI_43_4,2.044,0.818,2,2,3.838,1.997,4,4,2.809,0.935,2,2
44,IF2_WT_78h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 12.tif:ROI_44_4,51.179,2024-08-15_12-32,AllFluoNuclei_v20240729,Moments,IF2_WT_78h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 12.tif,ROI_44_4,1.674,0.599,2,2,2.831,2.322,4,4,1.438,0.953,2,2
45,IF2_WT_78h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 12.tif:ROI_45_4,36.803,2024-08-15_12-32,AllFluoNuclei_v20240729,Moments,IF2_WT_78h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 12.tif,ROI_45_4,1.453,0.688,1,1,5.375,3.104,4,4,1.297,1.049,2,2
46,IF2_WT_78h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 12.tif:ROI_46_4,40.253,2024-08-15_12-32,AllFluoNuclei_v20240729,Moments,IF2_WT_78h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 12.tif,ROI_46_4,1.814,0.708,2,2,4.800,1.983,4,4,2.357,1.180,2,2
47,IF2_WT_78h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 12.tif:ROI_47_4,96.033,2024-08-15_12-32,AllFluoNuclei_v20240729,Moments,IF2_WT_78h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 12.tif,ROI_47_4,1.599,0.729,2,2,1.970,2.072,0,0,1.287,1.013,2,2
48,IF2_WT_78h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 12.tif:ROI_48_4,64.405,2024-08-15_12-32,AllFluoNuclei_v20240729,Moments,IF2_WT_78h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 12.tif,ROI_48_4,1.696,0.708,2,2,1.964,2.009,0,0,1.857,0.868,2,2
49,IF2_WT_78h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 12.tif:ROI_49_4,33.353,2024-08-15_12-32,AllFluoNuclei_v20240729,Moments,IF2_WT_78h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 12.tif,ROI_49_4,1.603,0.674,2,2,3.569,1.983,4,4,1.828,1.094,2,2
50,IF2_WT_78h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 12.tif:ROI_50_4,65.555,2024-08-15_12-32,AllFluoNuclei_v20240729,Moments,IF2_WT_78h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 12.tif,ROI_50_4,1.693,0.693,2,2,4.588,2.538,4,4,1.526,0.885,2,2
51,IF2_WT_78h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 12.tif:ROI_51_4,28.752,2024-08-15_12-32,AllFluoNuclei_v20240729,Moments,IF2_WT_78h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 12.tif,ROI_51_4,1.780,0.418,2,2,4.120,2.237,4,4,2.380,1.048,2,2
52,IF2_WT_78h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 12.tif:ROI_52_4,52.329,2024-08-15_12-32,AllFluoNuclei_v20240729,Moments,IF2_WT_78h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 12.tif,ROI_52_4,1.703,0.782,2,2,3.418,2.348,4,4,2.846,1.074,3,2
53,IF2_WT_78h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 12.tif:ROI_53_4,29.902,2024-08-15_12-32,AllFluoNuclei_v20240729,Moments,IF2_WT_78h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 12.tif,ROI_53_4,2.212,1.091,2,2,3.788,1.304,4,4,1.673,0.785,2,2
54,IF2_WT_78h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 12.tif:ROI_54_4,49.454,2024-08-15_12-32,AllFluoNuclei_v20240729,Moments,IF2_WT_78h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 12.tif,ROI_54_4,1.849,0.875,2,2,3.512,2.216,4,4,2.512,0.942,2,2
55,IF2_WT_78h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 12.tif:ROI_55_4,29.902,2024-08-15_12-32,AllFluoNuclei_v20240729,Moments,IF2_WT_78h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 12.tif,ROI_55_4,2.250,0.905,2,2,2.712,2.108,4,4,2.000,0.657,2,2
56,IF2_WT_78h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 12.tif:ROI_56_4,41.978,2024-08-15_12-32,AllFluoNuclei_v20240729,Moments,IF2_WT_78h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 12.tif,ROI_56_4,1.904,0.710,2,2,4.781,2.083,4,4,2.589,0.831,2,2
57,IF2_WT_78h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 12.tif:ROI_57_4,30.477,2024-08-15_12-32,AllFluoNuclei_v20240729,Moments,IF2_WT_78h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 12.tif,ROI_57_4,1.660,0.478,2,2,3.132,2.122,4,4,2.604,0.768,2,2
58,IF2_WT_78h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 12.tif:ROI_58_4,35.653,2024-08-15_12-32,AllFluoNuclei_v20240729,Moments,IF2_WT_78h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 12.tif,ROI_58_4,2.065,1.054,2,2,3.419,2.229,4,4,1.371,1.012,2,2
59,IF2_WT_78h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 12.tif:ROI_59_4,50.604,2024-08-15_12-32,AllFluoNuclei_v20240729,Moments,IF2_WT_78h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 12.tif,ROI_59_4,1.864,0.819,2,2,2.091,2.009,4,4,1.636,0.973,2,2
60,IF2_WT_78h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 12.tif:ROI_60_4,41.403,2024-08-15_12-32,AllFluoNuclei_v20240729,Moments,IF2_WT_78h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 12.tif,ROI_60_4,1.861,0.737,2,2,4.222,1.258,4,4,1.833,0.650,2,2
61,IF2_WT_78h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 12.tif:ROI_61_4,32.778,2024-08-15_12-32,AllFluoNuclei_v20240729,Moments,IF2_WT_78h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 12.tif,ROI_61_4,1.860,1.076,2,2,3.263,2.696,4,4,2.474,0.804,2,2
62,IF2_WT_78h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 12.tif:ROI_62_4,47.154,2024-08-15_12-32,AllFluoNuclei_v20240729,Moments,IF2_WT_78h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 12.tif,ROI_62_4,1.659,0.671,2,2,3.646,1.724,4,4,2.073,1.052,2,2
63,IF2_WT_78h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 12.tif:ROI_63_4,39.103,2024-08-15_12-32,AllFluoNuclei_v20240729,Moments,IF2_WT_78h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 12.tif,ROI_63_4,1.632,0.621,2,2,3.882,1.775,4,4,2.074,0.654,2,2
64,IF2_WT_78h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 12.tif:ROI_64_4,35.078,2024-08-15_12-32,AllFluoNuclei_v20240729,Moments,IF2_WT_78h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 12.tif,ROI_64_4,1.754,0.623,2,2,2.770,2.053,4,4,1.902,0.907,2,2
65,IF2_WT_78h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 12.tif:ROI_65_4,25.877,2024-08-15_12-32,AllFluoNuclei_v20240729,Moments,IF2_WT_78h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 12.tif,ROI_65_4,2.244,1.026,2,2,3.778,1.704,4,4,1.667,0.798,2,2
66,IF2_WT_78h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 12.tif:ROI_66_4,36.228,2024-08-15_12-32,AllFluoNuclei_v20240729,Moments,IF2_WT_78h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 12.tif,ROI_66_4,1.841,0.723,2,2,3.349,2.096,4,4,1.952,0.682,2,2
67,IF2_WT_78h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 12.tif:ROI_67_4,54.054,2024-08-15_12-32,AllFluoNuclei_v20240729,Moments,IF2_WT_78h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 12.tif,ROI_67_4,1.734,0.675,2,2,1.915,2.009,0,0,1.606,1.008,2,2
68,IF2_WT_78h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 12.tif:ROI_68_4,33.928,2024-08-15_12-32,AllFluoNuclei_v20240729,Moments,IF2_WT_78h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 12.tif,ROI_68_4,1.271,0.552,1,1,3.644,1.910,4,4,1.746,0.958,2,2
69,IF2_WT_78h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 12.tif:ROI_69_4,38.528,2024-08-15_12-32,AllFluoNuclei_v20240729,Moments,IF2_WT_78h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 12.tif,ROI_69_4,1.731,0.770,2,2,3.418,2.330,4,4,2.403,0.653,2,2
