 ,Label,Area,Date,Version,Thresholding_method,BaseImage,ROI,Mean_channel1,Std_channel1,Median_channel1,Mode_channel1,Mean_channel2,Std_channel2,Median_channel2,Mode_channel2,Mean_channel4,Std_channel4,Median_channel4,Mode_channel4
21,IF2_WT_72h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 3.tif:ROI_21_10,39.678,2024-08-15_12-20,AllFluoNuclei_v20240729,Moments,IF2_WT_72h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 3.tif,ROI_21_10,1.493,0.609,1,1,1.507,1.953,0,0,0.783,0.983,0,0
22,IF2_WT_72h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 3.tif:ROI_22_10,35.078,2024-08-15_12-20,AllFluoNuclei_v20240729,Moments,IF2_WT_72h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 3.tif,ROI_22_10,1.443,0.764,1,1,3.148,1.652,4,4,1.656,0.854,2,2
23,IF2_WT_72h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 3.tif:ROI_23_10,27.602,2024-08-15_12-20,AllFluoNuclei_v20240729,Moments,IF2_WT_72h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 3.tif,ROI_23_10,1.729,0.939,2,2,2.500,1.957,4,4,0.792,0.988,0,0
24,IF2_WT_72h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 3.tif:ROI_24_10,72.456,2024-08-15_12-20,AllFluoNuclei_v20240729,Moments,IF2_WT_72h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 3.tif,ROI_24_10,1.889,0.957,2,2,2.349,1.977,4,4,1.643,0.890,2,2
25,IF2_WT_72h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 3.tif:ROI_25_10,127.085,2024-08-15_12-20,AllFluoNuclei_v20240729,Moments,IF2_WT_72h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 3.tif,ROI_25_10,1.534,0.710,2,2,2.557,2.175,4,4,1.692,0.946,2,2
26,IF2_WT_72h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 3.tif:ROI_26_10,70.731,2024-08-15_12-20,AllFluoNuclei_v20240729,Moments,IF2_WT_72h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 3.tif,ROI_26_10,1.837,0.833,2,2,2.691,2.158,4,4,1.553,0.951,2,2
27,IF2_WT_72h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 3.tif:ROI_27_10,127.085,2024-08-15_12-20,AllFluoNuclei_v20240729,Moments,IF2_WT_72h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 3.tif,ROI_27_10,1.701,0.885,2,2,1.262,2.021,0,0,1.529,1.042,2,2
28,IF2_WT_72h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 3.tif:ROI_28_10,35.653,2024-08-15_12-20,AllFluoNuclei_v20240729,Moments,IF2_WT_72h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 3.tif,ROI_28_10,1.871,1.016,2,1,2.661,2.088,4,4,1.565,0.861,2,2
29,IF2_WT_72h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 3.tif:ROI_29_10,50.604,2024-08-15_12-20,AllFluoNuclei_v20240729,Moments,IF2_WT_72h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 3.tif,ROI_29_10,1.386,0.490,1,1,3.693,1.932,4,4,1.784,0.837,2,2
30,IF2_WT_72h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 3.tif:ROI_30_10,29.902,2024-08-15_12-20,AllFluoNuclei_v20240729,Moments,IF2_WT_72h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 3.tif,ROI_30_10,1.404,0.774,1,1,1.385,1.922,0,0,0.615,0.932,0,0
31,IF2_WT_72h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 3.tif:ROI_31_10,81.081,2024-08-15_12-20,AllFluoNuclei_v20240729,Moments,IF2_WT_72h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 3.tif,ROI_31_10,1.645,0.645,2,2,2.433,2.192,4,4,1.738,0.997,2,2
32,IF2_WT_72h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 3.tif:ROI_32_10,105.233,2024-08-15_12-20,AllFluoNuclei_v20240729,Moments,IF2_WT_72h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 3.tif,ROI_32_10,1.661,0.958,1,1,1.907,2.291,0,0,0.831,0.988,0,0
33,IF2_WT_72h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 3.tif:ROI_33_10,26.452,2024-08-15_12-20,AllFluoNuclei_v20240729,Moments,IF2_WT_72h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 3.tif,ROI_33_10,1.913,0.865,2,2,3.870,1.586,4,4,1.174,0.996,2,2
34,IF2_WT_72h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 3.tif:ROI_34_10,65.555,2024-08-15_12-20,AllFluoNuclei_v20240729,Moments,IF2_WT_72h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 3.tif,ROI_34_10,1.474,0.552,2,2,2.018,2.198,0,0,1.316,0.953,2,2
35,IF2_WT_72h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 3.tif:ROI_35_10,59.230,2024-08-15_12-20,AllFluoNuclei_v20240729,Moments,IF2_WT_72h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 3.tif,ROI_35_10,1.728,0.730,2,2,2.485,1.950,4,4,1.437,0.967,2,2
36,IF2_WT_72h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 3.tif:ROI_36_10,160.438,2024-08-15_12-20,AllFluoNuclei_v20240729,Moments,IF2_WT_72h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 3.tif,ROI_36_10,1.502,0.623,1,2,1.932,2.120,0,0,2.036,1.651,2,2
37,IF2_WT_72h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 3.tif:ROI_37_10,69.005,2024-08-15_12-20,AllFluoNuclei_v20240729,Moments,IF2_WT_72h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 3.tif,ROI_37_10,1.817,0.979,2,2,1.808,2.092,0,0,2.333,1.024,2,2
38,IF2_WT_72h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 3.tif:ROI_38_10,32.778,2024-08-15_12-20,AllFluoNuclei_v20240729,Moments,IF2_WT_72h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 3.tif,ROI_38_10,1.702,0.963,2,1,3.386,2.477,4,4,1.158,1.115,2,2
39,IF2_WT_72h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 3.tif:ROI_39_10,98.908,2024-08-15_12-20,AllFluoNuclei_v20240729,Moments,IF2_WT_72h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 3.tif,ROI_39_10,1.552,0.686,2,2,1.988,2.133,0,0,0.988,1.020,0,0
40,IF2_WT_72h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 3.tif:ROI_40_10,36.803,2024-08-15_12-20,AllFluoNuclei_v20240729,Moments,IF2_WT_72h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 3.tif,ROI_40_10,1.578,0.638,2,1,2.781,2.207,4,4,1.781,0.899,2,2
41,IF2_WT_72h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 3.tif:ROI_41_10,26.452,2024-08-15_12-20,AllFluoNuclei_v20240729,Moments,IF2_WT_72h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 3.tif,ROI_41_10,2.283,1.167,2,2,1.652,1.991,0,0,1.000,1.011,2,0
42,IF2_WT_72h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 3.tif:ROI_42_10,34.503,2024-08-15_12-20,AllFluoNuclei_v20240729,Moments,IF2_WT_72h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 3.tif,ROI_42_10,1.333,0.572,1,1,1.000,1.747,0,0,1.917,1.225,2,2
43,IF2_WT_72h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 3.tif:ROI_43_10,39.678,2024-08-15_12-20,AllFluoNuclei_v20240729,Moments,IF2_WT_72h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 3.tif,ROI_43_10,1.536,0.778,1,1,1.739,1.997,0,0,0.696,0.960,0,0
44,IF2_WT_72h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 3.tif:ROI_44_10,121.910,2024-08-15_12-20,AllFluoNuclei_v20240729,Moments,IF2_WT_72h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 3.tif,ROI_44_10,1.307,0.529,1,1,1.792,1.994,0,0,1.156,1.105,2,2
45,IF2_WT_72h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 3.tif:ROI_45_10,28.177,2024-08-15_12-20,AllFluoNuclei_v20240729,Moments,IF2_WT_72h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 3.tif,ROI_45_10,1.490,0.545,2,2,0.980,1.738,0,0,0.633,0.972,0,0
46,IF2_WT_72h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 3.tif:ROI_46_11,46.579,2024-08-15_12-20,AllFluoNuclei_v20240729,Moments,IF2_WT_72h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 3.tif,ROI_46_11,9.444,3.585,10,8,19.877,6.421,19,19,21.247,5.295,21,25
47,IF2_WT_72h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 3.tif:ROI_47_11,27.602,2024-08-15_12-20,AllFluoNuclei_v20240729,Moments,IF2_WT_72h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 3.tif,ROI_47_11,9.104,2.762,8,11,21.521,6.468,20,24,12.146,3.122,11,15
48,IF2_WT_72h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 3.tif:ROI_48_11,41.403,2024-08-15_12-20,AllFluoNuclei_v20240729,Moments,IF2_WT_72h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 3.tif,ROI_48_11,7.458,2.270,8,8,22.778,8.226,24,14,9.431,1.956,9,9
49,IF2_WT_72h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 3.tif:ROI_49_11,92.582,2024-08-15_12-20,AllFluoNuclei_v20240729,Moments,IF2_WT_72h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 3.tif,ROI_49_11,13.466,4.631,14,14,24.472,8.878,24,14,13.969,2.787,13,13
50,IF2_WT_72h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 3.tif:ROI_50_11,108.109,2024-08-15_12-20,AllFluoNuclei_v20240729,Moments,IF2_WT_72h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 3.tif,ROI_50_11,10.713,3.449,11,11,35.229,7.186,34,29,34.553,14.192,39,47
51,IF2_WT_72h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 3.tif:ROI_51_11,42.553,2024-08-15_12-20,AllFluoNuclei_v20240729,Moments,IF2_WT_72h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 3.tif,ROI_51_11,12.149,3.831,13,13,18.405,4.924,19,14,15.041,5.308,15,19
52,IF2_WT_72h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 3.tif:ROI_52_11,36.228,2024-08-15_12-20,AllFluoNuclei_v20240729,Moments,IF2_WT_72h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 3.tif,ROI_52_11,9.302,2.866,10,11,21.762,8.598,19,19,9.873,2.379,10,9
53,IF2_WT_72h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 3.tif:ROI_53_11,89.707,2024-08-15_12-20,AllFluoNuclei_v20240729,Moments,IF2_WT_72h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 3.tif,ROI_53_11,10.955,3.034,11,11,20.603,8.269,19,14,20.635,6.883,22,23
54,IF2_WT_72h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 3.tif:ROI_54_11,59.805,2024-08-15_12-20,AllFluoNuclei_v20240729,Moments,IF2_WT_72h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 3.tif,ROI_54_11,15.500,4.281,16,15,27.327,10.118,24,24,16.365,4.560,17,17
55,IF2_WT_72h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 3.tif:ROI_55_11,38.528,2024-08-15_12-20,AllFluoNuclei_v20240729,Moments,IF2_WT_72h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 3.tif,ROI_55_11,12.045,3.917,13,13,19.731,5.618,19,19,17.030,5.496,17,17
56,IF2_WT_72h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 3.tif:ROI_56_11,33.928,2024-08-15_12-20,AllFluoNuclei_v20240729,Moments,IF2_WT_72h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 3.tif,ROI_56_11,9.695,2.712,10,8,32.373,8.904,34,34,10.864,2.713,11,9
57,IF2_WT_72h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 3.tif:ROI_57_11,43.703,2024-08-15_12-20,AllFluoNuclei_v20240729,Moments,IF2_WT_72h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 3.tif,ROI_57_11,7.382,2.191,8,8,35.566,12.599,34,24,22.605,5.874,24,26
58,IF2_WT_72h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 3.tif:ROI_58_11,31.052,2024-08-15_12-20,AllFluoNuclei_v20240729,Moments,IF2_WT_72h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 3.tif,ROI_58_11,6.259,1.729,7,7,44.870,9.231,49,54,10.519,2.813,11,11
59,IF2_WT_72h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 3.tif:ROI_59_11,40.828,2024-08-15_12-20,AllFluoNuclei_v20240729,Moments,IF2_WT_72h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 3.tif,ROI_59_11,8.873,2.261,8,8,22.986,8.405,19,19,21.028,6.596,21,23
60,IF2_WT_72h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 3.tif:ROI_60_11,38.528,2024-08-15_12-20,AllFluoNuclei_v20240729,Moments,IF2_WT_72h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 3.tif,ROI_60_11,11.179,3.030,11,10,23.493,8.918,20,19,24.955,4.885,25,27
61,IF2_WT_72h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 3.tif:ROI_61_11,70.156,2024-08-15_12-20,AllFluoNuclei_v20240729,Moments,IF2_WT_72h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 3.tif,ROI_61_11,13.689,4.573,14,11,31.533,11.581,29,24,17.951,4.006,18,21
62,IF2_WT_72h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 3.tif:ROI_62_11,48.879,2024-08-15_12-20,AllFluoNuclei_v20240729,Moments,IF2_WT_72h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 3.tif,ROI_62_11,9.459,2.207,10,10,46.388,10.988,44,44,20.024,4.146,21,21
63,IF2_WT_72h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 3.tif:ROI_63_11,42.553,2024-08-15_12-20,AllFluoNuclei_v20240729,Moments,IF2_WT_72h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 3.tif,ROI_63_11,9.716,3.974,10,7,46.041,11.601,45,39,13.986,2.474,13,13
64,IF2_WT_72h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 3.tif:ROI_64_11,27.602,2024-08-15_12-20,AllFluoNuclei_v20240729,Moments,IF2_WT_72h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 3.tif,ROI_64_11,8.333,2.461,8,8,33.833,5.556,34,39,13.083,4.125,15,15
65,IF2_WT_72h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 3.tif:ROI_65_11,74.181,2024-08-15_12-20,AllFluoNuclei_v20240729,Moments,IF2_WT_72h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 3.tif,ROI_65_11,13.357,5.011,14,17,32.527,9.181,30,29,22.116,4.438,21,21
66,IF2_WT_72h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 3.tif:ROI_66_11,40.828,2024-08-15_12-20,AllFluoNuclei_v20240729,Moments,IF2_WT_72h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 3.tif,ROI_66_11,13.113,5.309,14,7,44.296,14.695,44,29,18.535,4.381,19,21
67,IF2_WT_72h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 3.tif:ROI_67_11,59.230,2024-08-15_12-20,AllFluoNuclei_v20240729,Moments,IF2_WT_72h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 3.tif,ROI_67_11,7.883,2.901,7,7,14.650,6.834,14,14,9.786,4.260,9,7
68,IF2_WT_72h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 3.tif:ROI_68_11,59.805,2024-08-15_12-20,AllFluoNuclei_v20240729,Moments,IF2_WT_72h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 3.tif,ROI_68_11,14.125,4.393,14,14,28.423,7.768,29,29,13.971,2.529,13,13
