 ,Label,Area,Date,Version,Thresholding_method,BaseImage,ROI,Mean_channel1,Std_channel1,Median_channel1,Mode_channel1,Mean_channel2,Std_channel2,Median_channel2,Mode_channel2,Mean_channel4,Std_channel4,Median_channel4,Mode_channel4
40,IF2_WT_72h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 2.tif:ROI_40_12,64.405,2024-08-15_12-18,AllFluoNuclei_v20240729,Moments,IF2_WT_72h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 2.tif,ROI_40_12,6.964,3.173,7,8,36.018,16.610,39,34,15.518,5.575,17,21
41,IF2_WT_72h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 2.tif:ROI_41_12,86.832,2024-08-15_12-18,AllFluoNuclei_v20240729,Moments,IF2_WT_72h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 2.tif,ROI_41_12,7.702,3.282,8,4,39.298,10.441,39,44,11.106,3.487,11,11
42,IF2_WT_72h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 2.tif:ROI_42_12,27.602,2024-08-15_12-18,AllFluoNuclei_v20240729,Moments,IF2_WT_72h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 2.tif,ROI_42_12,5.229,1.171,5,5,70.917,21.194,67,59,14.771,2.528,16,17
43,IF2_WT_72h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 2.tif:ROI_43_12,56.354,2024-08-15_12-18,AllFluoNuclei_v20240729,Moments,IF2_WT_72h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 2.tif,ROI_43_12,6.224,2.175,7,8,34.867,17.388,29,19,6.439,3.747,5,3
44,IF2_WT_72h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 2.tif:ROI_44_12,109.834,2024-08-15_12-18,AllFluoNuclei_v20240729,Moments,IF2_WT_72h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 2.tif,ROI_44_12,6.859,3.421,7,8,18.126,10.179,19,19,4.932,2.380,5,7
45,IF2_WT_72h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 2.tif:ROI_45_12,38.528,2024-08-15_12-18,AllFluoNuclei_v20240729,Moments,IF2_WT_72h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 2.tif,ROI_45_12,4.448,1.438,5,5,86.313,29.895,85,105,15.358,2.751,15,17
46,IF2_WT_72h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 2.tif:ROI_46_12,28.752,2024-08-15_12-18,AllFluoNuclei_v20240729,Moments,IF2_WT_72h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 2.tif,ROI_46_12,3.700,1.810,4,2,72.020,16.608,70,74,12.600,2.222,13,15
47,IF2_WT_72h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 2.tif:ROI_47_12,78.781,2024-08-15_12-18,AllFluoNuclei_v20240729,Moments,IF2_WT_72h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 2.tif,ROI_47_12,10.482,5.628,11,5,38.255,20.425,34,29,21.343,5.408,23,25
48,IF2_WT_72h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 2.tif:ROI_48_12,167.913,2024-08-15_12-18,AllFluoNuclei_v20240729,Moments,IF2_WT_72h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 2.tif,ROI_48_12,9.428,4.516,10,11,30.110,14.229,29,24,9.284,3.797,9,11
49,IF2_WT_72h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 2.tif:ROI_49_12,64.980,2024-08-15_12-18,AllFluoNuclei_v20240729,Moments,IF2_WT_72h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 2.tif,ROI_49_12,5.106,2.253,5,4,84.106,31.450,79,74,14.496,3.309,15,15
50,IF2_WT_72h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 2.tif:ROI_50_12,98.908,2024-08-15_12-18,AllFluoNuclei_v20240729,Moments,IF2_WT_72h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 2.tif,ROI_50_12,7.012,4.658,5,4,27.483,17.121,24,19,10.110,4.925,11,13
51,IF2_WT_72h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 2.tif:ROI_51_12,88.557,2024-08-15_12-18,AllFluoNuclei_v20240729,Moments,IF2_WT_72h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 2.tif,ROI_51_12,6.442,4.187,5,4,45.935,52.413,30,4,13.857,8.704,15,2
52,IF2_WT_72h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 2.tif:ROI_52_12,29.327,2024-08-15_12-18,AllFluoNuclei_v20240729,Moments,IF2_WT_72h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 2.tif,ROI_52_12,4.196,1.778,4,4,24.804,13.848,24,14,6.333,3.474,6,2
53,IF2_WT_72h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 2.tif:ROI_53_12,147.787,2024-08-15_12-18,AllFluoNuclei_v20240729,Moments,IF2_WT_72h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 2.tif,ROI_53_12,9.447,5.526,8,4,35.027,34.923,24,14,15.864,9.418,15,17
54,IF2_WT_72h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 2.tif:ROI_54_12,84.532,2024-08-15_12-18,AllFluoNuclei_v20240729,Moments,IF2_WT_72h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 2.tif,ROI_54_12,5.646,2.897,5,5,36.973,20.029,34,29,7.054,2.928,7,5
55,IF2_WT_72h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 2.tif:ROI_55_12,90.857,2024-08-15_12-18,AllFluoNuclei_v20240729,Moments,IF2_WT_72h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 2.tif,ROI_55_12,6.595,3.792,5,4,24.709,15.170,19,19,9.120,5.259,9,15
56,IF2_WT_72h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 2.tif:ROI_56_12,44.854,2024-08-15_12-18,AllFluoNuclei_v20240729,Moments,IF2_WT_72h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 2.tif,ROI_56_12,11.282,10.829,8,2,8.064,3.637,9,9,3.474,1.483,4,2
57,IF2_WT_72h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 2.tif:ROI_57_13,64.980,2024-08-15_12-18,AllFluoNuclei_v20240729,Moments,IF2_WT_72h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 2.tif,ROI_57_13,35.965,8.604,36,38,33.398,13.503,29,34,19.212,8.061,19,19
58,IF2_WT_72h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 2.tif:ROI_58_13,26.452,2024-08-15_12-18,AllFluoNuclei_v20240729,Moments,IF2_WT_72h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 2.tif,ROI_58_13,44.609,14.157,46,41,49.043,12.773,50,44,19.043,3.559,18,17
59,IF2_WT_72h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 2.tif:ROI_59_13,27.602,2024-08-15_12-18,AllFluoNuclei_v20240729,Moments,IF2_WT_72h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 2.tif,ROI_59_13,33.667,7.913,34,40,40.708,8.344,39,34,25.604,2.804,25,25
60,IF2_WT_72h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 2.tif:ROI_60_13,44.278,2024-08-15_12-18,AllFluoNuclei_v20240729,Moments,IF2_WT_72h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 2.tif,ROI_60_13,42.416,10.437,42,48,43.312,7.914,44,44,32.078,7.389,33,37
61,IF2_WT_72h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 2.tif:ROI_61_13,29.902,2024-08-15_12-18,AllFluoNuclei_v20240729,Moments,IF2_WT_72h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 2.tif,ROI_61_13,43.731,10.807,44,41,36.481,9.371,34,34,27.346,8.263,28,28
62,IF2_WT_72h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 2.tif:ROI_62_13,74.756,2024-08-15_12-18,AllFluoNuclei_v20240729,Moments,IF2_WT_72h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 2.tif,ROI_62_13,43.923,10.489,45,48,58.462,12.948,59,54,27.315,3.854,27,27
63,IF2_WT_72h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 2.tif:ROI_63_13,30.477,2024-08-15_12-18,AllFluoNuclei_v20240729,Moments,IF2_WT_72h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 2.tif,ROI_63_13,40.981,9.404,41,41,39.660,4.433,39,39,27.472,5.797,28,28
64,IF2_WT_72h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 2.tif:ROI_64_13,31.627,2024-08-15_12-18,AllFluoNuclei_v20240729,Moments,IF2_WT_72h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 2.tif,ROI_64_13,36.582,5.881,35,34,34.473,10.968,30,29,71.036,13.355,71,68
65,IF2_WT_72h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 2.tif:ROI_65_13,31.627,2024-08-15_12-18,AllFluoNuclei_v20240729,Moments,IF2_WT_72h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 2.tif,ROI_65_13,38.364,6.786,38,40,37.436,12.736,34,29,62.236,19.986,63,80
66,IF2_WT_72h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 2.tif:ROI_66_13,49.454,2024-08-15_12-18,AllFluoNuclei_v20240729,Moments,IF2_WT_72h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 2.tif,ROI_66_13,39.244,8.169,39,39,44.570,7.030,44,44,57.291,31.318,46,27
67,IF2_WT_72h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 2.tif:ROI_67_13,61.530,2024-08-15_12-18,AllFluoNuclei_v20240729,Moments,IF2_WT_72h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 2.tif,ROI_67_13,53.523,10.919,54,51,37.972,14.993,34,29,37.813,4.774,38,43
68,IF2_WT_72h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 2.tif:ROI_68_13,26.452,2024-08-15_12-18,AllFluoNuclei_v20240729,Moments,IF2_WT_72h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 2.tif,ROI_68_13,42.935,13.031,41,32,46.848,13.155,44,54,42.674,7.939,45,49
