 ,Label,Area,Date,Version,Thresholding_method,BaseImage,ROI,Mean_channel1,Std_channel1,Median_channel1,Mode_channel1,Mean_channel2,Std_channel2,Median_channel2,Mode_channel2,Mean_channel4,Std_channel4,Median_channel4,Mode_channel4
11,IF2_WT_78h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 14.tif:ROI_11_3,43.703,2024-08-15_12-36,AllFluoNuclei_v20240729,Moments,IF2_WT_78h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 14.tif,ROI_11_3,1.526,0.528,2,2,2.066,2.156,4,0,1.684,1.009,2,2
12,IF2_WT_78h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 14.tif:ROI_12_3,80.506,2024-08-15_12-36,AllFluoNuclei_v20240729,Moments,IF2_WT_78h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 14.tif,ROI_12_3,1.443,0.579,1,1,0.921,1.783,0,0,1.614,0.964,2,2
13,IF2_WT_78h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 14.tif:ROI_13_3,80.506,2024-08-15_12-36,AllFluoNuclei_v20240729,Moments,IF2_WT_78h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 14.tif,ROI_13_3,1.286,0.527,1,1,1.029,1.755,0,0,0.871,0.995,0,0
14,IF2_WT_78h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 14.tif:ROI_14_3,28.752,2024-08-15_12-36,AllFluoNuclei_v20240729,Moments,IF2_WT_78h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 14.tif,ROI_14_3,1.300,0.463,1,1,1.200,1.852,0,0,0.680,1.019,0,0
15,IF2_WT_78h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 14.tif:ROI_15_3,27.027,2024-08-15_12-36,AllFluoNuclei_v20240729,Moments,IF2_WT_78h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 14.tif,ROI_15_3,1.383,0.534,1,1,1.447,1.943,0,0,1.234,0.983,2,2
16,IF2_WT_78h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 14.tif:ROI_16_3,48.304,2024-08-15_12-36,AllFluoNuclei_v20240729,Moments,IF2_WT_78h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 14.tif,ROI_16_3,1.286,0.632,1,1,0.524,1.357,0,0,0.810,0.988,0,0
17,IF2_WT_78h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 14.tif:ROI_17_3,85.682,2024-08-15_12-36,AllFluoNuclei_v20240729,Moments,IF2_WT_78h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 14.tif,ROI_17_3,1.463,0.587,1,1,1.718,1.987,0,0,1.262,0.968,2,2
18,IF2_WT_78h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 14.tif:ROI_18_3,99.483,2024-08-15_12-36,AllFluoNuclei_v20240729,Moments,IF2_WT_78h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 14.tif,ROI_18_3,1.538,0.735,1,1,1.503,1.943,0,0,1.723,0.872,2,2
19,IF2_WT_78h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 14.tif:ROI_19_3,64.405,2024-08-15_12-36,AllFluoNuclei_v20240729,Moments,IF2_WT_78h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 14.tif,ROI_19_3,1.473,0.759,1,1,2.357,1.977,4,4,1.705,0.965,2,2
20,IF2_WT_78h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 14.tif:ROI_20_3,38.528,2024-08-15_12-36,AllFluoNuclei_v20240729,Moments,IF2_WT_78h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 14.tif,ROI_20_3,1.269,0.479,1,1,0.985,2.093,0,0,1.254,1.146,2,2
21,IF2_WT_78h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 14.tif:ROI_21_3,167.338,2024-08-15_12-36,AllFluoNuclei_v20240729,Moments,IF2_WT_78h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 14.tif,ROI_21_3,1.488,0.618,1,1,1.869,1.999,0,0,1.515,0.937,2,2
22,IF2_WT_78h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 14.tif:ROI_22_3,36.228,2024-08-15_12-36,AllFluoNuclei_v20240729,Moments,IF2_WT_78h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 14.tif,ROI_22_3,1.556,0.757,1,1,1.984,2.189,0,0,2.048,0.750,2,2
23,IF2_WT_78h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 14.tif:ROI_23_3,67.855,2024-08-15_12-36,AllFluoNuclei_v20240729,Moments,IF2_WT_78h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 14.tif,ROI_23_3,1.483,0.623,1,1,1.559,1.959,0,0,1.475,0.913,2,2
24,IF2_WT_78h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 14.tif:ROI_24_3,27.602,2024-08-15_12-36,AllFluoNuclei_v20240729,Moments,IF2_WT_78h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 14.tif,ROI_24_3,1.188,0.445,1,1,1.500,1.957,0,0,1.562,1.128,2,2
25,IF2_WT_78h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 14.tif:ROI_25_3,90.857,2024-08-15_12-36,AllFluoNuclei_v20240729,Moments,IF2_WT_78h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 14.tif,ROI_25_3,1.456,0.524,1,1,1.747,1.990,0,0,1.373,0.941,2,2
26,IF2_WT_78h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 14.tif:ROI_26_3,64.980,2024-08-15_12-36,AllFluoNuclei_v20240729,Moments,IF2_WT_78h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 14.tif,ROI_26_3,1.442,0.654,1,1,1.611,2.165,0,0,1.558,0.865,2,2
27,IF2_WT_78h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 14.tif:ROI_27_3,90.282,2024-08-15_12-36,AllFluoNuclei_v20240729,Moments,IF2_WT_78h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 14.tif,ROI_27_3,1.344,0.540,1,1,1.274,1.869,0,0,1.287,0.987,2,2
28,IF2_WT_78h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 14.tif:ROI_28_3,36.228,2024-08-15_12-36,AllFluoNuclei_v20240729,Moments,IF2_WT_78h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 14.tif,ROI_28_3,1.222,0.659,1,1,1.587,1.973,0,0,2.032,0.822,2,2
29,IF2_WT_78h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 14.tif:ROI_29_3,92.007,2024-08-15_12-36,AllFluoNuclei_v20240729,Moments,IF2_WT_78h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 14.tif,ROI_29_3,1.438,0.631,1,1,1.650,1.975,0,0,3.031,1.878,2,2
30,IF2_WT_78h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 14.tif:ROI_30_3,36.228,2024-08-15_12-36,AllFluoNuclei_v20240729,Moments,IF2_WT_78h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 14.tif,ROI_30_3,1.317,0.534,1,1,1.968,2.016,0,0,0.698,0.961,0,0
31,IF2_WT_78h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 14.tif:ROI_31_3,49.454,2024-08-15_12-36,AllFluoNuclei_v20240729,Moments,IF2_WT_78h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 14.tif,ROI_31_3,1.558,0.625,2,1,1.256,1.867,0,0,0.907,1.036,0,0
32,IF2_WT_78h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 14.tif:ROI_32_3,43.703,2024-08-15_12-36,AllFluoNuclei_v20240729,Moments,IF2_WT_78h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 14.tif,ROI_32_3,1.605,0.881,1,1,1.053,1.773,0,0,0.842,0.994,0,0
33,IF2_WT_78h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 14.tif:ROI_33_3,78.781,2024-08-15_12-36,AllFluoNuclei_v20240729,Moments,IF2_WT_78h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 14.tif,ROI_33_3,1.562,0.663,1,1,0.934,1.699,0,0,1.664,0.949,2,2
34,IF2_WT_78h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 14.tif:ROI_34_3,73.031,2024-08-15_12-36,AllFluoNuclei_v20240729,Moments,IF2_WT_78h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 14.tif,ROI_34_3,1.449,0.545,1,1,2.236,1.994,4,4,0.535,0.889,0,0
35,IF2_WT_78h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 14.tif:ROI_35_4,36.228,2024-08-15_12-36,AllFluoNuclei_v20240729,Moments,IF2_WT_78h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 14.tif,ROI_35_4,2.698,1.131,2,2,9.508,4.392,9,9,5.762,2.340,5,5
36,IF2_WT_78h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 14.tif:ROI_36_4,27.027,2024-08-15_12-36,AllFluoNuclei_v20240729,Moments,IF2_WT_78h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 14.tif,ROI_36_4,4.383,1.438,4,5,6.128,2.499,4,4,4.149,0.625,4,4
37,IF2_WT_78h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 14.tif:ROI_37_4,26.452,2024-08-15_12-36,AllFluoNuclei_v20240729,Moments,IF2_WT_78h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 14.tif,ROI_37_4,3.609,1.782,4,2,2.696,1.896,4,4,1.130,1.002,2,2
38,IF2_WT_78h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 14.tif:ROI_38_4,30.477,2024-08-15_12-36,AllFluoNuclei_v20240729,Moments,IF2_WT_78h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 14.tif,ROI_38_4,5.434,1.575,5,5,6.830,2.687,9,9,4.849,1.150,5,5
39,IF2_WT_78h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 14.tif:ROI_39_4,27.602,2024-08-15_12-36,AllFluoNuclei_v20240729,Moments,IF2_WT_78h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 14.tif,ROI_39_4,3.896,1.692,4,5,11.500,4.126,9,9,4.292,1.031,4,4
40,IF2_WT_78h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 14.tif:ROI_40_4,25.302,2024-08-15_12-36,AllFluoNuclei_v20240729,Moments,IF2_WT_78h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 14.tif,ROI_40_4,3.545,1.454,4,2,7.318,3.832,9,4,2.273,0.585,2,2
41,IF2_WT_78h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 14.tif:ROI_41_4,27.027,2024-08-15_12-36,AllFluoNuclei_v20240729,Moments,IF2_WT_78h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 14.tif,ROI_41_4,3.894,1.809,4,4,8.298,4.075,9,9,3.362,1.342,3,2
42,IF2_WT_78h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 14.tif:ROI_42_4,104.658,2024-08-15_12-36,AllFluoNuclei_v20240729,Moments,IF2_WT_78h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 14.tif,ROI_42_4,4.324,2.008,4,4,8.374,4.603,9,9,4.247,1.534,4,5
43,IF2_WT_78h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 14.tif:ROI_43_4,35.653,2024-08-15_12-36,AllFluoNuclei_v20240729,Moments,IF2_WT_78h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 14.tif,ROI_43_4,3.565,1.733,4,2,9.097,4.100,9,9,2.758,0.862,3,3
44,IF2_WT_78h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 14.tif:ROI_44_4,32.778,2024-08-15_12-36,AllFluoNuclei_v20240729,Moments,IF2_WT_78h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 14.tif,ROI_44_4,3.439,0.982,4,4,11.825,3.699,9,9,7.439,2.276,7,7
45,IF2_WT_78h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 14.tif:ROI_45_4,128.235,2024-08-15_12-36,AllFluoNuclei_v20240729,Moments,IF2_WT_78h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 14.tif,ROI_45_4,3.798,1.516,4,4,12.969,5.470,14,14,5.816,1.813,6,7
46,IF2_WT_78h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 14.tif:ROI_46_4,32.778,2024-08-15_12-36,AllFluoNuclei_v20240729,Moments,IF2_WT_78h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 14.tif,ROI_46_4,3.684,1.270,4,4,4.491,3.174,4,4,4.737,1.470,5,5
47,IF2_WT_78h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 14.tif:ROI_47_4,89.707,2024-08-15_12-36,AllFluoNuclei_v20240729,Moments,IF2_WT_78h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 14.tif,ROI_47_4,3.929,1.587,4,4,7.436,3.031,9,9,3.667,1.402,4,4
48,IF2_WT_78h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 14.tif:ROI_48_4,41.978,2024-08-15_12-36,AllFluoNuclei_v20240729,Moments,IF2_WT_78h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 14.tif,ROI_48_4,2.945,1.279,2,2,7.082,3.692,4,4,3.055,1.053,3,2
49,IF2_WT_78h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 14.tif:ROI_49_4,60.380,2024-08-15_12-36,AllFluoNuclei_v20240729,Moments,IF2_WT_78h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 14.tif,ROI_49_4,3.210,1.269,4,2,10.000,3.885,9,9,5.333,1.517,5,7
50,IF2_WT_78h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 14.tif:ROI_50_4,35.078,2024-08-15_12-36,AllFluoNuclei_v20240729,Moments,IF2_WT_78h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 14.tif,ROI_50_4,3.607,1.159,4,4,14.738,4.266,14,14,6.082,1.696,6,7
51,IF2_WT_78h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 14.tif:ROI_51_4,29.327,2024-08-15_12-36,AllFluoNuclei_v20240729,Moments,IF2_WT_78h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 14.tif,ROI_51_4,3.333,1.366,4,2,14.608,6.391,14,19,7.078,2.279,7,7
52,IF2_WT_78h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 14.tif:ROI_52_4,40.253,2024-08-15_12-36,AllFluoNuclei_v20240729,Moments,IF2_WT_78h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 14.tif,ROI_52_4,2.986,1.324,4,4,8.500,3.313,9,9,7.086,2.558,7,7
53,IF2_WT_78h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 14.tif:ROI_53_4,28.752,2024-08-15_12-36,AllFluoNuclei_v20240729,Moments,IF2_WT_78h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 14.tif,ROI_53_4,5.300,1.741,5,5,9.860,4.664,9,9,5.200,2.499,5,4
54,IF2_WT_78h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 14.tif:ROI_54_4,31.627,2024-08-15_12-36,AllFluoNuclei_v20240729,Moments,IF2_WT_78h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 14.tif,ROI_54_4,5.327,2.161,5,4,12.000,6.131,14,9,4.964,1.465,5,5
55,IF2_WT_78h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 14.tif:ROI_55_4,31.627,2024-08-15_12-36,AllFluoNuclei_v20240729,Moments,IF2_WT_78h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 14.tif,ROI_55_4,3.291,1.048,4,4,10.473,4.064,9,9,4.691,1.632,5,5
56,IF2_WT_78h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 14.tif:ROI_56_4,59.230,2024-08-15_12-36,AllFluoNuclei_v20240729,Moments,IF2_WT_78h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 14.tif,ROI_56_4,3.107,1.162,4,4,9.495,3.248,9,9,4.087,1.344,4,3
57,IF2_WT_78h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 14.tif:ROI_57_4,40.828,2024-08-15_12-36,AllFluoNuclei_v20240729,Moments,IF2_WT_78h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 14.tif,ROI_57_4,2.986,1.165,4,4,10.437,2.842,9,9,4.690,1.678,5,5
58,IF2_WT_78h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 14.tif:ROI_58_4,31.052,2024-08-15_12-36,AllFluoNuclei_v20240729,Moments,IF2_WT_78h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 14.tif,ROI_58_4,3.963,1.243,4,4,7.074,4.356,4,4,3.130,1.480,3,3
59,IF2_WT_78h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 14.tif:ROI_59_4,45.429,2024-08-15_12-36,AllFluoNuclei_v20240729,Moments,IF2_WT_78h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 14.tif,ROI_59_4,4.114,1.649,4,4,11.089,4.282,9,9,4.557,1.465,4,4
60,IF2_WT_78h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 14.tif:ROI_60_4,25.877,2024-08-15_12-36,AllFluoNuclei_v20240729,Moments,IF2_WT_78h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 14.tif,ROI_60_4,2.733,1.195,2,2,13.000,3.471,14,14,6.311,1.905,6,7
61,IF2_WT_78h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 14.tif:ROI_61_4,64.980,2024-08-15_12-36,AllFluoNuclei_v20240729,Moments,IF2_WT_78h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 14.tif,ROI_61_4,3.451,1.289,4,4,5.027,2.846,4,4,3.372,1.120,3,4
62,IF2_WT_78h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 14.tif:ROI_62_4,43.128,2024-08-15_12-36,AllFluoNuclei_v20240729,Moments,IF2_WT_78h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 14.tif,ROI_62_4,3.973,1.325,4,4,9.227,4.769,9,9,6.947,1.739,7,7
63,IF2_WT_78h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 14.tif:ROI_63_4,57.505,2024-08-15_12-36,AllFluoNuclei_v20240729,Moments,IF2_WT_78h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 14.tif,ROI_63_4,5.250,2.213,5,5,13.990,4.333,14,9,5.840,1.698,6,5
64,IF2_WT_78h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 14.tif:ROI_64_4,27.027,2024-08-15_12-36,AllFluoNuclei_v20240729,Moments,IF2_WT_78h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 14.tif,ROI_64_4,3.830,1.110,4,4,9.511,3.556,9,9,4.745,1.972,5,5
65,IF2_WT_78h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 14.tif:ROI_65_4,37.378,2024-08-15_12-36,AllFluoNuclei_v20240729,Moments,IF2_WT_78h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 14.tif,ROI_65_4,4.200,1.543,4,4,11.308,3.316,14,14,4.062,1.171,4,5
66,IF2_WT_78h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 14.tif:ROI_66_4,51.754,2024-08-15_12-36,AllFluoNuclei_v20240729,Moments,IF2_WT_78h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 14.tif,ROI_66_4,4.489,1.574,4,4,17.444,5.064,19,19,6.800,1.849,7,7
67,IF2_WT_78h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 14.tif:ROI_67_4,26.452,2024-08-15_12-36,AllFluoNuclei_v20240729,Moments,IF2_WT_78h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 14.tif,ROI_67_4,4.000,1.211,4,4,9.109,4.280,9,9,5.196,2.061,5,5
68,IF2_WT_78h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 14.tif:ROI_68_4,28.752,2024-08-15_12-36,AllFluoNuclei_v20240729,Moments,IF2_WT_78h_Snai1_Rab_ECAD_Sox2_FCS_01Triton_2024_08_14.lif - Position 14.tif,ROI_68_4,4.500,1.403,5,4,10.600,3.969,9,9,5.220,1.314,5,5
