17	2
25	5
25	2
32	7
33	7
40	22
40	22
40	17
61	12
68	35
76	37
68	25
68	17
66	12
66	12
66	25
66	30
68	58
71	58
68	43
58	33
58	30
48	25
33	25
33	25
37	27
38	20
37	20
48	17
48	20
58	22
79	35
89	37
94	45
76	45
71	40
69	40
66	45
71	55
66	64
82	66
84	64
84	63
71	58
58	43
58	32
53	33
53	33
38	33
38	32
43	32
45	40
45	35
45	35
37	22
37	27
40	27
40	43
46	43
46	43
46	48
35	48
40	17
68	17
68	22
60	20
58	22
55	22
55	25
68	30
79	35
94	43
86	45
73	48
68	48
60	55
66	68
60	68
66	66
63	48
84	63
50	48
40	37
40	30
48	30
48	33
43	33
43	32
43	32
45	40
45	35
45	35
50	30
58	40
58	53
58	53
58	53
84	50
61	86
58	96
58	78
48	50
32	40
61	20
66	20
66	35
83	35
86	43
86	37
68	27
60	22
50	30
83	40
83	41
69	48
60	43
55	55
53	55
50	55
63	53
61	48
61	48
40	33
60	43
58	53
60	46
63	60
86	78
78	86
70	96
61	92
56	78
58	73
56	68
50	40
37	30
37	22
58	23
58	30
55	20
73	22
94	30
93	30
86	35
83	35
68	35
83	43
81	45
81	43
63	30
68	27
53	41
60	48
61	48
61	48
58	48
58	50
68	50
78	78
78	86
58	78
56	78
58	73
66	68
66	53
58	53
60	60
58	63
60	63
48	53
58	27
58	27
58	17
56	17
43	30
66	40
73	48
101	58
117	61
117	58
99	50
99	45
99	43
99	40
93	38
68	40
63	38
66	43
66	40
68	32
68	25
71	25
71	48
63	48
63	58
70	68
70	68
51	58
51	43
56	43
64	51
65	53
64	60
60	63
60	66
66	66
73	71
73	73
73	76
70	71
63	32
63	32
45	30
37	20
50	30
66	40
71	40
76	60
76	63
106	65
129	76
129	73
126	61
110	50
106	45
93	43
63	40
60	38
71	25
58	25
71	40
73	48
73	48
63	48
53	32
60	50
68	64
71	68
55	55
64	48
63	60
63	63
66	63
66	73
76	96
89	91
73	81
73	76
70	43
65	33
60	33
37	25
48	28
85	32
73	40
68	32
73	45
76	48
81	60
71	43
101	63
129	84
129	76
126	71
112	58
110	48
99	50
73	46
55	25
53	25
71	35
73	40
76	40
71	32
73	32
63	32
58	30
58	48
58	58
71	68
68	55
63	53
66	63
79	73
89	76
73	76
63	71
63	50
65	50
60	53
60	35
37	25
58	55
76	60
84	68
86	68
89	68
89	50
85	45
73	37
73	48
71	37
75	43
126	81
126	71
112	60
110	48
91	58
77	58
76	48
66	35
71	35
76	30
71	30
73	25
63	25
50	25
50	27
60	27
60	27
60	30
60	30
58	46
60	48
71	51
71	48
63	50
66	50
66	50
50	48
60	50
60	53
60	40
60	35
63	25
50	22
50	22
51	22
51	15
50	41
65	60
84	66
102	81
102	81
102	71
102	68
101	51
84	50
73	35
73	46
66	37
81	60
112	68
112	60
112	58
109	60
98	60
78	60
77	48
76	35
58	37
60	37
63	35
60	25
60	27
60	30
63	35
71	35
60	35
55	48
60	48
65	48
58	43
66	53
66	43
60	40
63	48
68	48
71	43
76	43
66	22
55	17
53	41
65	71
78	81
99	137
102	131
102	81
104	68
102	53
102	40
84	40
81	37
78	46
91	45
70	60
99	75
99	81
99	86
96	91
96	83
91	73
86	68
86	50
83	45
70	38
58	27
66	38
71	45
63	38
63	35
73	43
71	40
53	55
63	58
53	48
70	53
70	53
60	48
68	50
80	48
83	48
87	43
76	22
63	17
37	22
37	30
51	40
63	58
78	80
93	99
95	137
99	101
91	78
91	50
91	40
102	35
91	40
101	40
94	45
94	45
63	58
63	63
63	84
93	93
93	114
98	96
98	92
91	74
91	73
91	68
91	45
78	45
76	40
74	30
66	27
66	45
76	45
66	45
73	45
73	53
73	45
48	55
53	63
53	58
55	40
78	55
86	75
86	66
70	61
53	48
71	48
80	48
102	55
102	55
75	30
70	30
63	30
20	25
35	30
37	30
43	30
43	32
48	30
61	60
68	73
78	93
84	94
84	78
61	53
89	40
88	40
91	40
91	43
81	33
50	93
86	102
91	96
104	92
104	73
104	73
114	71
114	71
86	45
76	40
63	27
66	43
68	45
68	41
73	45
73	48
80	45
73	45
60	48
63	50
61	63
66	76
86	75
86	73
81	70
75	66
63	81
53	79
50	40
50	40
68	37
78	38
78	55
96	55
86	48
70	35
48	32
30	30
37	32
43	43
43	43
50	43
48	30
58	60
63	76
63	78
68	78
63	63
50	50
78	40
81	38
50	66
86	88
101	84
106	73
109	73
114	71
109	68
78	45
63	30
68	37
68	27
80	53
98	48
104	48
104	45
98	43
60	53
65	53
70	63
66	73
70	70
66	66
68	66
68	66
63	81
58	81
58	56
58	40
73	35
53	28
66	43
88	68
86	76
64	48
48	35
25	30
30	30
45	30
45	30
48	43
43	43
58	63
58	76
63	76
63	78
80	61
73	45
70	40
68	66
96	68
104	73
114	74
127	73
109	68
68	38
63	30
63	32
63	32
66	41
81	35
81	38
91	35
91	48
98	40
99	53
104	43
112	45
106	45
98	55
58	55
63	53
63	50
63	45
58	46
58	53
58	66
58	53
58	43
73	40
58	40
58	40
60	43
86	58
63	48
43	25
30	28
35	30
40	32
45	32
43	25
58	63
65	66
58	76
63	58
61	60
80	58
73	60
66	43
65	43
64	37
68	37
65	55
96	68
114	88
115	97
114	89
104	68
73	40
73	38
71	37
71	30
78	27
78	30
66	32
66	41
81	43
81	48
91	48
97	50
99	43
99	40
104	40
104	43
99	48
99	58
91	55
88	45
58	38
48	40
48	40
55	50
55	50
53	30
58	27
55	32
32	27
35	32
40	40
35	35
60	50
60	63
65	63
60	63
60	55
61	55
71	55
71	45
73	45
73	45
73	43
63	37
65	55
96	114
122	125
148	102
122	97
112	68
60	40
71	40
78	40
83	35
83	35
78	43
81	48
91	50
97	43
84	37
88	45
94	53
94	53
108	53
76	66
73	66
43	48
55	48
55	43
55	35
55	32
48	20
48	27
48	32
40	40
40	45
58	53
58	58
55	61
55	55
68	43
68	43
74	37
65	37
86	71
114	114
115	116
122	102
115	76
93	69
60	43
71	40
78	40
80	35
78	48
79	43
75	48
91	53
101	58
101	73
96	76
84	63
84	58
81	53
50	30
55	30
55	32
50	40
45	45
45	50
38	43
35	30
50	37
58	38
50	37
55	35
35	38
53	27
66	44
58	53
55	53
50	53
63	37
74	40
63	48
63	53
86	71
96	110
99	102
99	84
99	73
93	68
63	50
65	58
60	48
65	48
60	43
56	40
80	45
81	45
88	40
88	35
75	48
93	58
101	68
96	76
91	76
86	70
84	55
55	33
58	48
59	46
55	48
53	50
48	53
50	56
55	63
55	68
51	63
48	43
35	35
53	40
55	53
53	43
50	43
48	43
48	43
63	40
73	60
68	60
48	56
68	40
68	53
65	50
66	53
73	53
73	63
92	63
92	76
93	69
86	69
86	61
69	58
71	58
65	50
65	48
65	45
60	43
63	45
58	45
81	37
88	40
114	37
116	33
116	33
86	35
101	58
101	68
93	69
91	69
93	65
68	50
63	46
66	46
55	43
55	68
50	63
55	56
63	63
63	66
70	74
73	93
74	87
74	43
65	37
60	30
51	32
59	43
68	43
55	46
60	50
55	53
53	43
45	37
46	43
48	43
63	40
63	55
68	63
64	60
45	44
58	50
63	55
65	55
68	58
68	50
60	55
63	71
80	63
69	75
71	63
56	63
58	48
60	48
60	37
63	53
60	48
81	30
99	33
99	33
114	35
124	35
126	35
126	48
86	45
91	55
91	63
91	63
83	69
93	69
101	69
66	45
58	45
59	46
68	43
58	58
63	68
63	60
70	68
73	93
78	87
80	76
80	58
79	50
63	35
35	25
51	48
59	53
68	53
73	53
60	50
53	50
48	48
48	45
43	45
63	45
63	53
63	66
63	63
53	56
65	55
68	55
68	58
70	63
68	50
63	75
