25	22
25	17
20	17
17	20
27	25
27	22
25	20
22	20
32	33
25	22
27	30
25	22
15	25
38	35
40	37
35	38
35	48
35	37
35	35
17	25
22	45
22	50
30	45
30	40
32	35
38	35
40	37
38	43
35	48
35	48
40	45
43	35
38	28
20	35
27	40
28	43
25	59
25	66
22	63
32	66
32	63
35	40
37	35
38	32
38	32
35	38
35	40
38	45
43	40
35	35
32	35
25	40
25	43
25	45
25	48
20	40
27	43
30	43
28	45
25	70
28	71
37	73
43	86
32	66
32	48
32	30
32	35
35	35
30	43
25	45
25	45
27	50
33	53
35	68
35	53
35	48
33	48
25	55
23	55
27	43
23	30
22	32
27	37
25	43
25	48
25	55
30	53
30	53
22	58
25	68
32	68
32	66
30	48
30	30
25	43
25	45
25	45
27	50
30	53
35	86
35	68
43	72
43	72
40	66
32	66
32	48
30	35
20	30
20	37
20	37
22	37
22	37
22	48
22	38
22	30
10	43
35	32
28	37
35	43
28	48
30	45
25	45
28	43
25	55
30	63
22	32
30	48
30	61
30	72
35	72
40	72
40	80
37	63
33	48
22	37
22	37
22	48
22	48
25	48
22	45
23	38
25	45
25	50
30	45
30	43
30	41
28	48
28	63
27	48
27	45
25	55
40	60
40	63
40	50
35	46
20	48
22	48
22	45
23	45
22	37
23	25
10	30
20	35
27	43
30	50
30	50
30	43
30	38
30	38
28	63
25	63
25	45
30	55
32	37
35	46
37	50
35	37
25	37
30	45
25	45
25	45
20	30
20	30
20	37
20	53
30	41
25	51
25	63
25	51
38	40
30	38
30	45
30	45
25	32
25	30
27	50
27	81
20	78
32	68
25	50
25	46
32	50
40	48
37	50
32	50
27	45
30	35
30	37
27	30
25	37
22	37
17	30
35	53
35	84
35	84
33	78
33	68
40	51
45	50
45	48
38	45
32	43
35	35
35	35
27	32
32	27
32	35
32	35
28	43
27	35
30	40
38	51
37	55
43	58
37	53
35	48
33	43
25	45
27	45
27	48
27	43
27	37
27	43
27	48
25	48
25	32
25	30
17	22
23	27
25	48
53	86
53	86
53	105
48	101
35	71
32	65
27	65
27	70
27	70
28	63
32	78
40	78
48	68
38	53
37	48
27	43
32	35
35	32
30	25
27	45
32	45
32	40
27	38
37	48
37	55
53	58
43	55
40	48
35	43
30	37
37	48
37	53
30	53
37	50
32	48
30	35
25	35
25	48
30	55
53	86
58	86
58	105
48	76
40	71
35	68
27	78
27	84
