45	2
73	2
79	5
73	5
73	5
76	5
92	7
97	7
89	12
53	10
68	7
69	7
69	7
78	7
76	5
76	10
68	10
48	5
60	5
66	7
81	7
81	5
78	5
78	2
73	2
73	2
73	5
79	5
73	5
73	10
109	10
109	17
107	17
89	12
68	10
71	17
78	15
83	12
89	10
89	10
81	15
78	10
86	15
86	7
86	17
83	20
89	22
134	22
135	22
109	12
86	10
60	7
73	7
58	7
86	7
71	5
104	5
71	12
94	12
71	7
53	5
58	7
63	5
66	7
66	7
87	7
87	5
84	5
78	10
91	10
78	7
76	7
73	5
78	12
84	10
84	10
76	12
84	10
84	12
89	17
89	15
99	15
99	12
89	12
88	15
88	15
96	15
96	17
91	20
93	20
115	23
135	27
153	40
153	22
117	12
99	7
104	7
104	20
150	20
150	20
138	20
138	20
156	20
140	20
101	20
93	12
71	7
53	5
53	7
50	7
55	7
51	7
45	7
48	7
48	5
55	5
55	5
45	5
73	7
76	7
76	7
81	7
69	7
81	7
79	7
101	12
93	10
89	12
89	15
89	15
91	10
91	12
81	17
88	17
94	17
104	17
96	20
96	22
107	22
117	22
135	33
144	17
117	17
99	12
117	15
119	20
150	22
150	25
138	22
138	22
156	20
135	22
93	20
92	7
71	7
53	7
53	7
58	10
55	10
51	7
48	7
50	7
58	7
58	7
56	7
56	5
60	5
73	5
73	5
66	5
71	7
73	7
75	7
76	7
93	12
93	17
88	12
99	22
104	22
107	22
104	17
103	17
99	17
99	15
104	17
117	20
84	22
84	20
88	20
119	20
114	22
92	20
58	10
56	10
56	10
60	7
76	12
76	12
81	12
71	7
66	5
65	7
71	5
73	7
75	10
81	15
76	12
76	12
102	15
107	10
106	15
111	22
121	25
121	25
104	25
97	20
92	12
92	12
99	12
104	12
106	7
81	10
66	7
68	5
69	10
72	10
73	12
73	12
78	12
86	15
91	12
114	15
124	15
130	15
130	20
109	20
102	15
99	17
117	17
126	25
125	25
124	27
109	25
114	12
102	15
104	15
106	15
106	7
106	15
91	7
91	10
76	10
68	10
68	10
72	12
78	15
78	15
78	15
81	12
91	15
94	15
99	17
81	15
81	17
109	10
114	17
134	17
139	17
147	22
143	25
132	25
106	22
106	17
97	20
97	22
99	17
111	17
121	17
124	20
110	27
109	20
109	27
109	25
109	25
97	15
129	17
112	17
112	17
104	15
104	15
104	15
88	15
100	15
91	12
91	12
87	10
86	10
83	10
73	12
58	10
66	10
75	12
76	10
76	12
68	12
75	15
78	15
81	20
78	15
81	20
86	20
99	20
99	17
101	17
105	15
105	17
96	17
93	15
109	15
114	12
125	12
131	15
139	20
147	25
158	30
138	35
132	32
122	25
109	15
112	22
108	27
108	27
92	25
106	17
106	17
99	12
101	20
101	20
106	22
106	25
106	22
99	20
91	17
127	17
129	17
129	15
94	10
94	15
94	12
91	12
86	10
91	17
117	17
117	20
119	20
107	17
91	10
87	12
97	12
102	17
114	17
102	20
76	17
53	10
84	15
84	20
81	20
81	22
89	17
80	17
99	17
116	15
117	17
117	17
99	17
109	15
117	12
117	17
117	17
127	20
131	20
139	22
158	25
158	25
138	25
127	25
106	22
113	30
113	25
121	25
121	20
101	17
99	12
101	12
91	22
106	20
112	20
117	20
113	22
107	22
107	22
109	20
127	32
132	32
132	25
130	20
109	20
96	15
91	15
91	15
99	20
120	20
120	20
89	20
102	12
114	17
130	20
137	22
137	20
102	20
96	17
96	15
89	15
99	17
119	25
119	20
109	20
89	20
89	25
89	25
117	17
130	25
130	25
111	15
117	12
122	20
161	22
161	22
141	25
119	22
103	22
112	22
104	20
91	20
91	20
113	22
107	22
107	22
107	25
109	27
127	32
157	40
177	40
147	30
132	25
114	20
99	20
99	20
112	17
134	20
143	22
148	22
127	25
127	25
130	15
135	25
114	10
71	10
28	5
99	17
120	32
137	32
130	30
119	25
99	25
89	27
96	25
96	22
106	20
132	27
114	25
111	12
122	23
156	22
156	25
119	22
108	22
98	22
104	20
115	20
104	17
101	20
101	27
112	32
