53	0
60	0
58	2
66	2
66	2
60	2
66	0
73	2
73	2
58	5
76	2
58	2
63	0
66	0
63	0
86	2
86	2
86	2
104	2
92	2
63	2
55	0
66	0
66	0
86	2
86	5
109	2
115	5
104	2
50	2
86	2
110	5
137	5
107	5
109	2
109	2
110	5
137	5
149	7
144	7
144	5
134	5
104	5
104	5
111	2
114	5
58	0
65	0
91	2
120	5
160	5
153	7
150	7
150	5
158	7
148	5
140	7
127	5
127	7
127	5
89	2
91	0
71	0
68	0
96	5
120	7
145	5
145	5
134	5
143	5
150	7
148	7
140	7
127	5
131	7
131	5
135	5
119	2
108	2
108	0
101	2
73	2
71	2
109	5
112	7
127	5
143	5
131	5
166	5
166	5
143	5
143	5
128	5
131	2
128	2
109	2
120	0
120	2
105	2
73	2
73	2
81	0
93	0
109	5
124	7
124	7
127	5
125	5
166	5
188	10
163	5
163	7
163	5
160	5
131	5
131	5
116	2
116	2
120	0
120	2
105	2
73	2
78	2
78	2
81	2
105	0
105	2
124	5
130	5
124	5
127	5
168	5
170	7
170	7
173	7
174	7
161	7
137	10
131	10
137	10
130	7
125	2
125	5
124	2
66	2
60	0
89	2
89	2
86	2
129	2
129	2
152	5
177	5
152	5
150	5
170	5
170	7
167	7
163	7
150	5
125	7
130	10
130	7
120	5
124	2
117	5
104	2
75	0
76	2
75	2
71	0
100	2
147	5
157	5
145	5
158	5
178	5
177	5
164	5
168	7
171	7
167	7
161	7
140	7
141	7
135	7
141	5
156	2
124	5
110	5
75	0
83	2
78	2
70	2
71	0
71	0
76	2
71	2
60	0
163	7
179	5
204	5
166	5
158	7
197	7
178	5
141	5
163	7
171	7
171	7
171	7
144	7
157	7
165	7
165	7
170	7
180	7
175	7
134	5
104	2
83	0
83	0
78	2
73	0
91	0
94	0
81	2
71	0
156	7
174	7
201	7
240	7
204	7
205	7
186	5
186	2
158	7
207	10
207	7
167	5
164	5
165	7
171	7
171	7
171	5
176	5
185	10
187	12
185	12
205	7
205	7
124	5
111	5
111	7
84	2
81	2
78	0
99	0
101	2
140	7
142	7
153	10
156	10
156	7
163	10
194	10
208	10
240	10
252	10
255	10
255	7
215	5
203	2
197	2
178	5
189	10
212	7
213	10
195	5
165	7
183	7
174	5
174	2
171	2
157	5
189	5
189	7
187	12
185	10
199	10
199	7
138	5
131	7
89	2
86	2
99	2
99	2
154	7
157	7
159	7
166	10
166	10
195	10
195	10
194	7
186	10
203	7
208	10
208	10
252	10
255	10
255	7
235	7
245	2
215	2
210	5
189	5
192	10
194	7
205	10
200	7
166	7
183	7
204	7
195	5
204	2
174	2
181	5
189	5
189	7
185	10
185	10
205	5
199	5
150	5
132	5
96	2
84	2
108	2
108	2
138	5
146	5
149	5
139	7
157	7
171	7
207	7
210	12
243	12
255	10
236	10
228	10
219	10
211	7
211	10
208	10
208	7
190	7
188	7
215	7
231	5
231	2
231	5
210	5
194	10
194	7
205	10
205	10
203	10
179	5
166	7
226	10
226	7
226	7
204	5
204	7
221	5
193	5
152	5
197	10
202	10
198	10
190	7
198	5
200	5
171	5
132	2
109	2
108	5
108	5
160	5
178	5
178	5
153	5
154	5
154	7
171	10
179	7
213	10
255	12
255	12
255	12
255	10
238	7
228	5
228	5
219	5
208	5
170	5
165	5
170	5
195	5
214	5
230	5
230	5
220	5
198	7
189	7
194	7
203	10
205	10
255	7
248	5
241	5
241	7
241	10
228	10
226	5
219	7
221	7
219	7
202	10
222	10
222	10
199	7
198	5
171	2
145	2
132	5
132	2
132	2
119	2
135	2
117	2
73	2
117	5
130	5
147	5
168	2
189	5
240	5
189	10
178	10
182	10
169	7
185	7
202	7
243	10
243	12
240	10
203	7
240	5
238	5
