12	10
10	12
15	12
10	20
15	15
15	10
17	15
15	17
12	17
17	15
22	17
17	17
15	17
12	20
15	23
15	17
15	15
20	20
17	17
17	20
17	15
17	17
12	12
12	20
12	17
15	15
20	15
20	12
15	12
20	20
17	30
15	20
17	20
15	22
17	22
20	15
20	12
10	12
15	17
15	32
15	32
15	20
15	20
17	12
15	30
17	30
22	20
25	17
25	12
25	15
25	12
25	10
25	22
25	22
12	12
27	15
27	15
25	22
22	22
22	15
22	17
17	12
17	15
20	15
20	17
17	17
20	25
25	20
25	17
20	20
17	20
22	20
25	15
22	15
20	15
27	15
27	17
22	22
25	22
27	22
27	22
30	20
22	17
32	17
20	20
22	22
20	28
20	22
27	17
30	12
27	20
15	15
22	28
22	33
20	27
25	15
25	15
30	20
32	25
32	23
25	22
30	17
30	17
25	17
27	17
22	17
27	20
12	17
12	17
17	27
22	28
22	28
20	15
28	20
25	17
30	25
30	27
30	25
27	22
30	17
32	17
30	15
22	22
22	17
22	20
30	20
15	17
20	27
20	22
25	17
30	27
30	25
30	15
20	17
25	17
30	17
25	15
20	23
20	20
20	20
22	17
30	17
15	17
15	7
20	15
27	17
30	17
30	17
25	15
17	27
22	17
30	22
30	17
20	15
27	15
17	17
15	20
17	10
17	15
15	15
22	17
23	17
32	25
32	25
35	17
30	17
22	15
25	22
20	15
32	17
17	20
20	25
20	20
17	12
17	17
15	15
22	17
22	20
22	17
23	20
23	17
30	20
30	28
32	25
28	25
30	22
27	17
20	22
17	15
27	17
35	27
37	27
35	25
27	25
25	25
25	25
25	25
22	20
22	20
17	15
17	17
12	17
22	17
30	35
32	27
27	27
25	22
22	22
15	25
22	23
27	38
38	38
43	32
43	32
40	25
30	25
25	20
20	12
33	12
32	35
32	35
30	22
30	27
22	43
27	43
48	43
50	38
48	40
40	25
32	17
37	12
27	20
27	20
32	35
32	35
32	35
30	20
27	27
25	22
25	15
22	22
30	15
30	20
30	22
20	27
20	22
22	25
43	32
48	32
43	30
40	20
37	17
27	20
25	20
35	35
35	32
35	20
30	27
30	27
25	22
25	27
27	17
30	20
28	17
32	25
40	25
40	25
27	17
25	17
27	20
30	25
32	27
35	27
32	27
35	27
35	32
35	27
30	23
30	22
22	20
25	20
30	17
32	17
30	20
32	28
35	28
33	32
28	27
25	20
17	17
32	28
25	22
15	15
10	15
32	28
32	22
28	17
20	25
15	12
15	15
15	15
12	15
10	15
20	10
25	17
25	17
23	17
20	17
15	22
20	17
20	12
32	20
32	20
30	17
32	22
22	22
20	25
20	22
20	15
17	12
25	27
28	27
28	22
17	15
38	20
38	22
30	20
32	20
32	25
37	22
20	22
20	27
10	22
10	22
17	12
17	15
17	25
17	25
27	20
27	30
35	33
35	35
28	22
28	20
32	20
40	30
45	32
45	22
40	20
17	22
20	27
17	17
10	22
10	30
10	22
15	15
23	15
27	22
30	22
35	30
37	32
35	35
25	25
27	25
28	22
30	22
30	22
35	30
53	32
45	32
45	32
45	30
50	32
20	27
17	30
17	27
12	32
12	35
12	22
10	22
22	20
25	22
30	15
33	25
27	25
25	27
28	22
30	20
30	20
37	20
45	32
50	32
50	35
53	35
40	32
35	22
40	25
32	22
25	22
45	35
58	37
60	43
60	45
48	35
17	17
17	30
20	30
17	17
12	17
15	20
15	22
15	22
25	25
30	20
38	30
45	32
45	30
53	30
50	30
35	25
35	22
33	25
32	22
30	22
30	22
32	22
32	22
25	22
28	22
43	35
58	37
76	50
76	60
68	60
53	45
48	32
17	25
17	30
17	27
12	20
10	20
27	17
30	15
38	33
38	33
43	35
45	35
45	30
45	28
32	25
33	27
32	25
50	35
63	43
68	60
70	71
70	60
58	53
51	37
17	25
17	22
17	12
10	22
25	17
25	17
23	15
23	17
23	17
38	33
43	37
45	45
45	40
45	30
45	27
45	22
40	23
40	23
32	25
32	25
33	32
32	32
40	37
50	48
63	76
68	76
78	76
70	63
53	53
45	37
17	22
17	25
30	17
27	17
22	25
20	15
22	17
35	27
38	30
48	37
43	37
43	37
43	32
43	20
58	22
58	22
53	22
43	20
40	22
40	23
48	25
48	27
40	32
40	37
37	37
32	30
27	17
28	22
37	37
37	53
48	60
60	81
68	81
70	71
68	56
45	48
40	33
17	20
15	20
25	17
27	17
25	25
28	22
38	22
37	22
35	25
35	27
37	27
45	35
38	35
48	22
58	27
48	22
37	22
40	22
38	25
48	27
48	27
40	32
43	37
37	25
37	25
37	25
43	25
35	25
38	48
45	58
60	69
68	69
68	65
53	56
40	30
37	30
17	17
25	15
15	25
22	22
38	22
40	22
40	22
35	22
30	30
38	27
40	22
37	25
37	25
38	25
38	25
35	25
37	48
55	58
56	61
56	56
48	32
45	30
32	17
30	20
45	32
43	33
55	38
41	35
40	22
35	25
38	27
35	20
40	40
45	38
45	32
10	22
15	17
35	20
32	22
32	20
48	48
53	33
50	33
50	33
53	38
60	43
45	38
37	22
30	22
35	20
12	25
12	25
22	25
17	25
22	32
27	35
32	27
32	30
30	32
28	32
27	25
32	22
32	22
27	22
40	32
50	32
55	48
56	50
70	48
70	35
64	33
50	30
50	30
53	32
60	48
63	48
55	35
27	22
32	20
32	20
25	15
35	25
35	32
32	23
12	20
15	25
20	20
17	25
20	27
22	22
25	22
22	32
27	35
32	27
32	27
27	27
27	25
27	22
27	22
50	32
55	43
73	53
73	55
73	53
73	35
68	30
50	30
53	35
55	40
63	40
35	22
28	20
32	20
32	27
25	20
35	35
35	27
22	22
22	25
20	20
20	25
20	20
20	32
20	30
5	22
7	22
22	27
22	25
33	22
27	25
28	17
50	30
73	45
73	55
81	63
73	55
73	40
61	27
56	22
53	30
58	32
55	35
55	35
28	20
32	27
32	27
35	23
32	27
30	20
25	20
20	25
20	22
22	27
25	22
22	15
20	32
20	32
5	22
10	22
10	17
22	25
22	25
30	20
30	20
53	30
55	40
63	53
73	50
73	45
78	35
63	25
63	22
66	30
68	32
58	35
35	20
32	27
35	20
32	27
20	22
20	27
25	28
25	20
25	20
22	27
15	17
20	32
20	32
17	15
20	20
30	20
28	20
30	20
53	30
55	30
55	38
53	40
63	40
66	40
76	35
66	32
66	25
66	30
68	30
32	17
20	20
27	27
27	30
25	22
25	17
15	17
17	20
22	27
22	30
15	22
17	25
17	20
20	15
20	17
25	22
30	23
28	23
30	20
32	20
43	17
53	30
55	35
53	37
51	30
60	30
73	32
66	32
66	32
63	25
20	32
25	30
25	20
30	27
27	30
17	27
22	30
22	27
15	22
15	22
15	22
20	15
20	17
30	25
27	22
30	20
35	20
32	20
35	17
35	20
53	30
50	30
60	30
60	27
20	30
22	30
25	20
27	17
32	27
27	25
17	27
22	27
17	20
12	17
30	17
35	17
30	17
48	30
50	30
48	27
22	27
30	25
32	25
25	25
17	17
17	25
15	12
27	20
37	17
45	30
45	25
45	22
43	27
32	27
30	25
30	22
25	25
25	35
30	27
28	22
25	22
12	15
27	22
27	25
35	25
35	20
37	20
50	27
45	22
46	22
43	22
43	27
35	25
25	25
22	35
28	22
25	35
25	22
7	15
30	15
40	15
43	22
37	27
30	27
25	17
30	17
30	22
30	22
40	27
30	27
32	25
35	27
35	22
50	25
45	27
43	27
43	27
30	22
25	32
22	32
15	12
15	17
12	15
38	17
38	15
43	17
43	17
37	27
32	25
30	17
35	15
30	20
40	20
43	20
43	17
43	17
35	25
32	28
32	27
27	17
30	17
30	17
35	25
37	27
37	27
32	25
40	30
43	27
40	30
25	17
28	20
32	17
25	22
25	22
30	32
25	32
20	25
17	12
15	17
15	17
10	12
25	17
38	12
38	15
40	15
28	17
45	20
40	15
45	22
43	22
43	22
35	25
35	30
35	28
30	20
27	20
30	30
37	35
37	30
35	25
35	32
35	30
28	17
32	17
28	17
25	25
25	25
20	25
22	25
25	25
22	25
23	25
23	20
22	17
15	17
15	17
15	17
10	12
25	22
27	22
27	25
32	17
38	10
30	15
45	17
53	22
48	22
43	25
32	33
32	30
25	27
25	30
27	30
30	35
35	35
35	32
35	33
28	17
28	15
17	25
22	25
22	25
23	27
20	27
22	17
15	17
15	17
22	17
22	20
27	17
23	15
25	15
30	15
53	17
55	25
45	25
35	30
32	20
32	27
35	30
32	27
30	22
25	17
23	25
23	25
22	27
20	33
22	22
15	20
22	12
22	15
55	17
53	25
32	25
43	25
30	27
25	17
22	25
23	25
17	30
22	20
17	22
12	20
51	17
51	27
45	27
32	25
32	25
22	17
20	25
20	25
15	22
25	25
27	20
45	17
45	25
43	25
27	27
33	27
30	20
22	17
22	30
22	25
27	25
27	20
17	5
20	7
40	17
40	17
27	25
27	27
20	20
25	25
22	33
22	33
27	27
30	27
27	20
20	5
20	7
27	12
35	12
45	17
45	17
45	17
25	17
25	15
25	17
22	25
20	33
20	33
25	27
30	22
25	20
20	32
20	22
22	27
20	20
20	25
20	7
17	7
27	15
32	15
30	12
43	15
35	17
40	25
45	25
45	25
40	17
40	20
43	25
45	25
30	22
25	22
25	22
30	22
30	22
25	17
27	17
25	17
17	22
15	30
17	25
22	22
22	22
22	17
15	25
12	25
17	7
37	20
37	22
37	15
43	15
35	15
45	25
45	25
40	20
37	20
40	20
43	30
45	43
40	32
40	30
32	25
30	25
27	22
27	22
27	15
25	17
17	30
17	22
17	22
17	27
20	25
22	22
20	22
17	25
15	25
17	27
15	25
15	25
12	20
17	12
38	20
45	20
37	15
35	15
35	20
37	43
40	43
40	35
40	30
37	30
40	28
30	28
43	28
30	27
27	20
28	22
37	20
40	22
40	20
40	27
27	23
22	22
17	22
20	27
15	25
17	22
27	25
27	25
38	27
40	22
35	10
30	27
30	30
32	30
43	30
43	28
43	28
30	25
37	20
40	22
40	25
45	25
35	22
27	20
23	27
25	22
17	27
27	15
27	22
27	20
38	17
35	15
35	22
35	22
35	17
37	30
43	30
43	30
22	20
33	22
35	25
27	20
27	20
22	25
23	27
25	17
32	20
32	20
35	25
35	22
35	27
35	22
30	20
35	20
35	20
32	20
25	12
25	17
20	15
22	25
22	17
22	17
20	22
15	27
27	20
30	17
30	22
32	22
32	20
32	17
30	17
35	27
35	27
40	25
20	17
22	30
22	17
33	15
30	17
32	20
32	22
35	27
40	27
35	22
30	15
23	20
22	15
35	25
40	28
32	20
30	22
30	27
33	27
20	25
27	20
17	22
17	27
22	15
12	22
25	17
28	17
35	17
35	27
40	30
25	25
30	20
35	20
35	20
30	30
17	25
30	20
17	22
15	23
10	30
32	22
32	17
40	17
33	22
40	25
35	30
35	25
30	20
27	20
32	20
32	15
37	15
37	20
37	35
43	32
38	30
17	25
15	20
15	32
15	25
10	27
12	30
32	22
32	23
32	27
32	27
32	22
33	20
30	30
32	30
27	27
32	20
32	20
30	20
30	20
30	20
43	20
43	30
43	32
43	32
17	25
17	32
17	22
27	20
30	25
23	22
12	22
15	27
15	33
15	32
33	23
33	25
32	32
30	30
40	25
38	20
28	30
27	25
25	27
30	22
30	20
32	27
30	27
43	30
43	30
