gene_id	gene_short_name	96h_Snai1KO_Clone1_rep1	96h_Snai1KO_Clone1_rep2	96h_WT_rep4	96h_WT_rep5	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
ENSMUSG00000037016	Frem2	9567.65571941882	9708.93220008674	5353.13481930506	5422.89898540105	7513.15543105292	0.838942048287607	0.0361689935275092	23.1950620259735	5.10690715373498e-119	1.62808200061071e-116
ENSMUSG00000027520	Zdbf2	11866.6597426326	11559.3799098666	6550.77829736131	6125.3275517431	9025.5363754009	0.886437445109184	0.0384408675265691	23.0597669133379	1.17383745698835e-117	3.66084177346845e-115
ENSMUSG00000026640	Plxna2	882.644113088379	1037.67110377845	5648.40159373934	5713.46180601644	3320.54465415565	-2.56436053753125	0.111237084960898	-23.0531080388583	1.36902103817409e-117	4.17871825822245e-115
ENSMUSG00000068323	Slc4a5	1389.51927042919	1398.68595547323	263.150037565993	262.352838031367	828.427025374945	2.40764558989896	0.104832834988721	22.9665217978508	1.00762203710537e-116	3.01153036339868e-114
ENSMUSG00000036523	Greb1	2558.11942951228	2641.52396950445	5524.07874134596	5864.85537921733	4147.144379895	-1.13132945270566	0.0493236408038379	-22.936860180395	1.99304755849311e-116	5.8351551579882e-114
ENSMUSG00000025491	Ifitm1	557.459439845292	669.751596450157	4419.67740258474	4394.1749538372	2510.26584817935	-2.84377777658386	0.124594921788911	-22.8241868589299	2.63797133292694e-115	7.56886734843398e-113
ENSMUSG00000027111	Itga6	4043.64560347038	4022.4550962058	1747.77209989697	1719.86860487229	2883.43535111136	1.21810602462076	0.0538107468673681	22.6368540771814	1.87990556457657e-113	5.28806377047364e-111
ENSMUSG00000029922	Mkrn1	4580.45839739548	4466.32581550267	2025.42647024219	1893.83016414041	3241.51021182019	1.2075269630751	0.0536690463219711	22.4995047579365	4.1972219014331e-112	1.15794894996076e-109
ENSMUSG00000045382	Cxcr4	60.9076054645782	78.9103500972203	933.457416720313	901.779109935774	493.763620554471	-3.71107547824588	0.165511031778014	-22.4219222028852	2.40569270605324e-111	6.51171086057355e-109
ENSMUSG00000079523	Tmsb10	7825.07880375428	7709.54120449842	12834.2624620768	12750.9121279761	10279.9486495764	-0.719844336913688	0.0322352290033491	-22.330982566896	1.84819084770722e-110	4.91002701874218e-108
ENSMUSG00000060985	Tdrd5	1145.88884857088	1137.29542077619	179.23211220046	150.453240448096	653.217405498905	2.79548354756706	0.12551697828591	22.2717562655097	6.94262551695579e-110	1.81088919393178e-107
ENSMUSG00000021209	Ppp4r4	1543.33678253465	1517.05148061906	351.212058011305	338.519791008215	937.530028043308	2.1502115120348	0.0966208046167669	22.2541255018867	1.02880336396178e-109	2.63557376060637e-107
ENSMUSG00000020105	Lrig3	684.436312254497	735.839014656579	2384.92671841305	2260.55993773264	1516.44049576419	-1.70881524596967	0.0769643990479804	-22.2026711974243	3.23635807202254e-109	8.14540226337461e-107
ENSMUSG00000024901	Peli3	414.997582995939	444.857098673079	1699.07898270956	1769.70624077073	1082.15997628733	-2.01197720500331	0.0906334403769985	-22.1990602655521	3.50705429962145e-109	8.67451741075333e-107
ENSMUSG00000021193	Pitrm1	3550.1907659777	3473.04178365391	6732.08245710165	6677.30287763705	5108.15447109258	-0.933094693344084	0.0420988971725266	-22.1643500427135	7.58571519847823e-109	1.84448593622659e-106
ENSMUSG00000045414	Dipk2a	3123.83752772565	3191.92366143256	1248.40864278355	1174.47560824795	2184.66136004743	1.38310791493942	0.062949157518612	21.9718256678888	5.35713987672664e-107	1.28089214452534e-104
ENSMUSG00000024043	Arhgap28	686.500976846517	749.648325923593	2331.05348237592	2265.26160149664	1508.11609666067	-1.67747392460215	0.0765910384255574	-21.9016997169005	2.50268727529824e-106	5.88582813957845e-104
ENSMUSG00000011179	Odc1	13283.0196527581	13170.1374312261	8211.5244005829	8007.87372284989	10668.1388018542	0.705901059399137	0.0323184950990736	21.8420151444295	9.25806501005724e-106	2.14219678442389e-103
ENSMUSG00000009075	Cabp7	1046.78494815394	940.019545533137	116.034662233824	113.780263088872	554.154854752442	3.11204022935606	0.142598877787277	21.8237357659888	1.3810376391e-105	3.144819995322e-103
ENSMUSG00000066687	Zbtb16	110.459555673049	124.283801403122	966.610177358548	966.662069879015	542.003901078433	-3.04063966484638	0.140697285203363	-21.611217732108	1.40883763682003e-103	3.1579976152844e-101
ENSMUSG00000079277	Hoxd3	145.558853737382	189.384840233329	1127.1938617	1179.17727201195	660.328706920665	-2.78144143983406	0.129037407548887	-21.5553109185046	4.72088278222056e-103	1.04193514451902e-100
ENSMUSG00000003436	Dll3	783.540212671438	894.646094227235	2595.23954371186	2548.30176008962	1705.43190267504	-1.6149126215102	0.0750055003215287	-21.5305892846192	8.05034860725038e-103	1.74985304726688e-100
ENSMUSG00000020902	Ntn1	3172.35714563811	3055.80330751486	1171.74288380763	1015.55937302465	2103.86567749631	1.51123558427474	0.0707145104677185	21.3709403385409	2.49066018628708e-101	5.33298672126485e-99
ENSMUSG00000037876	Jmjd1c	4512.32446585883	4548.19530372853	2143.5331800159	2181.57198649739	3346.40623402516	1.06667368134978	0.0501889747611631	21.2531474577	3.08290631769343e-100	6.50402559318087e-98
ENSMUSG00000030554	Synm	259.11540629846	296.900192240791	1479.44194348125	1326.80951420164	840.566764055536	-2.33373346803511	0.110454832709358	-21.1283962031422	4.36109938899482e-99	9.06729446877096e-97
ENSMUSG00000038235	F11r	1510.30214906234	1724.19114962426	4044.63679786471	3991.71253563854	2817.71065804746	-1.3122718551434	0.0622222968088158	-21.0900581053041	9.81409787905462e-99	2.01132925961311e-96
ENSMUSG00000042821	Snai1	18.5819813281764	34.5232781675339	769.765661069026	791.760177858104	403.65777460571	-4.8697788361999	0.234003734372179	-20.8106885527501	3.46334882759479e-96	6.99791581417955e-94
ENSMUSG00000076431	Sox4	1920.13807057823	2026.02323874613	4219.72481498539	4280.39469074832	3111.57020376452	-1.10682821680004	0.0532993896022442	-20.7662456373317	8.74309423533573e-96	1.74206152639064e-93
ENSMUSG00000022257	Laptm4b	1749.80324173661	1854.39322728468	3920.31394547132	3969.14454957133	2873.41374101598	-1.13000252196281	0.0553115236795311	-20.4297847318386	9.09017893651345e-93	1.78640694552359e-90
ENSMUSG00000055653	Gpc3	1669.28132264785	1915.54874861002	7129.91558476048	6959.40270347723	4418.53708987389	-1.97432897565965	0.0969671867212172	-20.3607946401074	3.72493344975641e-92	7.22133719867642e-90
ENSMUSG00000043496	Tril	138.332527665313	109.488110759893	974.898367518107	908.361439205378	532.770111287173	-2.92777010576906	0.143871923445379	-20.3498364076615	4.65826492240165e-92	8.91032914356987e-90
ENSMUSG00000021136	Smoc1	335.507996203185	422.170373020129	4358.552000158	3962.56222030172	2269.69814742076	-3.45639586089301	0.170197588035638	-20.308136565186	1.08960465421152e-91	2.05677215385769e-89
ENSMUSG00000012282	Wnt8a	8668.49428959429	8006.44139673921	2416.0074315114	2650.79803014489	5435.43528699745	1.71813479073401	0.0849166125132096	20.2331998402167	4.99536981945346e-91	9.30695784803627e-89
ENSMUSG00000000958	Slc7a7	1143.82418397886	1108.69041886595	212.384872838695	231.321857188947	674.055333218111	2.34215796571388	0.116236374336267	20.1499571806853	2.69346836336344e-90	4.95390988984768e-88
ENSMUSG00000044681	Cnpy1	1046.78494815394	1065.28972631247	200.988611369301	190.887548818521	625.987708663558	2.43124996345784	0.120790922973162	20.1277538379107	4.21680094749205e-90	7.65749701173683e-88
ENSMUSG00000021061	Sptb	1073.62558785019	1058.38507067897	200.988611369301	208.753871121733	635.438285255048	2.37865104066454	0.119102714909645	19.971425861023	9.76263440361532e-89	1.75068441442832e-86
ENSMUSG00000015932	Dstn	6326.13230994805	6258.57714208578	3533.87707928189	3471.70852333981	4897.57376366388	0.845246985082495	0.0426009354633139	19.8410428289863	1.31698432370485e-87	2.33252556887282e-85
ENSMUSG00000049866	Arl4c	2301.06868780584	2254.86325402807	845.395396275	858.523803306946	1564.96278535396	1.41860037038156	0.0719067336148963	19.7283383497715	1.23152162681221e-86	2.15456210466438e-84
ENSMUSG00000032796	Lama1	655.531007966223	661.860561440435	1968.44516289522	1919.21914846602	1301.26397019197	-1.56097139083082	0.0792444429730017	-19.6981811249861	2.23506369255924e-86	3.86315948595841e-84
ENSMUSG00000024598	Fbn2	107.362558785019	110.474490136108	940.709583109927	802.10383813891	490.162617542491	-2.99893639673657	0.153061897253332	-19.5929650066538	1.77543222617874e-85	3.03218460913812e-83
ENSMUSG00000029475	Kdm2b	4611.42836627577	4550.16806248096	2374.5664807136	2291.59091857506	3456.93845701135	0.9737244703674	0.0499636307991962	19.4886651508734	1.37008523872043e-84	2.31238150996275e-82
ENSMUSG00000019880	Rspo3	1466.94419262993	1646.26717890326	3610.54283825781	3599.59377772069	2580.83699687792	-1.2110054449346	0.0621426923801853	-19.4874956097129	1.40175464438156e-84	2.33832234049974e-82
ENSMUSG00000026193	Fn1	5445.55286145169	6456.83939670505	30928.4176041637	31881.0416509515	18677.962878318	-2.39967092174107	0.123683123747908	-19.4017651642766	7.4566595566738e-84	1.22957744827635e-81
ENSMUSG00000017493	Igfbp4	343.766654571263	390.60623298124	1402.77618450533	1401.09580167289	884.561218432681	-1.93184362641341	0.100182041952065	-19.2833325092112	7.41424003159516e-83	1.20868963060528e-80
ENSMUSG00000044548	Dact1	222.983775938117	253.49949968732	1097.1491723716	1139.68329639433	678.32893609784	-2.23011392215906	0.116292851071263	-19.1767069223582	5.79354689401712e-82	9.33867682489547e-80
ENSMUSG00000022040	Ephx2	926.00206952079	907.469026118033	150.223446642004	167.379229998507	537.768443069833	2.52708208786077	0.132204267685396	19.1149811734855	1.89488430962911e-81	3.0204455895488e-79
ENSMUSG00000040225	Prrc2c	7905.60072284304	7624.71257814391	12164.9911066925	12668.1628457297	10090.8668133523	-0.677497552889785	0.0354725541957482	-19.0992041100607	2.56365212647341e-81	4.04155531938325e-79
ENSMUSG00000039542	Ncam1	643.143020414105	656.928664559359	1855.51857197123	1883.4865038596	1259.76919020107	-1.52402024105428	0.080159863441388	-19.0122609448883	1.3500629906862e-80	2.10521778960698e-78
ENSMUSG00000067786	Nnat	2633.479687121	2681.96552392927	5026.78733177243	4920.76129540553	3815.74845955706	-0.903905802424218	0.0475993606968121	-18.9898727460169	2.06829115266513e-80	3.19050590065956e-78
ENSMUSG00000021728	Emb	3949.70336453349	4153.64355324243	2002.6339473034	1989.74410492607	3023.93124250135	1.02150385110587	0.0540044075748194	18.9151940920868	8.55051131954171e-80	1.30495356798027e-77
ENSMUSG00000009628	Tex15	1451.45920818978	1495.35113434232	423.733721907445	443.837059321882	953.595280940357	1.76346043326428	0.0933540052764368	18.8900350664375	1.37754232871094e-79	2.08023392080917e-77
ENSMUSG00000102252	Snrpn	3306.56034411939	3290.56159905409	1532.27915574844	1560.95236964899	2422.58836714273	1.09247215594925	0.0578709683368661	18.8777237939062	1.73921509441892e-79	2.59903955672228e-77
ENSMUSG00000029413	Naaa	190.981474761813	184.452943352252	1040.16786502463	943.153751059	589.689008549424	-2.40098378796628	0.127195472157241	-18.8763306369754	1.78569192072107e-79	2.64098312316128e-77
ENSMUSG00000068040	Tm9sf4	1462.81486344589	1592.01631321142	3350.50087200165	3403.06423238537	2452.09907026108	-1.14418848872097	0.0608001072433726	-18.8188564230813	5.29143291900525e-79	7.74600986286218e-77
ENSMUSG00000020250	Txnrd1	7944.82935009142	8005.455017363	4891.06821790965	4761.84506018223	6400.79941138657	0.724823234340736	0.0385692394108933	18.7927800861953	8.65255637481689e-79	1.25383407831437e-76
ENSMUSG00000024987	Cyp26a1	102.20089730497	126.256560155552	781.161922538419	835.015484486931	461.158716121468	-2.82092044340285	0.151081728948707	-18.6714863738458	8.44689144158078e-78	1.21179104620918e-75
ENSMUSG00000073678	Pgap1	2288.68070025373	2155.23893703033	861.971776594118	783.297183082898	1522.29714924027	1.43457026638961	0.0771950213506448	18.5837148729233	4.35302500929862e-77	6.18301948350476e-75
ENSMUSG00000035357	Pdzrn3	601.849728573713	582.950211343215	1778.85281299531	1709.52494459149	1168.29442437593	-1.55785946456211	0.0840057737071736	-18.5446713459538	9.00494358817439e-77	1.26651883054853e-74
ENSMUSG00000024981	Acsl5	1166.53549449107	1283.27956845604	311.843154753401	280.219160334578	760.469344508774	2.05087826461775	0.110622233463656	18.5394762011523	9.91829515403802e-77	1.38143555611485e-74
ENSMUSG00000031297	Slc7a3	904.323091304584	910.428164246679	127.430923703217	170.200228256908	528.095601877847	2.60278340695978	0.140596438609775	18.5124419416041	1.63899364373138e-76	2.2608656550933e-74
ENSMUSG00000040728	Esrp1	2114.21654222807	2039.83255001314	738.68494797068	803.984503644512	1424.1796359641	1.42782484173397	0.0775895750172898	18.4022768705177	1.25959185749705e-75	1.72096236072882e-73
ENSMUSG00000048763	Hoxb3	1076.72258473822	1049.50765629303	2475.06078639825	2602.84105975206	1801.03302179539	-1.25644155707788	0.068305564816927	-18.3944245310818	1.45598427740977e-75	1.97052362676609e-73
ENSMUSG00000022817	Itgb5	682.371647662477	720.056944637135	1966.37311535533	1881.605838354	1312.60188650224	-1.45550869943092	0.0798019204129541	-18.2390184584411	2.52960054139459e-74	3.39155601559316e-72
ENSMUSG00000071235	Vrtn	1471.07352181396	1423.34543987861	425.805769447335	455.12105235549	943.83644587385	1.7150338572005	0.0940409635260223	18.2370936334136	2.62025432039823e-74	3.48057115559565e-72
ENSMUSG00000024521	Pmaip1	1243.96041669181	1265.52473968417	359.500248170864	329.116463480209	799.525467006763	1.86711932083837	0.102973991204552	18.1319505925476	1.78320054732097e-73	2.34695367448317e-71
ENSMUSG00000050708	Ftl1	15051.4048758229	14628.0061492722	9874.34255134439	10101.9947633368	12413.9370849441	0.570944024920042	0.0316900383651419	18.01651415948	1.44570621689496e-72	1.88546376250682e-70
ENSMUSG00000046718	Bst2	782.507880375428	792.062639100849	138.82718517261	115.660928594474	457.26465831084	2.63298890221585	0.146209407795407	18.0083411999057	1.67575491964887e-72	2.16580000696241e-70
ENSMUSG00000024524	Gnal	122.847543225166	125.270180779337	797.738302857537	747.564538476476	448.355141334629	-2.63818579419291	0.146911269001226	-17.957681613729	4.17901511890884e-72	5.35287061570234e-70
ENSMUSG00000026131	Dst	11397.9808802442	11783.2880282674	7578.5138771466	7619.51629594325	9594.82477040037	0.609121674909544	0.034021270425727	17.9041425345752	1.094680559034e-71	1.3897599380444e-69
ENSMUSG00000013584	Aldh1a2	459.387871724361	599.718660738874	5269.21689393952	5348.6126979298	2919.23403108314	-3.32509984007245	0.185771467853443	-17.8988726228705	1.203332188861e-71	1.51429855977192e-69
ENSMUSG00000029570	Lfng	253.953744818411	314.655021012666	1285.70549850156	1156.60928594474	752.730887569344	-2.10062024465514	0.117502503805931	-17.8772381576187	1.77410316834313e-71	2.21315513504787e-69
ENSMUSG00000028572	Hook1	3503.73581265726	3483.89195679228	1775.74474168548	1722.6896031307	2621.51552856643	0.998438011052561	0.0559633010503082	17.8409420515601	3.39916658191976e-71	4.2038313607087e-69
ENSMUSG00000052727	Map1b	5179.21112908116	5050.2624062221	2880.14608044669	2878.35855632263	3996.99454301815	0.828887898143097	0.0464988980302804	17.8259686413067	4.44327780099329e-71	5.44814216521793e-69
ENSMUSG00000041075	Fzd7	566.75043050938	532.644863156237	1796.46521708438	1601.38667801942	1124.31179719235	-1.62762818024872	0.0915497757036377	-17.7786146141705	1.03506158297326e-70	1.25838927706224e-68
ENSMUSG00000074766	Ism1	85.6835805688134	88.7741438593728	767.693613529136	642.247270162809	396.099652030033	-3.01334902858708	0.17042950601423	-17.6809115924767	5.88371596917273e-70	7.09309153729008e-68
ENSMUSG00000022283	Pabpc1	45810.7779677309	46053.066696114	60966.8907899448	59775.0724300284	53151.4519709545	-0.39430302246033	0.0224211535752041	-17.586205863038	3.14225047640688e-69	3.75656044454443e-67
ENSMUSG00000042942	Greb1l	7146.83648527584	7264.68410582534	10807.7999680647	10914.4422617565	9033.44070523061	-0.591944359060794	0.0337132992262441	-17.558185423751	5.14952419745149e-69	6.10537802782141e-67
ENSMUSG00000041718	Alg13	2825.49349417882	2836.82708599507	1305.38995013051	1352.19849852726	2079.97725720792	1.09084600794113	0.0623401584555835	17.4982873795284	1.47642208586402e-68	1.73612715113158e-66
ENSMUSG00000053025	Sv2b	22.7113105122156	25.6458637815966	520.083932512316	529.407339826737	274.462111658216	-4.43828826060392	0.253681782835996	-17.4954945955786	1.55060515533604e-68	1.80853508605291e-66
ENSMUSG00000053411	Cbx7	944.584050848967	916.34644050397	190.628373669853	215.336200391337	566.723766353532	2.19431807792457	0.125433300922353	17.4939036267802	1.59451426408355e-68	1.84475013165666e-66
ENSMUSG00000038729	Pakap	557.459439845292	607.609695748596	1645.20574667243	1654.04531217625	1116.08004861064	-1.50116999871392	0.0863351578246293	-17.3877020270608	1.02252504802555e-67	1.17353154711796e-65
ENSMUSG00000026456	Cyb5r1	2277.32504499762	2313.05963722477	1009.08715192629	960.079740609411	1639.88789368952	1.2217396009176	0.0703495775770288	17.3666942005425	1.47481612641545e-67	1.67918350393302e-65
ENSMUSG00000058297	Spock2	206.46645920196	202.207772124127	926.205250330699	884.853120385363	554.933150510537	-2.1476783921912	0.125269831853334	-17.1444182563101	6.91878212854905e-66	7.81549987528856e-64
ENSMUSG00000047501	Cldn4	796.960532519565	853.218160426194	167.835850731066	165.498564492905	495.878277042433	2.3080577961931	0.134654328752306	17.1406134327752	7.38672504109344e-66	8.27890292496301e-64
ENSMUSG00000021614	Vcan	3493.41248969716	3564.77506564193	6256.54754669697	5902.46868932936	4804.30094784135	-0.784218974527746	0.0458255626141471	-17.1131335829065	1.18451928455531e-65	1.31729563226593e-63
ENSMUSG00000032291	Crabp1	1698.18662693612	1684.73597457565	3332.88846791259	3281.76130727409	2499.39309417461	-0.967325574697481	0.0568912044590744	-17.0030777849561	7.79193087651562e-65	8.59869541188408e-63
ENSMUSG00000031353	Rbbp7	10410.0388729628	10399.3977634374	7010.77285121682	6973.50769476924	8698.42929559657	0.573474944347062	0.033763521899299	16.9850451637561	1.05972025638493e-64	1.16051502275559e-62
ENSMUSG00000025630	Hprt	2424.94856332702	2417.61585110359	1081.60881582243	1118.99597583271	1760.79230152144	1.13741972077826	0.0673007142594519	16.9005594263588	4.45658373674266e-64	4.84349623388713e-62
ENSMUSG00000027985	Lef1	2765.61822101025	2808.22208408483	4807.15029254412	4882.20765254071	3815.79956254498	-0.797761593215541	0.0472172042045252	-16.8955703044164	4.85001702803481e-64	5.2314544574577e-62
