 ,Label,Area,Date,Version,Thresholding_method,BaseImage,ROI,Mean_channel1,Std_channel1,Median_channel1,Mode_channel1,Mean_channel2,Std_channel2,Median_channel2,Mode_channel2,Mean_channel4,Std_channel4,Median_channel4,Mode_channel4
1,IF1_rescan_WT_78h_Snai1_Rab_ECAD_TBX6_FCS_01Triton_2024_07_ 16.lif - Image 1.tif:ROI_1_14,26.242,2024-08-25_09-37,AllFluoNuclei_v20240729,Moments,IF1_rescan_WT_78h_Snai1_Rab_ECAD_TBX6_FCS_01Triton_2024_07_ 16.lif - Image 1.tif,ROI_1_14,3.730,1.810,5,2,4.745,3.242,6,6,11.379,2.991,11,11
2,IF1_rescan_WT_78h_Snai1_Rab_ECAD_TBX6_FCS_01Triton_2024_07_ 16.lif - Image 1.tif:ROI_2_14,27.546,2024-08-25_09-37,AllFluoNuclei_v20240729,Moments,IF1_rescan_WT_78h_Snai1_Rab_ECAD_TBX6_FCS_01Triton_2024_07_ 16.lif - Image 1.tif,ROI_2_14,3.361,1.631,2,2,3.660,3.237,6,6,11.216,3.097,11,11
3,IF1_rescan_WT_78h_Snai1_Rab_ECAD_TBX6_FCS_01Triton_2024_07_ 16.lif - Image 1.tif:ROI_3_14,39.200,2024-08-25_09-37,AllFluoNuclei_v20240729,Moments,IF1_rescan_WT_78h_Snai1_Rab_ECAD_TBX6_FCS_01Triton_2024_07_ 16.lif - Image 1.tif,ROI_3_14,3.198,1.703,2,2,6.628,3.483,6,6,13.580,3.316,15,15
4,IF1_rescan_WT_78h_Snai1_Rab_ECAD_TBX6_FCS_01Triton_2024_07_ 16.lif - Image 1.tif:ROI_4_14,30.562,2024-08-25_09-37,AllFluoNuclei_v20240729,Moments,IF1_rescan_WT_78h_Snai1_Rab_ECAD_TBX6_FCS_01Triton_2024_07_ 16.lif - Image 1.tif,ROI_4_14,3.533,1.813,5,5,4.419,3.814,6,6,10.549,3.217,11,11
5,IF1_rescan_WT_78h_Snai1_Rab_ECAD_TBX6_FCS_01Triton_2024_07_ 16.lif - Image 1.tif:ROI_5_15,33.088,2024-08-25_09-37,AllFluoNuclei_v20240729,Moments,IF1_rescan_WT_78h_Snai1_Rab_ECAD_TBX6_FCS_01Triton_2024_07_ 16.lif - Image 1.tif,ROI_5_15,45.074,15.161,43,40,37.899,10.781,40,40,112.505,14.030,111,105
6,IF1_rescan_WT_78h_Snai1_Rab_ECAD_TBX6_FCS_01Triton_2024_07_ 16.lif - Image 1.tif:ROI_6_15,27.220,2024-08-25_09-37,AllFluoNuclei_v20240729,Moments,IF1_rescan_WT_78h_Snai1_Rab_ECAD_TBX6_FCS_01Triton_2024_07_ 16.lif - Image 1.tif,ROI_6_15,36.440,9.871,34,32,32.057,10.713,33,33,130.317,14.088,131,129
7,IF1_rescan_WT_78h_Snai1_Rab_ECAD_TBX6_FCS_01Triton_2024_07_ 16.lif - Image 1.tif:ROI_7_15,29.665,2024-08-25_09-37,AllFluoNuclei_v20240729,Moments,IF1_rescan_WT_78h_Snai1_Rab_ECAD_TBX6_FCS_01Triton_2024_07_ 16.lif - Image 1.tif,ROI_7_15,39.549,12.757,40,40,64.739,13.730,66,60,132.332,13.747,133,121
8,IF1_rescan_WT_78h_Snai1_Rab_ECAD_TBX6_FCS_01Triton_2024_07_ 16.lif - Image 1.tif:ROI_8_15,40.260,2024-08-25_09-37,AllFluoNuclei_v20240729,Moments,IF1_rescan_WT_78h_Snai1_Rab_ECAD_TBX6_FCS_01Triton_2024_07_ 16.lif - Image 1.tif,ROI_8_15,54.512,17.158,55,37,48.903,18.080,46,40,145.217,21.334,145,138
9,IF1_rescan_WT_78h_Snai1_Rab_ECAD_TBX6_FCS_01Triton_2024_07_ 16.lif - Image 1.tif:ROI_9_15,25.509,2024-08-25_09-37,AllFluoNuclei_v20240729,Moments,IF1_rescan_WT_78h_Snai1_Rab_ECAD_TBX6_FCS_01Triton_2024_07_ 16.lif - Image 1.tif,ROI_9_15,48.211,18.338,43,40,63.288,11.569,60,60,125.553,15.655,125,125
10,IF1_rescan_WT_78h_Snai1_Rab_ECAD_TBX6_FCS_01Triton_2024_07_ 16.lif - Image 1.tif:ROI_10_15,34.637,2024-08-25_09-37,AllFluoNuclei_v20240729,Moments,IF1_rescan_WT_78h_Snai1_Rab_ECAD_TBX6_FCS_01Triton_2024_07_ 16.lif - Image 1.tif,ROI_10_15,52.906,19.613,52,37,45.468,14.300,40,40,146.901,19.936,146,142
11,IF1_rescan_WT_78h_Snai1_Rab_ECAD_TBX6_FCS_01Triton_2024_07_ 16.lif - Image 1.tif:ROI_11_15,56.397,2024-08-25_09-37,AllFluoNuclei_v20240729,Moments,IF1_rescan_WT_78h_Snai1_Rab_ECAD_TBX6_FCS_01Triton_2024_07_ 16.lif - Image 1.tif,ROI_11_15,51.166,16.801,51,37,66.233,16.651,66,60,163.562,25.373,163,167
12,IF1_rescan_WT_78h_Snai1_Rab_ECAD_TBX6_FCS_01Triton_2024_07_ 16.lif - Image 1.tif:ROI_12_15,37.815,2024-08-25_09-37,AllFluoNuclei_v20240729,Moments,IF1_rescan_WT_78h_Snai1_Rab_ECAD_TBX6_FCS_01Triton_2024_07_ 16.lif - Image 1.tif,ROI_12_15,50.019,14.105,48,37,41.832,9.967,40,40,117.884,12.143,117,117
13,IF1_rescan_WT_78h_Snai1_Rab_ECAD_TBX6_FCS_01Triton_2024_07_ 16.lif - Image 1.tif:ROI_13_15,34.229,2024-08-25_09-37,AllFluoNuclei_v20240729,Moments,IF1_rescan_WT_78h_Snai1_Rab_ECAD_TBX6_FCS_01Triton_2024_07_ 16.lif - Image 1.tif,ROI_13_15,40.543,8.821,40,37,48.845,13.118,47,40,140.371,13.028,141,142
14,IF1_rescan_WT_78h_Snai1_Rab_ECAD_TBX6_FCS_01Triton_2024_07_ 16.lif - Image 1.tif:ROI_14_15,37.000,2024-08-25_09-37,AllFluoNuclei_v20240729,Moments,IF1_rescan_WT_78h_Snai1_Rab_ECAD_TBX6_FCS_01Triton_2024_07_ 16.lif - Image 1.tif,ROI_14_15,46.046,14.299,45,40,51.742,15.691,46,40,127.903,13.850,126,113
15,IF1_rescan_WT_78h_Snai1_Rab_ECAD_TBX6_FCS_01Triton_2024_07_ 16.lif - Image 1.tif:ROI_15_15,25.753,2024-08-25_09-37,AllFluoNuclei_v20240729,Moments,IF1_rescan_WT_78h_Snai1_Rab_ECAD_TBX6_FCS_01Triton_2024_07_ 16.lif - Image 1.tif,ROI_15_15,42.155,7.681,41,37,59.962,15.418,60,60,132.377,12.871,130,129
16,IF1_rescan_WT_78h_Snai1_Rab_ECAD_TBX6_FCS_01Triton_2024_07_ 16.lif - Image 1.tif:ROI_16_15,31.458,2024-08-25_09-37,AllFluoNuclei_v20240729,Moments,IF1_rescan_WT_78h_Snai1_Rab_ECAD_TBX6_FCS_01Triton_2024_07_ 16.lif - Image 1.tif,ROI_16_15,48.990,15.614,50,51,55.132,20.653,53,40,154.528,21.382,154,141
17,IF1_rescan_WT_78h_Snai1_Rab_ECAD_TBX6_FCS_01Triton_2024_07_ 16.lif - Image 1.tif:ROI_17_15,27.302,2024-08-25_09-37,AllFluoNuclei_v20240729,Moments,IF1_rescan_WT_78h_Snai1_Rab_ECAD_TBX6_FCS_01Triton_2024_07_ 16.lif - Image 1.tif,ROI_17_15,41.475,9.117,42,45,60.304,12.737,60,60,143.970,11.707,143,137
18,IF1_rescan_WT_78h_Snai1_Rab_ECAD_TBX6_FCS_01Triton_2024_07_ 16.lif - Image 1.tif:ROI_18_15,40.260,2024-08-25_09-37,AllFluoNuclei_v20240729,Moments,IF1_rescan_WT_78h_Snai1_Rab_ECAD_TBX6_FCS_01Triton_2024_07_ 16.lif - Image 1.tif,ROI_18_15,52.907,21.555,48,48,102.395,16.457,101,94,145.126,14.476,145,145
19,IF1_rescan_WT_78h_Snai1_Rab_ECAD_TBX6_FCS_01Triton_2024_07_ 16.lif - Image 1.tif:ROI_19_15,39.038,2024-08-25_09-37,AllFluoNuclei_v20240729,Moments,IF1_rescan_WT_78h_Snai1_Rab_ECAD_TBX6_FCS_01Triton_2024_07_ 16.lif - Image 1.tif,ROI_19_15,43.061,11.893,40,37,86.724,14.433,87,80,132.370,12.301,130,121
20,IF1_rescan_WT_78h_Snai1_Rab_ECAD_TBX6_FCS_01Triton_2024_07_ 16.lif - Image 1.tif:ROI_20_15,25.101,2024-08-25_09-37,AllFluoNuclei_v20240729,Moments,IF1_rescan_WT_78h_Snai1_Rab_ECAD_TBX6_FCS_01Triton_2024_07_ 16.lif - Image 1.tif,ROI_20_15,41.390,12.456,40,32,94.468,15.069,94,80,138.386,15.645,136,134
21,IF1_rescan_WT_78h_Snai1_Rab_ECAD_TBX6_FCS_01Triton_2024_07_ 16.lif - Image 1.tif:ROI_21_15,66.665,2024-08-25_09-37,AllFluoNuclei_v20240729,Moments,IF1_rescan_WT_78h_Snai1_Rab_ECAD_TBX6_FCS_01Triton_2024_07_ 16.lif - Image 1.tif,ROI_21_15,50.837,14.352,51,51,45.452,15.443,40,40,135.439,21.054,131,134
22,IF1_rescan_WT_78h_Snai1_Rab_ECAD_TBX6_FCS_01Triton_2024_07_ 16.lif - Image 1.tif:ROI_22_15,41.401,2024-08-25_09-37,AllFluoNuclei_v20240729,Moments,IF1_rescan_WT_78h_Snai1_Rab_ECAD_TBX6_FCS_01Triton_2024_07_ 16.lif - Image 1.tif,ROI_22_15,44.626,9.280,43,43,143.882,26.757,148,149,150.392,13.729,150,154
23,IF1_rescan_WT_78h_Snai1_Rab_ECAD_TBX6_FCS_01Triton_2024_07_ 16.lif - Image 1.tif:ROI_23_15,54.930,2024-08-25_09-37,AllFluoNuclei_v20240729,Moments,IF1_rescan_WT_78h_Snai1_Rab_ECAD_TBX6_FCS_01Triton_2024_07_ 16.lif - Image 1.tif,ROI_23_15,44.082,12.676,43,40,55.512,18.285,53,40,148.111,18.967,147,142
24,IF1_rescan_WT_78h_Snai1_Rab_ECAD_TBX6_FCS_01Triton_2024_07_ 16.lif - Image 1.tif:ROI_24_15,28.850,2024-08-25_09-37,AllFluoNuclei_v20240729,Moments,IF1_rescan_WT_78h_Snai1_Rab_ECAD_TBX6_FCS_01Triton_2024_07_ 16.lif - Image 1.tif,ROI_24_15,43.421,10.348,43,48,82.203,14.798,81,80,144.150,16.101,144,137
25,IF1_rescan_WT_78h_Snai1_Rab_ECAD_TBX6_FCS_01Triton_2024_07_ 16.lif - Image 1.tif:ROI_25_15,45.720,2024-08-25_09-37,AllFluoNuclei_v20240729,Moments,IF1_rescan_WT_78h_Snai1_Rab_ECAD_TBX6_FCS_01Triton_2024_07_ 16.lif - Image 1.tif,ROI_25_15,49.729,16.538,46,40,42.046,13.134,40,40,124.766,24.661,121,109
26,IF1_rescan_WT_78h_Snai1_Rab_ECAD_TBX6_FCS_01Triton_2024_07_ 16.lif - Image 1.tif:ROI_26_15,25.998,2024-08-25_09-37,AllFluoNuclei_v20240729,Moments,IF1_rescan_WT_78h_Snai1_Rab_ECAD_TBX6_FCS_01Triton_2024_07_ 16.lif - Image 1.tif,ROI_26_15,43.354,11.549,43,40,43.630,12.234,40,40,112.404,13.922,110,100
27,IF1_rescan_WT_78h_Snai1_Rab_ECAD_TBX6_FCS_01Triton_2024_07_ 16.lif - Image 1.tif:ROI_27_15,30.073,2024-08-25_09-37,AllFluoNuclei_v20240729,Moments,IF1_rescan_WT_78h_Snai1_Rab_ECAD_TBX6_FCS_01Triton_2024_07_ 16.lif - Image 1.tif,ROI_27_15,46.060,13.503,45,40,68.621,17.160,66,60,151.404,18.711,149,129
28,IF1_rescan_WT_78h_Snai1_Rab_ECAD_TBX6_FCS_01Triton_2024_07_ 16.lif - Image 1.tif:ROI_28_15,36.593,2024-08-25_09-37,AllFluoNuclei_v20240729,Moments,IF1_rescan_WT_78h_Snai1_Rab_ECAD_TBX6_FCS_01Triton_2024_07_ 16.lif - Image 1.tif,ROI_28_15,52.624,14.108,51,51,42.497,11.417,40,40,120.606,10.480,121,125
29,IF1_rescan_WT_78h_Snai1_Rab_ECAD_TBX6_FCS_01Triton_2024_07_ 16.lif - Image 1.tif:ROI_29_15,33.822,2024-08-25_09-37,AllFluoNuclei_v20240729,Moments,IF1_rescan_WT_78h_Snai1_Rab_ECAD_TBX6_FCS_01Triton_2024_07_ 16.lif - Image 1.tif,ROI_29_15,40.740,9.688,40,40,68.055,20.730,66,60,155.443,22.299,154,150
30,IF1_rescan_WT_78h_Snai1_Rab_ECAD_TBX6_FCS_01Triton_2024_07_ 16.lif - Image 1.tif:ROI_30_15,32.355,2024-08-25_09-37,AllFluoNuclei_v20240729,Moments,IF1_rescan_WT_78h_Snai1_Rab_ECAD_TBX6_FCS_01Triton_2024_07_ 16.lif - Image 1.tif,ROI_30_15,47.496,12.649,49,56,44.839,16.210,40,40,128.919,19.607,125,125
31,IF1_rescan_WT_78h_Snai1_Rab_ECAD_TBX6_FCS_01Triton_2024_07_ 16.lif - Image 1.tif:ROI_31_15,36.430,2024-08-25_09-37,AllFluoNuclei_v20240729,Moments,IF1_rescan_WT_78h_Snai1_Rab_ECAD_TBX6_FCS_01Triton_2024_07_ 16.lif - Image 1.tif,ROI_31_15,48.306,18.832,48,24,50.452,15.157,47,40,110.427,16.366,108,105
32,IF1_rescan_WT_78h_Snai1_Rab_ECAD_TBX6_FCS_01Triton_2024_07_ 16.lif - Image 1.tif:ROI_32_15,30.399,2024-08-25_09-37,AllFluoNuclei_v20240729,Moments,IF1_rescan_WT_78h_Snai1_Rab_ECAD_TBX6_FCS_01Triton_2024_07_ 16.lif - Image 1.tif,ROI_32_15,44.228,11.916,45,40,53.981,16.159,47,40,143.587,18.092,142,142
33,IF1_rescan_WT_78h_Snai1_Rab_ECAD_TBX6_FCS_01Triton_2024_07_ 16.lif - Image 1.tif:ROI_33_15,39.282,2024-08-25_09-37,AllFluoNuclei_v20240729,Moments,IF1_rescan_WT_78h_Snai1_Rab_ECAD_TBX6_FCS_01Triton_2024_07_ 16.lif - Image 1.tif,ROI_33_15,48.444,13.985,46,40,48.861,16.110,46,40,134.774,15.313,134,134
34,IF1_rescan_WT_78h_Snai1_Rab_ECAD_TBX6_FCS_01Triton_2024_07_ 16.lif - Image 1.tif:ROI_34_15,44.009,2024-08-25_09-37,AllFluoNuclei_v20240729,Moments,IF1_rescan_WT_78h_Snai1_Rab_ECAD_TBX6_FCS_01Triton_2024_07_ 16.lif - Image 1.tif,ROI_34_15,43.559,9.437,45,48,62.946,14.463,61,60,146.430,15.941,145,129
35,IF1_rescan_WT_78h_Snai1_Rab_ECAD_TBX6_FCS_01Triton_2024_07_ 16.lif - Image 1.tif:ROI_35_15,32.029,2024-08-25_09-37,AllFluoNuclei_v20240729,Moments,IF1_rescan_WT_78h_Snai1_Rab_ECAD_TBX6_FCS_01Triton_2024_07_ 16.lif - Image 1.tif,ROI_35_15,38.351,11.697,37,37,53.478,16.446,53,46,141.623,21.653,137,137
36,IF1_rescan_WT_78h_Snai1_Rab_ECAD_TBX6_FCS_01Triton_2024_07_ 16.lif - Image 1.tif:ROI_36_15,33.903,2024-08-25_09-37,AllFluoNuclei_v20240729,Moments,IF1_rescan_WT_78h_Snai1_Rab_ECAD_TBX6_FCS_01Triton_2024_07_ 16.lif - Image 1.tif,ROI_36_15,41.046,9.556,42,40,60.019,13.710,60,60,134.070,16.598,132,133
37,IF1_rescan_WT_78h_Snai1_Rab_ECAD_TBX6_FCS_01Triton_2024_07_ 16.lif - Image 1.tif:ROI_37_15,26.731,2024-08-25_09-37,AllFluoNuclei_v20240729,Moments,IF1_rescan_WT_78h_Snai1_Rab_ECAD_TBX6_FCS_01Triton_2024_07_ 16.lif - Image 1.tif,ROI_37_15,37.765,10.805,35,32,39.899,9.699,40,40,108.988,11.454,109,117
38,IF1_rescan_WT_78h_Snai1_Rab_ECAD_TBX6_FCS_01Triton_2024_07_ 16.lif - Image 1.tif:ROI_38_15,29.747,2024-08-25_09-37,AllFluoNuclei_v20240729,Moments,IF1_rescan_WT_78h_Snai1_Rab_ECAD_TBX6_FCS_01Triton_2024_07_ 16.lif - Image 1.tif,ROI_38_15,40.326,9.263,40,40,48.203,16.395,46,40,137.647,17.201,135,125
39,IF1_rescan_WT_78h_Snai1_Rab_ECAD_TBX6_FCS_01Triton_2024_07_ 16.lif - Image 1.tif:ROI_39_15,29.828,2024-08-25_09-37,AllFluoNuclei_v20240729,Moments,IF1_rescan_WT_78h_Snai1_Rab_ECAD_TBX6_FCS_01Triton_2024_07_ 16.lif - Image 1.tif,ROI_39_15,36.046,7.487,35,32,43.855,10.112,46,40,128.128,14.367,126,129
40,IF1_rescan_WT_78h_Snai1_Rab_ECAD_TBX6_FCS_01Triton_2024_07_ 16.lif - Image 1.tif:ROI_40_15,64.872,2024-08-25_09-37,AllFluoNuclei_v20240729,Moments,IF1_rescan_WT_78h_Snai1_Rab_ECAD_TBX6_FCS_01Triton_2024_07_ 16.lif - Image 1.tif,ROI_40_15,49.545,18.985,48,32,47.170,12.437,46,40,152.535,17.838,152,146
41,IF1_rescan_WT_78h_Snai1_Rab_ECAD_TBX6_FCS_01Triton_2024_07_ 16.lif - Image 1.tif:ROI_41_15,30.888,2024-08-25_09-37,AllFluoNuclei_v20240729,Moments,IF1_rescan_WT_78h_Snai1_Rab_ECAD_TBX6_FCS_01Triton_2024_07_ 16.lif - Image 1.tif,ROI_41_15,43.451,12.156,43,40,55.182,14.223,53,60,123.266,16.396,121,109
42,IF1_rescan_WT_78h_Snai1_Rab_ECAD_TBX6_FCS_01Triton_2024_07_ 16.lif - Image 1.tif:ROI_42_15,29.176,2024-08-25_09-37,AllFluoNuclei_v20240729,Moments,IF1_rescan_WT_78h_Snai1_Rab_ECAD_TBX6_FCS_01Triton_2024_07_ 16.lif - Image 1.tif,ROI_42_15,44.707,17.384,46,29,33.447,10.993,33,33,126.969,20.959,123,113
43,IF1_rescan_WT_78h_Snai1_Rab_ECAD_TBX6_FCS_01Triton_2024_07_ 16.lif - Image 1.tif:ROI_43_16,45.150,2024-08-25_09-37,AllFluoNuclei_v20240729,Moments,IF1_rescan_WT_78h_Snai1_Rab_ECAD_TBX6_FCS_01Triton_2024_07_ 16.lif - Image 1.tif,ROI_43_16,79.569,19.423,79,82,68.940,16.249,67,60,147.955,15.109,146,141
44,IF1_rescan_WT_78h_Snai1_Rab_ECAD_TBX6_FCS_01Triton_2024_07_ 16.lif - Image 1.tif:ROI_44_16,52.729,2024-08-25_09-37,AllFluoNuclei_v20240729,Moments,IF1_rescan_WT_78h_Snai1_Rab_ECAD_TBX6_FCS_01Triton_2024_07_ 16.lif - Image 1.tif,ROI_44_16,77.297,17.711,74,73,42.088,15.573,40,33,142.028,16.068,139,134
45,IF1_rescan_WT_78h_Snai1_Rab_ECAD_TBX6_FCS_01Triton_2024_07_ 16.lif - Image 1.tif:ROI_45_16,27.546,2024-08-25_09-37,AllFluoNuclei_v20240729,Moments,IF1_rescan_WT_78h_Snai1_Rab_ECAD_TBX6_FCS_01Triton_2024_07_ 16.lif - Image 1.tif,ROI_45_16,71.231,12.205,73,73,37.988,9.876,40,40,137.814,13.246,140,142
46,IF1_rescan_WT_78h_Snai1_Rab_ECAD_TBX6_FCS_01Triton_2024_07_ 16.lif - Image 1.tif:ROI_46_16,26.731,2024-08-25_09-37,AllFluoNuclei_v20240729,Moments,IF1_rescan_WT_78h_Snai1_Rab_ECAD_TBX6_FCS_01Triton_2024_07_ 16.lif - Image 1.tif,ROI_46_16,72.314,14.290,76,76,38.912,12.768,40,40,144.223,14.685,143,146
47,IF1_rescan_WT_78h_Snai1_Rab_ECAD_TBX6_FCS_01Triton_2024_07_ 16.lif - Image 1.tif:ROI_47_16,35.126,2024-08-25_09-37,AllFluoNuclei_v20240729,Moments,IF1_rescan_WT_78h_Snai1_Rab_ECAD_TBX6_FCS_01Triton_2024_07_ 16.lif - Image 1.tif,ROI_47_16,77.510,15.641,79,76,64.378,20.821,66,40,153.260,14.601,152,150
48,IF1_rescan_WT_78h_Snai1_Rab_ECAD_TBX6_FCS_01Triton_2024_07_ 16.lif - Image 1.tif:ROI_48_16,30.806,2024-08-25_09-37,AllFluoNuclei_v20240729,Moments,IF1_rescan_WT_78h_Snai1_Rab_ECAD_TBX6_FCS_01Triton_2024_07_ 16.lif - Image 1.tif,ROI_48_16,78.712,23.342,76,76,32.770,11.530,33,26,133.270,13.061,132,130
49,IF1_rescan_WT_78h_Snai1_Rab_ECAD_TBX6_FCS_01Triton_2024_07_ 16.lif - Image 1.tif:ROI_49_16,29.910,2024-08-25_09-37,AllFluoNuclei_v20240729,Moments,IF1_rescan_WT_78h_Snai1_Rab_ECAD_TBX6_FCS_01Triton_2024_07_ 16.lif - Image 1.tif,ROI_49_16,71.471,11.940,73,73,48.774,13.583,46,40,153.673,18.478,151,143
50,IF1_rescan_WT_78h_Snai1_Rab_ECAD_TBX6_FCS_01Triton_2024_07_ 16.lif - Image 1.tif:ROI_50_16,31.866,2024-08-25_09-37,AllFluoNuclei_v20240729,Moments,IF1_rescan_WT_78h_Snai1_Rab_ECAD_TBX6_FCS_01Triton_2024_07_ 16.lif - Image 1.tif,ROI_50_16,62.212,12.074,62,62,55.358,16.713,53,53,154.905,18.893,151,146
51,IF1_rescan_WT_78h_Snai1_Rab_ECAD_TBX6_FCS_01Triton_2024_07_ 16.lif - Image 1.tif:ROI_51_16,29.095,2024-08-25_09-37,AllFluoNuclei_v20240729,Moments,IF1_rescan_WT_78h_Snai1_Rab_ECAD_TBX6_FCS_01Triton_2024_07_ 16.lif - Image 1.tif,ROI_51_16,79.244,15.747,78,73,67.025,15.907,67,60,160.583,13.747,161,158
52,IF1_rescan_WT_78h_Snai1_Rab_ECAD_TBX6_FCS_01Triton_2024_07_ 16.lif - Image 1.tif:ROI_52_16,26.405,2024-08-25_09-37,AllFluoNuclei_v20240729,Moments,IF1_rescan_WT_78h_Snai1_Rab_ECAD_TBX6_FCS_01Triton_2024_07_ 16.lif - Image 1.tif,ROI_52_16,65.944,14.013,65,65,53.306,14.403,53,40,140.747,15.363,138,133
53,IF1_rescan_WT_78h_Snai1_Rab_ECAD_TBX6_FCS_01Triton_2024_07_ 16.lif - Image 1.tif:ROI_53_16,52.077,2024-08-25_09-37,AllFluoNuclei_v20240729,Moments,IF1_rescan_WT_78h_Snai1_Rab_ECAD_TBX6_FCS_01Triton_2024_07_ 16.lif - Image 1.tif,ROI_53_16,79.189,21.680,76,65,44.784,12.420,46,40,170.978,34.790,157,150
54,IF1_rescan_WT_78h_Snai1_Rab_ECAD_TBX6_FCS_01Triton_2024_07_ 16.lif - Image 1.tif:ROI_54_16,46.128,2024-08-25_09-37,AllFluoNuclei_v20240729,Moments,IF1_rescan_WT_78h_Snai1_Rab_ECAD_TBX6_FCS_01Triton_2024_07_ 16.lif - Image 1.tif,ROI_54_16,81.645,21.282,82,82,130.595,49.808,134,114,201.747,20.582,207,216
55,IF1_rescan_WT_78h_Snai1_Rab_ECAD_TBX6_FCS_01Triton_2024_07_ 16.lif - Image 1.tif:ROI_55_16,43.520,2024-08-25_09-37,AllFluoNuclei_v20240729,Moments,IF1_rescan_WT_78h_Snai1_Rab_ECAD_TBX6_FCS_01Triton_2024_07_ 16.lif - Image 1.tif,ROI_55_16,68.860,15.660,68,62,38.886,11.326,40,40,140.457,13.674,141,141
56,IF1_rescan_WT_78h_Snai1_Rab_ECAD_TBX6_FCS_01Triton_2024_07_ 16.lif - Image 1.tif:ROI_56_16,30.480,2024-08-25_09-37,AllFluoNuclei_v20240729,Moments,IF1_rescan_WT_78h_Snai1_Rab_ECAD_TBX6_FCS_01Triton_2024_07_ 16.lif - Image 1.tif,ROI_56_16,72.115,17.237,71,65,50.040,10.661,47,40,167.278,13.404,167,171
57,IF1_rescan_WT_78h_Snai1_Rab_ECAD_TBX6_FCS_01Triton_2024_07_ 16.lif - Image 1.tif:ROI_57_16,68.377,2024-08-25_09-37,AllFluoNuclei_v20240729,Moments,IF1_rescan_WT_78h_Snai1_Rab_ECAD_TBX6_FCS_01Triton_2024_07_ 16.lif - Image 1.tif,ROI_57_16,72.888,15.793,73,76,107.453,56.948,83,60,183.734,20.979,183,175
58,IF1_rescan_WT_78h_Snai1_Rab_ECAD_TBX6_FCS_01Triton_2024_07_ 16.lif - Image 1.tif:ROI_58_16,41.971,2024-08-25_09-37,AllFluoNuclei_v20240729,Moments,IF1_rescan_WT_78h_Snai1_Rab_ECAD_TBX6_FCS_01Triton_2024_07_ 16.lif - Image 1.tif,ROI_58_16,78.270,18.407,79,85,58.045,13.376,54,60,164.612,15.910,162,158
59,IF1_rescan_WT_78h_Snai1_Rab_ECAD_TBX6_FCS_01Triton_2024_07_ 16.lif - Image 1.tif:ROI_59_16,53.544,2024-08-25_09-37,AllFluoNuclei_v20240729,Moments,IF1_rescan_WT_78h_Snai1_Rab_ECAD_TBX6_FCS_01Triton_2024_07_ 16.lif - Image 1.tif,ROI_59_16,82.341,19.002,81,79,42.658,17.325,40,40,156.711,16.752,157,158
60,IF1_rescan_WT_78h_Snai1_Rab_ECAD_TBX6_FCS_01Triton_2024_07_ 16.lif - Image 1.tif:ROI_60_16,29.502,2024-08-25_09-37,AllFluoNuclei_v20240729,Moments,IF1_rescan_WT_78h_Snai1_Rab_ECAD_TBX6_FCS_01Triton_2024_07_ 16.lif - Image 1.tif,ROI_60_16,75.594,19.241,78,88,72.613,11.345,74,80,184.296,16.671,183,200
61,IF1_rescan_WT_78h_Snai1_Rab_ECAD_TBX6_FCS_01Triton_2024_07_ 16.lif - Image 1.tif:ROI_61_16,63.405,2024-08-25_09-37,AllFluoNuclei_v20240729,Moments,IF1_rescan_WT_78h_Snai1_Rab_ECAD_TBX6_FCS_01Triton_2024_07_ 16.lif - Image 1.tif,ROI_61_16,78.704,19.501,78,73,52.546,14.239,48,40,173.006,19.420,171,162
62,IF1_rescan_WT_78h_Snai1_Rab_ECAD_TBX6_FCS_01Triton_2024_07_ 16.lif - Image 1.tif:ROI_62_16,38.712,2024-08-25_09-37,AllFluoNuclei_v20240729,Moments,IF1_rescan_WT_78h_Snai1_Rab_ECAD_TBX6_FCS_01Triton_2024_07_ 16.lif - Image 1.tif,ROI_62_16,78.651,27.845,72,54,151.021,47.262,150,102,215.286,16.115,217,217
63,IF1_rescan_WT_78h_Snai1_Rab_ECAD_TBX6_FCS_01Triton_2024_07_ 16.lif - Image 1.tif:ROI_63_16,32.681,2024-08-25_09-37,AllFluoNuclei_v20240729,Moments,IF1_rescan_WT_78h_Snai1_Rab_ECAD_TBX6_FCS_01Triton_2024_07_ 16.lif - Image 1.tif,ROI_63_16,79.025,15.270,78,71,77.875,15.332,74,60,181.873,16.250,179,179
64,IF1_rescan_WT_78h_Snai1_Rab_ECAD_TBX6_FCS_01Triton_2024_07_ 16.lif - Image 1.tif:ROI_64_16,34.229,2024-08-25_09-37,AllFluoNuclei_v20240729,Moments,IF1_rescan_WT_78h_Snai1_Rab_ECAD_TBX6_FCS_01Triton_2024_07_ 16.lif - Image 1.tif,ROI_64_16,72.483,18.137,70,62,67.269,25.879,60,60,187.145,19.849,187,191
65,IF1_rescan_WT_78h_Snai1_Rab_ECAD_TBX6_FCS_01Triton_2024_07_ 16.lif - Image 1.tif:ROI_65_16,35.615,2024-08-25_09-37,AllFluoNuclei_v20240729,Moments,IF1_rescan_WT_78h_Snai1_Rab_ECAD_TBX6_FCS_01Triton_2024_07_ 16.lif - Image 1.tif,ROI_65_16,76.307,17.010,76,93,68.670,23.182,66,60,192.703,16.652,192,191
